Model,scenario,obj_value,number_of_EVs,Demand,AvailabeType_4,InstalledType_4,AvailabeType_8,InstalledType_8,AvailabeType_19,InstalledType_19,Time
FCFS,2397,17800.0,65,1207.0,4,3,7,4,6,4,224.59953045845032
FCFS,2398,17100.0,65,1078.0,4,3,7,5,6,3,345.0232458114624
FCFS,2399,17300.0,65,1170.0,4,1,7,5,6,4,353.3166723251343
FCFS,2400,25000.0,65,1318.0,4,2,8,8,6,5,47.69252133369446
FCFS,2401,21200.0,70,1288.0,4,2,8,4,6,6,119.83612036705017
FCFS,2402,19800.0,70,1198.0,4,2,7,6,6,4,496.261944770813
FCFS,2403,17600.0,70,1277.0,4,2,8,6,6,3,972.748785495758
FCFS,2404,18900.0,70,1252.0,4,4,8,7,6,2,371.41400957107544
FCFS,2405,17100.0,70,1231.0,4,3,7,5,6,3,1048.350689649582
FCFS,2406,22200.0,70,1341.0,4,3,8,4,6,6,128.91675925254822
FCFS,2407,16100.0,70,1183.0,4,2,7,5,6,3,332.1189486980438
FCFS,2408,23000.0,70,1257.0,4,3,8,6,6,5,82.06683397293091
FCFS,2409,21800.0,70,1296.0,4,4,8,6,6,4,225.53291845321655
FCFS,2410,21800.0,70,1304.0,4,4,8,6,6,4,210.325012922287
FCFS,2411,16600.0,70,1139.0,4,1,7,6,6,3,297.4872841835022
FCFS,2412,20100.0,70,1204.0,4,3,7,7,6,3,62.55749225616455
FCFS,2413,19800.0,70,1262.0,4,2,8,6,6,4,176.64858627319336
FCFS,2414,21800.0,70,1194.0,4,4,7,6,6,4,135.045264005661
FCFS,2415,20800.0,70,1349.0,4,3,8,6,7,4,132.9563286304474
FCFS,2416,21300.0,70,1273.0,4,2,8,7,6,4,197.49605870246887
FCFS,2417,19500.0,70,1259.0,4,1,8,5,6,5,472.09778928756714
FCFS,2418,21500.0,70,1239.0,4,3,7,5,6,5,210.8387429714203
FCFS,2419,21000.0,70,1285.0,4,4,8,4,6,5,116.93754506111145
FCFS,2420,20200.0,70,1263.0,4,1,8,4,6,6,256.21849250793457
FCFS,2421,18800.0,70,1252.0,4,1,8,6,6,4,91.82627558708191
FCFS,2422,20300.0,70,1219.0,4,4,7,5,6,4,143.35742497444153
FCFS,2423,17099.999882496028,70,1214.0,4,0,7,5,6,1,708.474695444107
FCFS,2424,19800.0,70,1191.0,4,2,7,6,6,4,212.88375639915466
FCFS,2425,20800.0,70,1352.0,4,3,8,6,7,4,169.30072212219238
FCFS,2426,20800.0,70,1206.0,4,3,7,6,6,4,75.22256803512573
FCFS,2427,18300.0,70,1276.0,4,2,8,5,6,4,89.2315890789032
FCFS,2428,18500.0,70,1339.0,4,3,8,3,6,5,357.0558559894562
FCFS,2429,21700.0,70,1426.0,5,4,9,3,7,6,231.24696516990662
FCFS,2430,17300.0,70,1260.0,4,1,8,5,6,4,645.2291915416718
FCFS,2431,20800.0,70,1300.0,4,0,8,8,6,4,502.4667429924011
FCFS,2432,19000.0,70,1268.0,4,2,8,4,6,5,325.6578106880188
FCFS,2433,27000.0,70,1367.0,4,4,8,8,7,5,48.05616545677185
FCFS,2434,22300.0,70,1357.0,4,3,8,7,7,4,213.86199474334717
FCFS,2435,22800.0,70,1250.0,4,2,8,8,6,4,90.3016083240509
FCFS,2436,19000.0,70,1333.0,4,2,8,4,6,5,304.0091817378998
FCFS,2437,21300.0,70,1274.0,4,2,8,7,6,4,146.76711010932922
FCFS,2438,17800.0,70,1275.0,4,3,8,4,6,4,347.1154625415802
FCFS,2439,22500.0,70,1452.0,5,4,9,5,7,5,205.76817321777344
FCFS,2440,18000.0,70,1308.0,4,1,8,4,6,5,376.5401484966278
FCFS,2441,18600.0,70,1148.0,4,3,7,6,6,3,629.7043011188507
FCFS,2442,22000.0,70,1321.0,4,2,8,6,6,5,80.09866690635681
FCFS,2443,23500.0,70,1254.0,4,2,8,7,6,5,83.27310228347778
FCFS,2444,21500.0,70,1342.0,4,3,8,5,6,5,224.73013353347778
FCFS,2445,21000.0,70,1329.0,4,1,8,6,6,5,197.04819798469543
FCFS,2446,19700.0,70,1241.0,4,2,7,3,6,6,241.6093077659607
FCFS,2447,22800.0,70,1266.0,4,2,8,8,6,4,209.26031732559204
FCFS,2448,20300.0,70,1234.0,4,1,7,7,6,4,344.3296203613281
FCFS,2449,18600.0,70,1154.0,4,3,7,6,6,3,330.83683490753174
FCFS,2450,26700.0,70,1310.0,4,3,8,7,6,6,70.95535278320312
FCFS,2451,19600.0,70,1270.0,4,1,8,8,6,3,225.4531488418579
FCFS,2452,20500.0,70,1289.0,4,2,8,5,6,5,315.6985197067261
FCFS,2453,21800.0,70,1194.0,4,4,7,6,6,4,135.48643445968628
FCFS,2454,20800.0,70,1349.0,4,3,8,6,7,4,135.65820407867432
FCFS,2455,21300.0,70,1273.0,4,2,8,7,6,4,197.74593305587769
FCFS,2456,19500.0,70,1259.0,4,1,8,5,6,5,473.24256229400635
FCFS,2457,21500.0,70,1239.0,4,3,7,5,6,5,210.85297679901123
FCFS,2458,21000.0,70,1285.0,4,4,8,4,6,5,117.24894499778748
FCFS,2459,20200.0,70,1263.0,4,1,8,4,6,6,256.6904184818268
FCFS,2460,18800.0,70,1252.0,4,1,8,6,6,4,88.93656754493713
FCFS,2461,20300.0,70,1219.0,4,4,7,5,6,4,143.33146214485168
FCFS,2462,17099.999882496028,70,1214.0,4,0,7,5,6,1,708.4488823413849
FCFS,2463,19800.0,70,1191.0,4,2,7,6,6,4,210.00194597244263
FCFS,2464,20800.0,70,1352.0,4,3,8,6,7,4,171.82252764701843
FCFS,2465,20800.0,70,1206.0,4,3,7,6,6,4,75.51184225082397
FCFS,2466,18300.0,70,1276.0,4,2,8,5,6,4,89.43754434585571
FCFS,2467,18500.0,70,1339.0,4,3,8,3,6,5,357.07510232925415
FCFS,2468,21700.0,70,1426.0,5,4,9,3,7,6,231.4354386329651
FCFS,2469,17300.0,70,1260.0,4,1,8,5,6,4,644.921215057373
FCFS,2470,20800.0,70,1300.0,4,0,8,8,6,4,502.7344539165497
FCFS,2471,19000.0,70,1268.0,4,2,8,4,6,5,328.12566113471985
FCFS,2472,27000.0,70,1367.0,4,4,8,8,7,5,48.16866731643677
FCFS,2473,22300.0,70,1357.0,4,3,8,7,7,4,214.15582704544067
FCFS,2474,22800.0,70,1250.0,4,2,8,8,6,4,90.1806173324585
FCFS,2475,19000.0,70,1333.0,4,2,8,4,6,5,303.7768180370331
FCFS,2476,21300.0,70,1274.0,4,2,8,7,6,4,146.7473111152649
FCFS,2477,17800.0,70,1275.0,4,3,8,4,6,4,347.3738715648651
FCFS,2478,22500.0,70,1452.0,5,4,9,5,7,5,205.788165807724
FCFS,2479,18000.0,70,1308.0,4,1,8,4,6,5,376.152893781662
FCFS,2480,18600.0,70,1148.0,4,3,7,6,6,3,628.0935428142548
FCFS,2481,22000.0,70,1321.0,4,2,8,6,6,5,79.81648254394531
FCFS,2482,23500.0,70,1254.0,4,2,8,7,6,5,83.84007358551025
FCFS,2483,21500.0,70,1342.0,4,3,8,5,6,5,224.7006335258484
FCFS,2484,21000.0,70,1329.0,4,1,8,6,6,5,196.7838249206543
FCFS,2485,19700.0,70,1241.0,4,2,7,3,6,6,244.473890542984
FCFS,2486,22800.0,70,1266.0,4,2,8,8,6,4,209.34011340141296
FCFS,2487,20300.0,70,1234.0,4,1,7,7,6,4,341.2257409095764
FCFS,2488,18600.0,70,1154.0,4,3,7,6,6,3,328.0958173274994
FCFS,2489,26700.0,70,1310.0,4,3,8,7,6,6,70.5756607055664
FCFS,2490,19600.0,70,1270.0,4,1,8,8,6,3,225.33072423934937
FCFS,2491,20500.0,70,1289.0,4,2,8,5,6,5,318.158420085907
FCFS,2492,21800.0,70,1194.0,4,4,7,6,6,4,134.97446846961975
FCFS,2493,20800.0,70,1349.0,4,3,8,6,7,4,133.29662466049194
FCFS,2494,21300.0,70,1273.0,4,2,8,7,6,4,197.62759494781494
FCFS,2495,19500.0,70,1259.0,4,1,8,5,6,5,470.45101165771484
FCFS,2496,21500.0,70,1239.0,4,3,7,5,6,5,211.16137862205505
FCFS,2497,21000.0,70,1285.0,4,4,8,4,6,5,117.11228442192078
FCFS,2498,20200.0,70,1263.0,4,1,8,4,6,6,256.4144477844238
FCFS,2499,18800.0,70,1252.0,4,1,8,6,6,4,88.87961769104004
FCFS,2500,20300.0,70,1219.0,4,4,7,5,6,4,143.5712423324585
FCFS,2501,17099.999882496028,70,1214.0,4,0,7,5,6,1,707.2062122821808
FCFS,2502,19800.0,70,1191.0,4,2,7,6,6,4,209.67861652374268
FCFS,2503,20800.0,70,1352.0,4,3,8,6,7,4,169.3121428489685
FCFS,2504,20800.0,70,1206.0,4,3,7,6,6,4,75.6431360244751
FCFS,2505,18300.0,70,1276.0,4,2,8,5,6,4,89.23464870452881
FCFS,2506,18500.0,70,1339.0,4,3,8,3,6,5,357.60419273376465
FCFS,2507,21700.0,70,1426.0,5,4,9,3,7,6,231.7447383403778
FCFS,2508,17300.0,70,1260.0,4,1,8,5,6,4,644.7957482337952
FCFS,2509,20800.0,70,1300.0,4,0,8,8,6,4,502.76775193214417
FCFS,2510,19000.0,70,1268.0,4,2,8,4,6,5,328.08602833747864
FCFS,2511,27000.0,70,1367.0,4,4,8,8,7,5,48.07120323181152
FCFS,2512,22300.0,70,1357.0,4,3,8,7,7,4,214.07162356376648
FCFS,2513,22800.0,70,1250.0,4,2,8,8,6,4,89.97370457649231
FCFS,2514,19000.0,70,1333.0,4,2,8,4,6,5,304.4840142726898
FCFS,2515,21300.0,70,1274.0,4,2,8,7,6,4,147.00622129440308
FCFS,2516,17800.0,70,1275.0,4,3,8,4,6,4,346.8514189720154
FCFS,2517,22500.0,70,1452.0,5,4,9,5,7,5,205.70766854286194
FCFS,2518,18000.0,70,1308.0,4,1,8,4,6,5,376.59106159210205
FCFS,2519,18600.0,70,1148.0,4,3,7,6,6,3,628.8465311527252
FCFS,2520,22000.0,70,1321.0,4,2,8,6,6,5,79.93610715866089
FCFS,2521,23500.0,70,1254.0,4,2,8,7,6,5,83.70521259307861
FCFS,2522,21500.0,70,1342.0,4,3,8,5,6,5,224.4526629447937
FCFS,2523,21000.0,70,1329.0,4,1,8,6,6,5,196.7497742176056
FCFS,2524,19700.0,70,1241.0,4,2,7,3,6,6,242.0240180492401
FCFS,2525,22800.0,70,1266.0,4,2,8,8,6,4,209.75139617919922
FCFS,2526,20300.0,70,1234.0,4,1,7,7,6,4,342.2315423488617
FCFS,2527,18600.0,70,1154.0,4,3,7,6,6,3,330.64778780937195
FCFS,2528,26700.0,70,1310.0,4,3,8,7,6,6,70.77742052078247
FCFS,2529,19600.0,70,1270.0,4,1,8,8,6,3,225.42813229560852
FCFS,2530,20500.0,70,1289.0,4,2,8,5,6,5,315.6563732624054
FCFS,2531,21800.0,70,1194.0,4,4,7,6,6,4,134.89405918121338
FCFS,2532,20800.0,70,1349.0,4,3,8,6,7,4,136.09798431396484
FCFS,2533,21300.0,70,1273.0,4,2,8,7,6,4,197.89196610450745
FCFS,2534,19500.0,70,1259.0,4,1,8,5,6,5,473.55019068717957
FCFS,2535,21500.0,70,1239.0,4,3,7,5,6,5,211.1126298904419
FCFS,2536,21000.0,70,1285.0,4,4,8,4,6,5,117.2607033252716
FCFS,2537,20200.0,70,1263.0,4,1,8,4,6,6,256.6681613922119
FCFS,2538,18800.0,70,1252.0,4,1,8,6,6,4,88.78019905090332
FCFS,2539,20300.0,70,1219.0,4,4,7,5,6,4,143.46435475349426
FCFS,2540,17099.999882496028,70,1214.0,4,0,7,5,6,1,708.4710350036621
FCFS,2541,19800.0,70,1191.0,4,2,7,6,6,4,210.10547399520874
FCFS,2542,20800.0,70,1352.0,4,3,8,6,7,4,171.7694342136383
FCFS,2543,20800.0,70,1206.0,4,3,7,6,6,4,75.19669079780579
FCFS,2544,18300.0,70,1276.0,4,2,8,5,6,4,88.94749712944031
FCFS,2545,18500.0,70,1339.0,4,3,8,3,6,5,356.9419174194336
FCFS,2546,21700.0,70,1426.0,5,4,9,3,7,6,231.75682616233826
FCFS,2547,17300.0,70,1260.0,4,1,8,5,6,4,644.444762468338
FCFS,2548,20800.0,70,1300.0,4,0,8,8,6,4,502.5406560897827
FCFS,2549,19000.0,70,1268.0,4,2,8,4,6,5,325.2630660533905
FCFS,2550,27000.0,70,1367.0,4,4,8,8,7,5,47.802409172058105
FCFS,2551,22300.0,70,1357.0,4,3,8,7,7,4,214.25869941711426
FCFS,2552,22800.0,70,1250.0,4,2,8,8,6,4,92.95421004295349
FCFS,2553,19000.0,70,1333.0,4,2,8,4,6,5,306.11259365081787
FCFS,2554,21300.0,70,1274.0,4,2,8,7,6,4,149.12275862693787
FCFS,2555,17800.0,70,1275.0,4,3,8,4,6,4,349.2708628177643
FCFS,2556,22500.0,70,1452.0,5,4,9,5,7,5,205.89257287979126
FCFS,2557,18000.0,70,1308.0,4,1,8,4,6,5,377.0262703895569
FCFS,2558,18600.0,70,1148.0,4,3,7,6,6,3,628.5539698600769
FCFS,2559,22000.0,70,1321.0,4,2,8,6,6,5,79.7116391658783
FCFS,2560,23500.0,70,1254.0,4,2,8,7,6,5,84.05113697052002
FCFS,2561,21500.0,70,1342.0,4,3,8,5,6,5,224.25135350227356
FCFS,2562,21000.0,70,1329.0,4,1,8,6,6,5,197.1244306564331
FCFS,2563,19700.0,70,1241.0,4,2,7,3,6,6,244.25730156898499
FCFS,2564,22800.0,70,1266.0,4,2,8,8,6,4,209.97864818572998
FCFS,2565,20300.0,70,1234.0,4,1,7,7,6,4,341.71597599983215
FCFS,2566,18600.0,70,1154.0,4,3,7,6,6,3,328.3529393672943
FCFS,2567,26700.0,70,1310.0,4,3,8,7,6,6,70.57403254508972
FCFS,2568,19600.0,70,1270.0,4,1,8,8,6,3,224.93704867362976
FCFS,2569,20500.0,70,1289.0,4,2,8,5,6,5,318.09660291671753
FCFS,2570,21800.0,70,1194.0,4,4,7,6,6,4,135.305513381958
FCFS,2571,20800.0,70,1349.0,4,3,8,6,7,4,133.3642542362213
FCFS,2572,21300.0,70,1273.0,4,2,8,7,6,4,197.24624371528625
FCFS,2573,19500.0,70,1259.0,4,1,8,5,6,5,470.9204466342926
FCFS,2574,21500.0,70,1239.0,4,3,7,5,6,5,210.99850416183472
FCFS,2575,21000.0,70,1285.0,4,4,8,4,6,5,117.56552195549011
FCFS,2576,20200.0,70,1263.0,4,1,8,4,6,6,256.54176354408264
FCFS,2577,18800.0,70,1252.0,4,1,8,6,6,4,88.91675782203674
FCFS,2578,20300.0,70,1219.0,4,4,7,5,6,4,143.61431694030762
FCFS,2579,17099.999882496028,70,1214.0,4,0,7,5,6,1,707.916654586792
FCFS,2580,19800.0,70,1191.0,4,2,7,6,6,4,212.96050763130188
FCFS,2581,20800.0,70,1352.0,4,3,8,6,7,4,169.55927801132202
FCFS,2582,20800.0,70,1206.0,4,3,7,6,6,4,75.28135418891907
FCFS,2583,18300.0,70,1276.0,4,2,8,5,6,4,89.42497682571411
FCFS,2584,18500.0,70,1339.0,4,3,8,3,6,5,357.37603974342346
FCFS,2585,21700.0,70,1426.0,5,4,9,3,7,6,231.5352954864502
FCFS,2586,17300.0,70,1260.0,4,1,8,5,6,4,645.869357585907
FCFS,2587,20800.0,70,1300.0,4,0,8,8,6,4,502.9292550086975
FCFS,2588,19000.0,70,1268.0,4,2,8,4,6,5,325.94415950775146
FCFS,2589,27000.0,70,1367.0,4,4,8,8,7,5,47.969972372055054
FCFS,2590,22300.0,70,1357.0,4,3,8,7,7,4,214.02440071105957
FCFS,2591,22800.0,70,1250.0,4,2,8,8,6,4,90.49068427085876
FCFS,2592,19000.0,70,1333.0,4,2,8,4,6,5,303.642329454422
FCFS,2593,21300.0,70,1274.0,4,2,8,7,6,4,146.51800918579102
FCFS,2594,17800.0,70,1275.0,4,3,8,4,6,4,346.987012386322
FCFS,2595,22500.0,70,1452.0,5,4,9,5,7,5,205.8056445121765
FCFS,2596,18000.0,70,1308.0,4,1,8,4,6,5,376.90621161460876
FCFS,2597,18600.0,70,1148.0,4,3,7,6,6,3,628.7553689479828
FCFS,2598,22000.0,70,1321.0,4,2,8,6,6,5,79.93761539459229
FCFS,2599,23500.0,70,1254.0,4,2,8,7,6,5,83.68713068962097
FCFS,2600,21500.0,70,1342.0,4,3,8,5,6,5,224.41755485534668
FCFS,2601,22200.0,75,1433.0,5,3,9,4,7,6,116.35081243515015
FCFS,2602,21800.0,75,1332.0,4,4,8,6,6,4,88.01449060440063
FCFS,2603,22800.0,75,1362.0,4,2,8,8,7,4,84.92456722259521
FCFS,2604,18600.0,75,1233.0,4,3,7,6,6,3,862.4019103050232
FCFS,2605,23300.0,75,1287.0,4,4,8,7,6,4,627.6961178779602
FCFS,2606,20500.0,75,1440.0,5,2,9,5,7,5,694.7475292682648
FCFS,2607,24000.0,75,1466.0,5,1,9,8,7,5,182.25487565994263
FCFS,2608,23700.0,75,1380.0,5,3,9,5,7,6,315.5253236293793
FCFS,2609,27399.999910797833,75,1513.0,5,0,9,7,7,7,115.03716254234314
FCFS,2610,20000.0,75,1243.0,4,3,7,4,6,5,272.6181094646454
FCFS,2611,20800.0,75,1389.0,5,3,9,6,7,4,570.9827890396118
FCFS,2612,24400.0,75,1511.0,5,3,9,4,7,7,229.23992085456848
FCFS,2613,22500.0,75,1496.0,5,1,9,7,7,5,234.54523348808289
FCFS,2614,22800.0,75,1382.0,5,2,9,8,7,4,181.9149043560028
FCFS,2615,20100.0,75,1281.0,4,3,8,7,6,3,294.07167744636536
FCFS,2616,21100.0,75,1298.0,4,4,8,7,6,3,611.0980641841888
FCFS,2617,26400.0,75,1492.0,5,5,9,4,7,7,178.97051668167114
FCFS,2618,25200.0,75,1371.0,5,0,9,8,7,6,154.07017970085144
FCFS,2619,20300.0,75,1229.0,4,1,7,7,6,4,328.2454946041107
FCFS,2620,24500.0,75,1438.0,5,3,9,7,7,5,364.43528032302856
FCFS,2621,22300.0,75,1261.0,4,3,8,7,6,4,284.9846169948578
FCFS,2622,19600.0,75,1300.0,4,4,8,6,6,3,543.4720296859741
FCFS,2623,19800.0,75,1322.0,4,2,8,6,6,4,324.2579126358032
FCFS,2624,23500.0,75,1388.0,5,5,9,5,7,5,352.4892694950104
FCFS,2625,23000.0,75,1326.0,4,3,8,6,6,5,411.28626561164856
FCFS,2626,24200.0,75,1522.0,5,2,9,6,7,6,129.10781478881836
FCFS,2627,18300.0,75,1244.0,4,2,7,5,6,4,926.5994303226471
FCFS,2628,20300.0,75,1393.0,5,1,9,7,7,4,718.854868888855
FCFS,2629,21000.0,75,1315.0,4,1,8,6,6,5,901.1649539470673
FCFS,2630,21800.0,75,1337.0,4,1,8,8,6,4,312.0343110561371
FCFS,2631,24500.0,75,1463.0,5,3,9,7,7,5,114.6421468257904
FCFS,2632,20000.0,75,1256.0,4,3,8,4,6,5,385.52130675315857
FCFS,2633,21500.0,75,1266.0,4,3,8,5,6,5,124.49796462059021
FCFS,2634,21800.0,75,1376.0,5,4,9,6,7,4,234.373957157135
FCFS,2635,24700.0,75,1433.0,5,4,9,5,7,6,212.02783012390137
FCFS,2636,23300.0,75,1443.0,5,4,9,7,7,4,272.24368929862976
FCFS,2637,18800.0,75,1268.0,4,1,8,6,6,4,503.9914336204529
FCFS,2638,18500.0,75,1333.0,4,0,8,5,6,5,348.396755695343
FCFS,2639,18300.0,75,1257.0,4,2,8,5,6,4,293.0828709602356
FCFS,2640,22500.0,75,1345.0,4,4,8,5,7,5,163.5948429107666
FCFS,2641,19000.0,75,1335.0,4,2,8,4,6,5,645.008873462677
FCFS,2642,19100.0,75,1333.0,4,2,8,7,6,3,277.1016323566437
FCFS,2643,21800.0,75,1324.0,4,4,8,6,6,4,251.67491817474365
FCFS,2644,24400.0,75,1411.0,5,0,9,6,7,7,510.16562581062317
FCFS,2645,22800.0,75,1358.0,4,2,8,8,7,4,123.6463372707367
FCFS,2646,20800.0,75,1377.0,5,3,9,6,7,4,478.97170972824097
FCFS,2647,23200.0,75,1270.0,4,1,8,6,6,6,211.73884797096252
FCFS,2648,18100.0,75,1328.0,4,4,8,5,6,3,370.17623567581177
FCFS,2649,19600.0,75,1280.0,4,4,8,6,6,3,428.0408937931061
FCFS,2650,25500.0,75,1430.0,5,4,9,7,7,5,269.870662689209
FCFS,2651,23700.0,75,1491.0,5,3,9,5,7,6,154.40859174728394
FCFS,2652,21500.0,75,1549.0,5,3,9,5,8,5,255.01491808891296
FCFS,2653,22800.0,75,1389.0,5,5,9,6,7,4,200.06839680671692
FCFS,2654,22500.0,75,1319.0,4,1,8,7,6,5,126.77375173568726
FCFS,2655,23300.0,75,1411.0,5,4,9,7,7,4,329.62139654159546
FCFS,2656,22800.0,75,1346.0,4,2,8,8,7,4,208.45523834228516
FCFS,2657,17900.0,75,1341.0,4,3,8,7,6,2,619.493979215622
FCFS,2658,18300.0,75,1232.0,4,2,7,5,6,4,826.7241914272308
FCFS,2659,17100.0,75,1238.0,4,3,7,5,6,3,388.978798866272
FCFS,2660,22200.0,75,1427.0,5,3,9,4,7,6,76.03534698486328
FCFS,2661,23700.0,75,1416.0,5,3,9,5,7,6,160.07929229736328
FCFS,2662,20000.0,75,1333.0,4,0,8,6,6,5,468.8105573654175
FCFS,2663,24200.0,75,1317.0,4,2,8,6,6,6,177.26179432868958
FCFS,2664,21000.0,75,1357.0,4,4,8,4,7,5,390.0009105205536
FCFS,2665,22999.999764902735,75,1426.0,5,2,9,5,7,3,908.5184149742126
FCFS,2666,25500.0,75,1480.0,5,1,9,9,7,5,106.7504346370697
FCFS,2667,20800.0,75,1483.0,5,0,9,8,7,4,188.28992986679077
FCFS,2668,20400.0,75,1311.0,4,4,8,8,6,2,837.7085497379303
FCFS,2669,25300.0,75,1437.0,5,3,9,9,7,4,85.43075561523438
FCFS,2670,20800.0,75,1400.0,5,3,9,6,7,4,285.48075699806213
FCFS,2671,27700.0,75,1399.0,5,1,9,9,7,6,68.79551959037781
FCFS,2672,26900.0,75,1576.0,5,1,9,7,8,7,270.4300072193146
FCFS,2673,18300.0,75,1221.0,4,2,7,5,6,4,464.7613945007324
FCFS,2674,25400.0,75,1351.0,4,4,8,4,7,7,138.89786529541016
FCFS,2675,20600.0,75,1336.0,4,2,8,8,6,3,610.9202473163605
FCFS,2676,26300.0,75,1432.0,5,4,9,9,7,4,73.68016171455383
FCFS,2677,24200.0,75,1522.0,5,2,9,6,7,6,129.31886649131775
FCFS,2678,18300.0,75,1244.0,4,2,7,5,6,4,927.1743767261505
FCFS,2679,20300.0,75,1393.0,5,1,9,7,7,4,719.3320982456207
FCFS,2680,21000.0,75,1315.0,4,1,8,6,6,5,903.3062636852264
FCFS,2681,21800.0,75,1337.0,4,1,8,8,6,4,313.8697576522827
FCFS,2682,24500.0,75,1463.0,5,3,9,7,7,5,114.57583737373352
FCFS,2683,20000.0,75,1256.0,4,3,8,4,6,5,386.09520840644836
FCFS,2684,21500.0,75,1266.0,4,3,8,5,6,5,123.9190001487732
FCFS,2685,21800.0,75,1376.0,5,4,9,6,7,4,234.3924961090088
FCFS,2686,24700.0,75,1433.0,5,4,9,5,7,6,212.49321818351746
FCFS,2687,23300.0,75,1443.0,5,4,9,7,7,4,272.26094150543213
FCFS,2688,18800.0,75,1268.0,4,1,8,6,6,4,505.39649176597595
FCFS,2689,18500.0,75,1333.0,4,0,8,5,6,5,348.3212859630585
FCFS,2690,18300.0,75,1257.0,4,2,8,5,6,4,293.0930845737457
FCFS,2691,22500.0,75,1345.0,4,4,8,5,7,5,163.64397263526917
FCFS,2692,19000.0,75,1335.0,4,2,8,4,6,5,644.5294909477234
FCFS,2693,19100.0,75,1333.0,4,2,8,7,6,3,277.05207800865173
FCFS,2694,21800.0,75,1324.0,4,4,8,6,6,4,251.6995542049408
FCFS,2695,24400.0,75,1411.0,5,0,9,6,7,7,509.24976420402527
FCFS,2696,22800.0,75,1358.0,4,2,8,8,7,4,123.23334646224976
FCFS,2697,20800.0,75,1377.0,5,3,9,6,7,4,478.63102555274963
FCFS,2698,23200.0,75,1270.0,4,1,8,6,6,6,211.7335548400879
FCFS,2699,18100.0,75,1328.0,4,4,8,5,6,3,370.97071504592896
FCFS,2700,19600.0,75,1280.0,4,4,8,6,6,3,427.87754559516907
FCFS,2701,25500.0,75,1430.0,5,4,9,7,7,5,273.58234190940857
FCFS,2702,23700.0,75,1491.0,5,3,9,5,7,6,154.60343647003174
FCFS,2703,21500.0,75,1549.0,5,3,9,5,8,5,255.18116188049316
FCFS,2704,22800.0,75,1389.0,5,5,9,6,7,4,199.7719783782959
FCFS,2705,22500.0,75,1319.0,4,1,8,7,6,5,126.71413064002991
FCFS,2706,23300.0,75,1411.0,5,4,9,7,7,4,330.500111579895
FCFS,2707,22800.0,75,1346.0,4,2,8,8,7,4,208.37460565567017
FCFS,2708,17900.0,75,1341.0,4,3,8,7,6,2,619.0818302631378
FCFS,2709,18300.0,75,1232.0,4,2,7,5,6,4,827.1593897342682
FCFS,2710,17100.0,75,1238.0,4,3,7,5,6,3,388.816987991333
FCFS,2711,22200.0,75,1427.0,5,3,9,4,7,6,75.7047438621521
FCFS,2712,23700.0,75,1416.0,5,3,9,5,7,6,160.02070546150208
FCFS,2713,20000.0,75,1333.0,4,0,8,6,6,5,465.82767391204834
FCFS,2714,24200.0,75,1317.0,4,2,8,6,6,6,174.53381490707397
FCFS,2715,21000.0,75,1357.0,4,4,8,4,7,5,389.82406306266785
FCFS,2716,22999.999764902735,75,1426.0,5,2,9,5,7,3,912.713894367218
FCFS,2717,25500.0,75,1480.0,5,1,9,9,7,5,109.80147075653076
FCFS,2718,20800.0,75,1483.0,5,0,9,8,7,4,191.28981375694275
FCFS,2719,20400.0,75,1311.0,4,4,8,8,6,2,840.0592179298401
FCFS,2720,25300.0,75,1437.0,5,3,9,9,7,4,86.05942559242249
FCFS,2721,20800.0,75,1400.0,5,3,9,6,7,4,285.54979610443115
FCFS,2722,27700.0,75,1399.0,5,1,9,9,7,6,68.6530225276947
FCFS,2723,26900.0,75,1576.0,5,1,9,7,8,7,270.2930471897125
FCFS,2724,18300.0,75,1221.0,4,2,7,5,6,4,463.7306077480316
FCFS,2725,25400.0,75,1351.0,4,4,8,4,7,7,139.661390542984
FCFS,2726,20600.0,75,1336.0,4,2,8,8,6,3,611.0806107521057
FCFS,2727,26300.0,75,1432.0,5,4,9,9,7,4,74.00919151306152
FCFS,2728,24200.0,75,1522.0,5,2,9,6,7,6,133.02375030517578
FCFS,2729,18300.0,75,1244.0,4,2,7,5,6,4,923.8738100528717
FCFS,2730,20300.0,75,1393.0,5,1,9,7,7,4,720.4156978130341
FCFS,2731,21000.0,75,1315.0,4,1,8,6,6,5,900.24631524086
FCFS,2732,21800.0,75,1337.0,4,1,8,8,6,4,311.32643866539
FCFS,2733,24500.0,75,1463.0,5,3,9,7,7,5,114.68934202194214
FCFS,2734,20000.0,75,1256.0,4,3,8,4,6,5,386.19969940185547
FCFS,2735,21500.0,75,1266.0,4,3,8,5,6,5,123.86300802230835
FCFS,2736,21800.0,75,1376.0,5,4,9,6,7,4,234.07542777061462
FCFS,2737,24700.0,75,1433.0,5,4,9,5,7,6,211.87983179092407
FCFS,2738,23300.0,75,1443.0,5,4,9,7,7,4,272.4137990474701
FCFS,2739,18800.0,75,1268.0,4,1,8,6,6,4,505.1038751602173
FCFS,2740,18500.0,75,1333.0,4,0,8,5,6,5,348.48284339904785
FCFS,2741,18300.0,75,1257.0,4,2,8,5,6,4,293.4730734825134
FCFS,2742,22500.0,75,1345.0,4,4,8,5,7,5,163.34556651115417
FCFS,2743,19000.0,75,1335.0,4,2,8,4,6,5,643.5820827484131
FCFS,2744,19100.0,75,1333.0,4,2,8,7,6,3,276.5383081436157
