1,2,3,4,5,6,7,8,9
237.86527462691282,232.39735634807397,239.9699997146534,238.20229095303347,251.06164391247756,226.4073308215433,244.03300066653733,225.91845717326257,242.3831932868782
564.9573097361668,497.8942551182398,657.232007613531,927.1704190579896,1039.6113011043126,829.9772350405266,915.6965764229873,737.1379350127463,881.273710549588
182.99962849579313,121.003256812579,196.807382539577,-111.46206989267245,116.87380453371911,-109.7924271751443,8.058907669624572,-168.63182058534198,37.609828107555586
-725.5567342060555,-1037.2918875567564,-871.8073885031833,-1834.0384478231938,-1190.6375341081791,-1950.732555381841,-1165.8884330686683,-1768.8244464229497,-1434.2134460280126
-926.8455723020904,-1191.973889756811,-1068.0324439345623,-1786.8530710641187,-1158.047401533231,-1873.6235437730288,-1134.1137121212687,-1761.9750724902724,-1462.2584198579211
-1105.994016828804,-1459.096340210503,-1323.830309417451,-1931.4762176224592,-1241.0135327180396,-2053.4183779882005,-1258.1285905402,-1874.584945666591,-1535.8507471387763
-1083.133208267697,-1253.7484748322786,-1102.7946250893215,-1895.4866151527174,-1252.0716556049679,-1936.1571339312395,-1259.0033713401053,-1857.7605444466462,-1550.9028566041006
-1055.5697501571185,-1391.8501903315434,-1261.3021979363773,-1926.9888066551289,-1231.5720656943258,-2040.1141011490129,-1227.1765909322546,-1835.0637901355524,-1499.4804826741283
-1131.0250148594903,-1310.2081807141647,-1181.593474970337,-1960.594672119411,-1294.004532957914,-2008.192410425718,-1304.2407504391185,-1921.386834374328,-1617.9178700480675
-1033.4409939431416,-1418.25733056651,-1223.2455420416056,-1941.830116381167,-1248.4690010349916,-2044.9257400046017,-1221.2348743104662,-1837.8361201592236,-1497.9143525872573
-1124.6298582427808,-1336.4060503892185,-1206.55727930505,-1954.9641188470514,-1279.985717343222,-1967.0591635463445,-1301.8005459379276,-1917.6594994906313,-1607.8237153314656
-1006.6442665540438,-1420.708760784251,-1214.1416624760247,-1923.9113604791369,-1236.1183196491668,-2025.4132849245623,-1226.990237685085,-1849.6116684583299,-1509.1261023718428
-1137.9715299570116,-1301.0711543591115,-1200.6413921908977,-1940.0330140089484,-1238.5462118710636,-1913.7935083941768,-1256.8593406422053,-1872.0973556391496,-1565.2208003619264
-1020.0002559996328,-1390.695318114598,-1206.8188561711668,-1938.5036698779631,-1244.919657522301,-2044.6368179505253,-1232.907602286788,-1839.9796483069515,-1504.1777640578607
-1125.4505071307929,-1280.0422776250907,-1158.0731604322486,-1938.303268274706,-1234.5970392969764,-1921.0528490902327,-1268.4598252800888,-1889.1496842734718,-1573.0293845199271
-1049.247748715727,-1394.4262686903362,-1250.1040812488316,-1910.6165357398886,-1223.8468357043628,-2031.34164501654,-1232.3902678891898,-1845.4073598181824,-1509.0274598938909
-1101.4136557199763,-1289.1414886089908,-1134.650247168244,-1937.0498871991979,-1258.7371834887115,-1953.8509457283853,-1296.3459684456154,-1910.1001689347695,-1597.1505047691287
-1077.3768227025437,-1395.4094095111138,-1250.2582939817544,-1930.6145795732455,-1243.3195304352416,-2039.5301328034675,-1220.4826537698518,-1838.0566208008497,-1497.5455592416276
-1137.6140118569392,-1295.9460738378064,-1143.0459057055639,-1918.533135831011,-1291.0534731045634,-1977.2837375197644,-1296.8582172012777,-1913.5349441556978,-1605.2268525894349
-1064.0069317966113,-1409.7991629967785,-1239.9242192770355,-1900.7523221102972,-1213.3043471067758,-2021.0398728846885,-1229.8670185937938,-1847.6433513110348,-1506.45443111443
-1096.96435656462,-1324.0408974897855,-1221.81553671015,-1922.0172113404335,-1278.7314605442673,-1965.5814720540716,-1306.9122422744738,-1922.636946080232,-1604.6874633084767
-1049.0425193686858,-1413.7836415577472,-1232.7830946246058,-1922.2042477493283,-1234.600999740334,-2038.6324988194779,-1238.2362630206796,-1856.0567470655458,-1512.9480132584094
-1133.9091854292126,-1318.469838435084,-1222.278981806201,-1942.361714719342,-1291.5430580491477,-1975.8018495132615,-1301.0791418567308,-1916.2114558004957,-1609.1441283303038
-1035.124758033194,-1415.5098822965501,-1216.3597864343224,-1917.2583002696472,-1229.3640120557802,-2047.9833265677178,-1225.1072032134086,-1850.2334693933374,-1509.461557783152
-1143.9515980781073,-1330.6950192955742,-1240.6610166428877,-1938.42694269829,-1314.718407237935,-1993.5418383500921,-1294.8425660766125,-1915.9452180346555,-1613.47532075245
-1017.3142929237998,-1425.1944671157298,-1211.5078748599758,-1941.2830095328338,-1245.5153019152167,-2050.2081663150057,-1235.8203531759725,-1851.4953080446182,-1516.0083487121433
