Iteration,"DAs_load
E_DAs_L","DAs_generation
E_DAs_G","DAs_demand_bid
b_t","DAs_supply_offer
o_t",EVs_Charge,EVs_Discharge,TCL_Power,SL_Power,Inflexible_loads,Solar_Power,Gen1,Gen2,Gen3,CDA1_supply,CDA2_supply,CDA1_demand,CDA2_demand,Bus1_price,Bus2_price,Bus3_price,Theta_bus_1,Theta_bus_2,Theta_bus_3
0,0.05085943045090284,0.0,0.05085943045090284,0.0,0.0,0.003177200000000001,0.001835219710914183,0.0,0.0526162703,0.0004148595600113253,0.2,0.0,1.135710430450903,0.025011,0.364832,0.820603,0.854091,16.0,21.4,25.0,0.4,0.3333333333333333,0.0
0,0.12911141070274784,0.0,0.12911141070274784,0.0,0.0,0.002237200000000001,0.01150066955478601,0.0332872,0.08701546079999999,0.0004547196520381196,0.2,0.0,0.8075284107027481,0.294183,0.209507,0.773487,0.60862,16.0,21.4,25.0,0.4,0.3333333333333333,0.0
0,0.23078654889361366,0.0,0.23078654889361366,0.0,0.0,0.002237200000000001,0.02295124303162767,0.1001763,0.1104368478,0.0005406419380138895,0.19999999999999962,0.0,1.410784548893614,0.676699,0.936655,1.90164,1.091712,16.0,21.4,25.0,0.4,0.3333333333333333,0.0
0,0.21908543970645347,0.0,0.21908543970645347,0.0,0.003,0.002237200000000001,0.0405653229836825,0.050028299999999984,0.12812376709999998,0.00039475037722911104,0.2,0.0,2.005958439706453,0.151425,0.609131,1.39758,1.349849,16.0,21.4,25.0,0.4,0.3333333333333333,0.0
0,0.2685618011898043,0.0,0.2685618011898043,0.0,0.003,0.0,0.05629879448980393,0.08383720000000001,0.1254258067,0.0,0.19999999999999996,0.0,2.470674801189804,0.249717,0.729127,1.938297,1.44266,16.0,21.4,25.0,0.4,0.3333333333333333,0.0
0,0.319384,0.0,0.319384,0.0,0.006842518929660696,0.0003572000000000007,0.07347635567033885,0.12021699999999998,0.11920532539999999,0.0,0.19999999999999982,0.0,0.0,1.100252,0.611561,0.757904,0.834525,15.999999999999993,15.999999999999993,15.999999999999995,0.0,0.0,0.0
0,0.20357909375643862,0.0,0.20357909375643862,0.0,0.0,0.0,0.08117136515643864,0.0,0.1224077286,0.0,0.2,0.0,2.5667140937564383,0.543442,0.64,1.349106,2.397471,16.0,21.4,25.0,0.4,0.0,0.0
0,0.309235,0.0,0.309235,0.0,0.11570212765957438,0.0,0.08801522464042552,0.0,0.1055176477,0.0,0.2,0.0,0.0,1.189455,1.139942,1.32331,0.896852,16.0,16.0,16.0,0.0,0.0,0.0
0,0.09956157588920904,0.0,0.09956157588920904,0.0,0.008489361702127655,0.00631922166747993,0.027030097454561263,0.0,0.0703613384,0.0,0.19999999999999984,0.0,1.268931575889209,0.778052,0.776,1.503293,1.420129,16.0,21.400000000000006,25.00000000000001,0.4,0.0,0.0
0,0.02705891027841268,0.0,0.02705891027841268,0.0,0.0,0.0,0.0061772307784126665,0.0,0.020881679499999996,0.0,0.2,0.0,0.9927769102784125,0.223813,0.259551,0.991721,0.657361,16.0,21.4,25.0,0.4,0.0,0.0
0,0.021828512300000012,0.0,0.021828512300000012,0.0,0.0,0.0,0.0,0.0,0.0218285123,0.0,0.19999999999999954,0.0,0.8291965123000001,0.698139,0.484465,1.441695,0.748277,16.0,21.400000000000006,25.00000000000001,0.4,0.0,0.0
0,0.36089699999999997,0.0,0.36089699999999997,0.0,0.33991763429999994,0.0,0.0,0.0,0.0209793657,0.0,0.2,0.0,0.0,0.377151,1.383813,0.94107,0.658997,16.0,16.0,16.0,0.0,0.0,0.0
0,0.027296523780851047,0.0,0.027296523780851047,0.0,0.007595744680851082,0.0,0.0,0.0,0.019700779100000003,0.0,0.19999999999999993,0.0,2.5659805237808513,0.336595,0.314678,2.001409,1.388548,16.0,21.4,25.0,0.4,0.3333333333333333,0.0
0,0.17786970472553107,0.0,0.17786970472553107,0.0,0.011872340425531952,0.0,0.0,0.14676589999999995,0.019231464299999997,0.0,0.2,0.0,0.9919487047255311,0.612735,0.439934,0.860685,1.206063,16.0,21.400000000000002,25.000000000000007,0.4,0.0,0.0
0,0.08857937388093207,0.0,0.08857937388093207,0.0,0.005787234042553251,0.0,0.0,0.0605103,0.0227208738,0.00043903396162087513,0.2,0.0,1.3548143738809322,0.844629,0.458852,1.196612,1.573104,16.0,21.400000000000002,25.000000000000007,0.4,0.0,0.0
