Iteration,F_min_DAo,F_max_DAo,F_min_DAb,F_max_DAb,F_min_g_1,F_max_g_1,F_min_g_2,F_max_g_2,F_min_g_3,F_max_g_3,F_min_do_1,F_max_do_1,F_min_do_2,F_max_do_2,F_min_db_1,F_max_db_1,F_min_db_2,F_max_db_2,F_min_l_1,F_max_l_1,F_min_l_2,F_max_l_2,F_min_l_3,F_max_l_3
0,0.0,19.0,0.0,67.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,12.399999999999999,0.0,91.0,0.0,51.6,0.0,0.0,0.0,13.32,0.0,0.0
0,0.0,21.0,0.0,64.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,14.399999999999999,0.0,90.0,0.0,70.6,0.0,0.0,0.0,13.32,0.0,0.0
0,0.0,14.0,0.0,69.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,10.399999999999999,0.0,55.0,0.0,62.6,0.0,0.0,0.0,13.32,0.0,0.0
0,0.0,21.0,0.0,71.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,12.399999999999999,0.0,59.0,0.0,52.6,0.0,0.0,0.0,13.32,0.0,0.0
0,0.0,14.0,0.0,79.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,15.399999999999999,0.0,81.0,0.0,50.6,0.0,0.0,0.0,13.32,0.0,0.0
0,0.0,13.999999999999995,0.0,88.0,7.105427357601002e-15,0.0,3.000000000000007,0.0,9.000000000000005,0.0,0.0,14.999999999999993,0.0,14.999999999999993,0.0,62.00000000000001,0.0,55.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,19.0,0.0,83.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,19.4,0.0,83.0,0.0,63.6,0.0,0.0,0.0,13.32,0.0,0.0
0,0.0,7.0,0.0,68.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,12.0,0.0,11.0,0.0,65.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,18.00000000000001,0.0,75.99999999999999,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,18.400000000000006,0.0,57.0,0.0,49.599999999999994,0.0,0.0,0.0,13.320000000000014,0.0,0.0
0,0.0,15.0,0.0,59.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,11.399999999999999,0.0,70.0,0.0,87.6,0.0,0.0,0.0,13.32,0.0,0.0
