1,2,3
4648.781048172215,3891.858923676051,6130.722858015239
4675.9654633458085,6922.435134578087,6915.669556298683
4707.227098265553,5484.161087834762,6925.110772709267
4678.128439711897,5482.195935350688,5440.478703303511
5412.314342170709,5434.904971797477,6173.3233940040955
3204.9331108244623,5434.904971797477,8396.777232170243
3204.9331108244623,3993.7112768431325,3237.7220455954966
5391.9142675288695,3240.917606559832,3227.2727183785487
3964.2443142670195,3259.0547207902714,3237.7257875954947
3964.2443142670195,3259.0547207902714,3237.7257875954947
3964.2443142670195,3259.0547207902714,3237.7257875954947
