Iteration,"DAs_load
E_DAs_L","DAs_generation
E_DAs_G","DAs_demand_bid
b_t","DAs_supply_offer
o_t",EVs_Charge,EVs_Discharge,TCL_Power,SL_Power,Inflexible_loads,Solar_Power,Gen1,Gen2,Gen3,CDA1_supply,CDA2_supply,CDA1_demand,CDA2_demand,Bus1_price,Bus2_price,Bus3_price,Theta_bus_1,Theta_bus_2,Theta_bus_3
0,0.2801621229799952,0.0,0.2801621229799952,0.0,0.04451063829787235,0.0,0.007112413349753774,0.054524,0.1753200876,0.0013050162676304558,0.6701621229799952,0.0,0.0,0.0,0.0,0.025,0.365,15.0,15.000000000000007,15.000000000000012,0.0,0.0,0.0
0,0.567000000000001,0.0,0.567000000000001,0.0,0.17948210329270783,0.0,2.7755575615628914e-20,0.0801729,0.3086128187,0.0012678219927069188,0.9999999999999999,0.0,9.992007221626409e-16,0.0,0.0,0.223,0.21,15.0,15.0,15.000000000000007,0.0,0.0,0.0
0,0.8039865460927264,0.0,0.8039865460927264,0.0,0.18067299477281773,0.0,1.457167719820518e-19,0.22811569999999995,0.3965617805,0.001363929180090461,0.9999999999999997,0.0,1.4179865460927266,0.0,0.0,0.677,0.937,15.0,21.000000000000064,25.0,0.5,0.0,0.1
0,0.30400000000000005,0.0,0.30400000000000005,0.0,0.0,0.13145387980160786,0.0,0.0,0.4366012026,0.0011473227983921845,1.0,0.0,0.0,0.0,0.0,0.087,0.609,15.0,14.999999999999986,15.000000000000009,0.0,0.0,0.0
0,1.9227517146177968,0.0,1.9227517146177968,0.0,0.7852127659574463,0.0,0.0008012458603476584,0.7154331999999993,0.42130450280000004,0.0,1.0,0.0,1.6817517146177967,0.0,0.0,0.03,0.729,15.0,21.000000000000014,25.0,0.4,0.3333333333333333,0.0
0,0.11599999999999999,0.0,0.11599999999999999,0.0,0.0,0.2883749682999997,0.0,0.0,0.40437496829999997,0.0,1.0,0.0,0.0,0.0,0.0,0.505,0.379,15.0,15.0,14.999999999999988,0.4,0.3333333333333333,0.0
0,0.5589999999999999,0.0,0.5589999999999999,0.0,0.0028936170212765875,0.02085258708598208,0.0018759064647062768,0.17126379999999994,0.4038192636,0.0,0.9999999999999999,0.0,0.0,0.199,0.0,0.0,0.64,15.0,15.0,15.0,0.4,0.0,0.0
0,0.0,0.23000000000000012,0.0,0.23000000000000012,0.0,0.5854553355728965,0.006548238272896462,0.0,0.3489070973,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.545,0.685,15.0,15.0,14.999999999999995,0.4,0.3333333333333333,0.0
0,1.22037085976647,0.0,1.22037085976647,0.0,0.988650421139702,0.0,0.00886925672677211,0.0,0.22285118190000003,0.0,1.0,0.0,1.58537085976647,0.0,0.0,0.589,0.776,15.0,20.999999999999886,25.0,0.4,0.3333333333333333,0.0
0,0.962,0.0,0.962,0.0,0.6640257018093456,0.0,0.2247307357906549,0.0,0.0732435624,0.0,1.0,0.0,0.0,0.0,0.0,0.006,0.032,15.0,15.0,15.0,0.0,0.0,0.0
0,0.03400000000000003,0.0,0.03400000000000003,0.0,0.0,0.046933975668283244,0.0052668561682832245,0.0,0.0756671195,0.0,1.0,0.0,0.0,0.0,0.0,0.698,0.268,15.0,15.0,15.0,0.0,0.0,0.0
0,0.0,0.09799999999999986,0.0,0.09799999999999986,0.0,0.1968690894334592,0.028307167133459363,0.0,0.0705619223,0.0,1.0,0.0,0.0,0.0,0.0,0.155,0.943,15.0,15.0,15.000000000000004,0.0,0.0,0.0
0,0.34800000000000003,0.0,0.34800000000000003,0.0,0.09814137255095867,0.0,0.1804738021490437,0.0,0.06938482530000001,0.0,1.0,0.0,0.0,0.0,0.0,0.337,0.315,15.0,15.0,15.0,0.0,0.0,0.0
0,0.701,0.0,0.701,0.0,0.019553191489361823,0.0,0.2838570990106385,0.33061570000000007,0.0669740095,0.0,1.0,0.0,0.0,0.097,0.0,0.0,0.396,15.0,15.0,15.0,0.0,0.0,0.0
0,0.0,0.06299999999999994,0.0,0.06299999999999994,1.4210854715202004e-16,0.14785212716380464,0.010135665192632886,0.0,0.0760605056,0.001344043628827639,1.0,0.0,0.0,0.0,0.0,0.604,0.459,15.0,15.0,15.0,0.4,0.0,0.0
0,0.02300000000000002,0.0,0.02300000000000002,0.0,1.4210854715202004e-16,0.10591979752216382,0.015219848205412034,0.0,0.11498995649999999,0.0012900071832479428,1.0,0.0,0.0,0.0,0.0,0.73,0.247,15.0,15.0,15.0,0.0,0.0,0.0
0,0.8211012402180723,0.0,0.8211012402180723,0.0,0.3126620221302234,0.0,0.02182209797821561,0.2645212999999999,0.2231797267,0.0010839065903664757,0.9999999999999998,0.0,1.0571012402180724,0.0,0.0,0.973,0.263,15.0,21.0,25.0,0.4,0.3333333333333333,0.0
0,0.4187464422277968,0.0,0.4187464422277968,0.0,0.15478023327232626,0.0,0.004762030047030253,0.0,0.2604833522,0.001279173291558995,1.0,0.0,0.868746442227797,0.0,0.0,0.552,0.898,15.0,21.0,25.0,0.4,0.3333333333333333,0.0
0,0.29444771207279097,0.0,0.29444771207279097,0.0,0.07682978723404267,0.0,6.802139784945999e-05,0.0024224999999999997,0.21657759340000002,0.001450189959101885,1.0,0.0,0.1324477120727909,0.0,0.0,0.619,0.219,15.0,21.0,25.0,0.4,0.0,0.0
0,0.16578191481469085,0.0,0.16578191481469085,0.0,0.0,0.0,0.0,0.0015242,0.16548687269999998,0.0012291578853090373,1.0,0.0,0.2527819148146908,0.0,0.0,0.577,0.51,15.0,21.0,25.0,0.4,0.3333333333333333,0.0
0,1.0009992194528268,0.0,1.0009992194528268,0.0,0.0,0.0,0.0,0.8457665,0.1564447226,0.0012112031471694924,0.9999992194528268,0.0,0.0,0.0,0.047,0.046,0.0,15.0,15.0,15.0,0.0,0.0,0.0
0,0.18139720970229778,0.0,0.18139720970229778,0.0,0.0,0.0,0.0,0.013395,0.1691504631,0.0011482533977024317,1.0,0.0,0.0973972097022977,0.0,0.0,0.289,0.627,15.0,20.999999999999915,25.0,0.5,0.0,0.1
0,0.8109997352097909,0.0,0.8109997352097909,0.0,0.0,0.0,0.0,0.6457661999999991,0.16641999370000002,0.0011864584902054596,0.9999997352097908,0.0,0.0,0.233,0.0,0.0,0.422,15.0,15.000000000000014,15.000000000000007,0.0,0.0,0.0
0,0.158938724176548,0.0,0.158938724176548,0.0,0.0,0.0,0.0,0.0,0.1603328553,0.0013941311234519293,0.05493872417654802,0.0,0.0,0.0,0.382,0.278,0.0,15.0,14.999999999999998,14.999999999999996,0.0,0.06666666666666667,0.4

1,0.2760650818186146,0.0,0.2760650818186146,0.0,0.04451063829787235,0.0,0.003015372188373145,0.054524,0.1753200876,0.0013050162676304555,0.6722209018186146,0.0,0.0,0.0,0.0,0.10518999999999999,0.29096582,15.0,15.000000000000007,15.000000000000012,0.0,0.0,0.0
1,0.60062238,0.0,0.60062238,0.0,0.1145504832927072,0.0,0.0,0.1787268999999999,0.3086128187,0.0012678219927069185,1.0,0.0,0.0,0.07028999999999999,0.0,0.00223,0.46743762,15.0,15.0,15.0,0.0,0.0,0.0
1,0.2067989099609046,0.0,0.2067989099609046,0.0,0.0,0.20297034135900496,3.469446951953614e-20,0.014571400000000005,0.3965617805,0.001363929180090461,1.0,0.0,1.032658909960905,0.0,0.0,0.7829300000000001,1.0429300000000001,15.0,21.0,25.000000000000004,0.4,0.0,0.0
