Iteration,"DAs_load
E_DAs_L","DAs_generation
E_DAs_G","DAs_demand_bid
b_t","DAs_supply_offer
o_t",EVs_Charge,EVs_Discharge,TCL_Power,SL_Power,Inflexible_loads,Gen1,Gen2,Gen3,CDA1_supply,CDA2_supply,CDA1_demand,CDA2_demand,Bus1_price,Bus2_price,Bus3_price,Theta_bus_1,Theta_bus_2,Theta_bus_3
0,0.39976801771501586,0.0,0.39976801771501586,0.0,0.007,0.0,0.004726512355015879,0.37098999999999993,0.01705150536,1.293768017715016,0.0,0.0,0.0,0.0,0.365,0.529,16.0,16.0,16.0,0.0040432432432432434,0.00015729729729729738,0.0
0,0.7068250850429394,0.0,0.7068250850429394,0.0,0.0,0.0,0.027651607432939516,0.6483430000000001,0.030830477610000004,1.7778250850429391,0.0,0.0,0.0,0.0,0.2099999999999998,0.861,16.0,16.0,16.0,0.005335135135135134,0.0012940540540540544,0.0
0,1.171891909192146,0.0,1.171891909192146,0.0,0.0,0.0,0.06260213736214423,1.069999,0.039290771829999994,1.3878919091921462,0.0,0.0,0.0,0.721,0.9370000000000003,0.0,16.0,16.0,16.0,0.0032329729729729745,0.0,0.004091351351351352
0,5.311078140264911,0.0,5.311078140264911,0.0,0.09380851063829787,0.0,0.12513621710662565,5.050901000000006,0.04123241252,6.457078140264911,0.0,0.0,0.0,0.0,0.609,0.537,16.0,16.0,16.0,0.005362702702702703,0.0,0.00048486486486486473
0,1.6367925445546527,0.0,1.6367925445546527,0.0,0.0,0.0,0.16573592982465296,1.43091,0.04014661473,3.006792544554653,0.0,0.0,0.0,0.0,0.729,0.641,16.0,16.0,16.0,0.006413513513513514,0.0,0.0005843243243243242
0,3.4571802749183558,0.0,3.4571802749183558,0.0,0.006,0.0,0.22186248352835122,3.189768000000001,0.03954979139,4.271180274918356,0.0,0.0,0.0,0.0,0.37899999999999995,0.435,16.0,16.0,16.0,0.003664324324324324,0.0,8.37837837837837e-05
0,2.621550174210439,0.0,2.621550174210439,0.0,0.48546808510638284,0.0,0.2448508272140363,1.8516270000000001,0.039604261890000006,4.215550174210439,0.0,0.0,0.0,0.0,0.6399999999999999,0.954,16.0,16.0,16.0,0.007232432432432432,0.0003329729729729729,0.0
0,0.44192148065513126,0.0,0.44192148065513126,0.0,0.2067446808510638,0.0,0.20134657174406737,0.0,0.033830228059999995,1.3899214806551312,0.0,0.0,0.0,0.0,0.685,0.263,16.0,16.0,16.0,0.004925945945945946,0.0,0.0012827027027027028
0,0.7704662327642643,0.0,0.7704662327642643,0.0,0.6072765957446806,0.0,0.14218053239958447,0.0,0.021009104620000003,1.7254662327642643,0.0,0.0,0.0,0.0,0.776,0.179,16.0,16.0,16.0,0.005194594594594594,0.0,0.0017102702702702704
0,1.0646780780900307,0.0,1.0646780780900307,0.0,1.0367872340425535,0.0,0.020481489427475585,0.0,0.00740935462,1.9676780780900307,0.0,0.0,0.0,0.0,0.03199999999999992,0.871,16.0,16.0,16.0,0.0048118918918918915,0.001796756756756757,0.0
0,0.8628770427070223,0.0,0.8628770427070223,0.0,0.8549148936170218,0.0,0.0,0.0,0.00796214909,1.7698770427070225,0.0,0.0,0.0,0.0,0.2680000000000001,0.639,16.0,16.0,16.0,0.004323243243243244,0.0006572972972972972,0.0
0,1.1134145030619162,0.0,1.1134145030619162,0.0,1.1063404255319145,0.0,0.0,0.0,0.007074077529999999,2.2094145030619163,0.0,0.0,0.0,0.0,0.9430000000000002,0.153,16.0,16.0,16.0,0.0061032432432432445,0.0,0.002217837837837838
0,0.724330238306603,0.0,0.724330238306603,0.0,0.7176170212765952,0.0,0.0,0.0,0.00671321703,1.578330238306603,0.0,0.0,0.0,0.0,0.31499999999999995,0.539,16.0,16.0,16.0,0.003935135135135135,0.0003140540540540541,0.0
0,1.5199741466034271,0.0,1.5199741466034271,0.0,0.816496321173406,0.0,0.0,0.6968399999999999,0.00663782543,2.4459741466034273,0.0,0.0,0.0,0.0,0.396,0.53,16.0,16.0,16.0,0.00414918918918919,7.567567567567574e-05,0.0
0,3.8621124112372387,0.0,3.8621124112372387,0.0,0.18006382978723434,0.0,0.0,3.674621000000002,0.00742758145,3.9971124112372385,0.0,0.0,0.0,0.324,0.45899999999999996,0.0,16.0,16.0,16.0,0.0016783783783783782,0.0,0.0019410810810810812
0,0.682,0.0,0.682,0.0,0.5388866575499984,0.0,0.0,0.13163500000000003,0.01147834245,0.0,0.0,0.0,0.0,0.929,0.247,0.0,9.0,9.0,9.0,0.0,0.0015443243243243247,0.004220540540540541
0,1.4493799742500004,0.0,1.4493799742500004,0.0,0.09600000000000011,0.0,0.0,1.3315039999999994,0.02187597425,2.5443799742500004,0.0,0.0,0.0,0.0,0.2630000000000001,0.832,16.0,16.0,16.0,0.00535027027027027,0.001088108108108108,0.0
0,0.9859585960046817,0.0,0.9859585960046817,0.0,0.011276595744681157,0.0,0.0,0.94923,0.02545200026,1.9419585960046817,0.0,0.0,0.0,0.0,0.8979999999999999,0.058,16.0,16.0,16.0,0.005527567567567567,0.0,0.0023016216216216216
0,0.21749274921276576,0.0,0.21749274921276576,0.0,0.028936170212766024,0.0,0.0,0.166013,0.022543579,1.3834927492127655,0.0,0.0,0.0,0.0,0.2189999999999998,0.947,16.0,16.0,16.0,0.005829189189189188,0.0014556756756756758,0.0
0,10.748528799740045,0.0,10.748528799740045,0.0,2.1316282072803006e-17,0.0,0.0,10.732052000000003,0.01647679974,10.772528799740046,0.0,0.0,0.0,0.486,0.5100000000000001,0.0,16.0,16.0,16.0,0.0014562162162162168,0.0,0.0024291891891891895
0,0.7568598506900001,0.0,0.7568598506900001,0.0,0.0,0.0,0.0,0.74137,0.01548985069,0.0,0.0,0.0,0.0,0.75685985069,0.0,0.0,4.0,4.0,4.0,0.0,0.0024546805968324328,0.004091134328054054
0,0.4115157534,0.0,0.4115157534,0.0,0.0,0.0,0.0,0.39676999999999996,0.0147457534,1.1665157534,0.0,0.0,0.0,0.0,0.627,0.128,16.0,16.0,16.0,0.004143243243243243,0.0,0.0014178378378378377
0,1.9884769860699993,0.0,1.9884769860699993,0.0,0.0,0.0,0.0,1.9733579999999993,0.01511898607,2.9604769860699993,0.0,0.0,0.0,0.0,0.422,0.55,16.0,16.0,16.0,0.004341621621621622,4.8648648648648844e-05,0.0
0,0.015363650829999987,0.0,0.015363650829999987,0.0,0.0,0.0,0.0,0.0,0.01536365083,0.5053636508299999,0.0,0.0,0.382,0.0,0.0,0.872,16.0,16.0,16.0,0.0034745945945945946,0.0029178378378378377,0.0

1,0.22329401771501586,0.0,0.22329401771501586,0.0,0.0,0.0,0.004726512355015879,0.20151599999999997,0.01705150536,0.9455003077150159,0.0,0.0,0.0,0.0,0.15432305000000004,0.56788324,16.0,16.0,16.0,0.0035701463243243245,0.0008107663297297297,0.0
1,0.7740350850429395,0.0,0.7740350850429395,0.0,0.0,0.0,0.027651607432939516,0.715553,0.030830477610000004,3.380175615042939,0.0,0.0,0.0,0.0,0.7658285699999998,1.84031196,16.0,16.0,16.0,0.01243140055135135,0.0019092459405405408,0.0
1,0.9579089091921434,0.0,0.9579089091921434,0.0,0.0,0.0,0.06260213736214423,0.8560160000000001,0.039290771829999994,4.185288929192144,0.0,0.0,0.0,0.00721,0.0529299999999997,3.1816600200000003,16.0,16.0,16.0,0.017330854162162162,0.006720621664864866,0.0
1,1.3803616296266243,0.0,1.3803616296266243,0.0,0.003,0.0,0.12513621710662565,1.2109929999999998,0.04123241252,4.998259959626624,0.0,0.0,0.0,0.0,1.32284148,2.29505685,16.0,16.0,16.0,0.016696009394594594,0.0013870378378378384,0.0
1,2.1829401828525237,0.0,2.1829401828525237,0.0,0.028510638297872308,0.0,0.16573592982465296,1.9485469999999998,0.04014661473,7.204867032852523,0.0,0.0,0.0,0.0,1.8833271299999996,3.1385997199999998,16.0,16.0,16.0,0.023073491881081078,0.001696088232432432,0.0
1,8.19549312,0.0,8.19549312,0.0,0.04513984508167469,0.0,0.22186248352835122,7.888941000000004,0.03954979139,10.0,0.0,0.0,0.0,0.0,0.5855931999999999,1.21891368,16.0,16.0,16.0,0.008487943783783784,0.0010528047135135137,0.0
1,1.1421165799999997,0.0,1.1421165799999997,0.0,0.06668949089596259,0.0,0.2448508272140363,0.790972,0.039604261890000006,12.0,0.0,0.0,0.0,0.0,9.411790059999998,1.44609336,16.0,16.0,16.0,0.060652027470270264,0.0,0.022310582086486484
1,0.4829640338466206,0.0,0.4829640338466206,0.0,0.24778723404255315,0.0,0.20134657174406737,0.0,0.033830228059999995,1.5358792838466209,0.0,0.0,0.0,0.0,0.6687768700000001,0.38413838,16.0,16.0,16.0,0.005222365324324325,0.0,0.0009769355837837839
1,0.7544662327642644,0.0,0.7544662327642644,0.0,0.5912765957446809,0.0,0.14218053239958447,0.0,0.021009104620000003,1.9681987727642645,0.0,0.0,0.0,0.0,0.8101550000000001,0.40357754,16.0,16.0,16.0,0.006126037967567568,0.0,0.0013170080216216215
1,1.114614248302796,0.0,1.114614248302796,0.0,1.0867234042553193,0.0,0.020481489427475585,0.0,0.00740935462,2.712344768302796,0.0,0.0,0.0,0.0,1.0077242,0.59000632,16.0,16.0,16.0,0.007905407632432433,0.0,0.0014478895783783783
1,1.0249342827882943,0.0,1.0249342827882943,0.0,1.016972133698293,0.0,0.0,0.0,0.00796214909,3.688321002788294,0.0,0.0,0.0,0.0,1.0766488299999997,1.58673789,16.0,16.0,16.0,0.01206879561081081,0.0005209229243243248,0.0
1,0.9181379073172348,0.0,0.9181379073172348,0.0,0.9110638297872341,0.0,0.0,0.0,0.007074077529999999,2.9446349473172346,0.0,0.0,0.0,0.0,1.10298994,0.9235071,16.0,16.0,16.0,0.009553476724324324,0.0,0.0009842817837837838
1,0.6214366212853233,0.0,0.6214366212853233,0.0,0.6147234042553188,0.0,0.0,0.0,0.00671321703,3.0887584412853233,0.0,0.0,0.0,0.0,0.8811948599999999,1.5861269599999999,16.0,16.0,16.0,0.011431588518918918,0.0010478559675675678,0.0
1,0.2667273998980883,0.0,0.2667273998980883,0.0,0.16865957446808527,0.0,0.0,0.09143000000000001,0.00663782543,2.3994849298980885,0.0,0.0,0.0,0.0,0.71397018,1.4187873500000001,16.0,16.0,16.0,0.009984699772972973,0.0011379991891891895,0.0
