Iteration,"DAs_load
E_DAs_L","DAs_generation
E_DAs_G","DAs_demand_bid
b_t","DAs_supply_offer
o_t",EVs_Charge,EVs_Discharge,TCL_Power,SL_Power,Inflexible_loads,Gen1,Gen2,Gen3,CDA1_supply,CDA2_supply,CDA1_demand,CDA2_demand,Bus1_price,Bus2_price,Bus3_price,Theta_bus_1,Theta_bus_2,Theta_bus_3
0,0.8932842484600003,0.0,0.8932842484600003,0.0,0.0,0.0,0.0,0.876984,0.01630024846,1.3102842484600004,0.0,0.0,0.0,0.0,0.289,0.128,16.0,16.0,16.0,0.005726554990843245,0.0,0.0021375249958378384
0,7.943396463170004,0.0,7.943396463170004,0.0,0.0,0.0,0.0,7.927639999999999,0.015756463170000002,8.260396463170004,0.0,0.0,0.233,0.0,0.0,0.55,16.0,16.0,16.0,0.049014789781010835,0.0,0.02027944990045947
0,0.015000725299999997,0.0,0.015000725299999997,0.0,0.0,0.0,0.0,0.0,0.0150007253,1.1650007252999999,0.0,0.0,0.0,0.0,0.278,0.872,16.0,16.0,16.0,0.0047621645144864866,0.0018448629045945948,0.0

1,0.19216508037946778,0.0,0.19216508037946778,0.0,0.0,0.0,0.00507325047946777,0.16947399999999999,0.0176178299,1.1560686403794678,0.0,0.0,0.0,0.0,0.39602032,0.56788324,16.0,16.0,16.0,0.003692877233663139,0.0007084905719473844,0.0
1,1.442186357553375,0.0,1.442186357553375,0.0,0.0,0.0,0.030582777153375602,1.3826360000000004,0.028967580399999995,3.9844850675533747,0.0,0.0,0.0,0.0,0.70198675,1.84031196,16.0,16.0,16.0,0.014624993375848784,8.125192012601343e-05,0.0
1,0.12567131980099588,0.0,0.12567131980099588,0.0,0.014829787234042548,0.0,0.0720525775469533,0.0,0.03878895502,4.4670644198009954,0.0,0.0,0.0,0.00721,1.1669430799999998,3.1816600200000003,16.0,16.0,16.0,0.017566771956111338,0.006524023503240552,0.0
1,1.740062672150879,0.0,1.740062672150879,0.0,0.06168085106382979,0.0,0.13902772059705015,1.4979860000000005,0.041368100490000004,9.293956742150879,0.0,0.0,0.0,0.0,5.25883722,2.29505685,16.0,16.0,16.0,0.018049159206975824,0.00025941299418681397,0.0
1,1.434449049456139,0.0,1.434449049456139,0.0,0.007,0.0,0.18684314063613822,1.1994379999999996,0.041167908819999995,6.193773839456138,0.0,0.0,0.0,0.0,1.62072507,3.1385997199999998,16.0,16.0,16.0,0.021617671079317204,0.002909272233902327,0.0
1,1.4767553895104581,0.0,1.4767553895104581,0.0,0.07597872340425532,0.0,0.24584604064620263,1.1151600000000002,0.03977062546000001,6.123327269510458,0.0,0.0,0.0,0.0,3.4276582,1.21891368,16.0,16.0,16.0,0.012733941278170293,0.0,0.0013557417446228598
1,7.960562139999998,0.0,7.960562139999998,0.0,0.03599151424653025,0.0,0.2692302565634638,7.614593000000019,0.04074736919,12.0,0.0,0.0,0.00199,0.0,2.5953345,1.44609336,16.0,16.0,16.0,0.052023104702702695,0.0,0.018388344464864863
1,0.554357447632688,0.0,0.554357447632688,0.0,0.2977021276595745,0.0,0.2214751706231141,0.0,0.035180149349999995,1.381447617632688,0.0,0.0,0.0,0.0,0.44295179,0.38413838,16.0,16.0,16.0,0.004542033623761928,0.0,0.0006676939017099675
1,0.7137977097408928,0.0,0.7137977097408928,0.0,0.5333191489361704,0.0,0.15814112757472243,0.0,0.022337433230000002,1.8860265897408928,0.0,0.0,0.0,0.0,0.7686513399999999,0.40357754,16.0,16.0,16.0,0.005553102728189092,0.0,0.0010565829128132238
1,0.9474736795091266,0.0,0.9474736795091266,0.0,0.9161702127659579,0.0,0.024071538573167812,0.0,0.00723192817,2.5915712195091265,0.0,0.0,0.0,0.0,1.0540912199999999,0.59000632,16.0,16.0,16.0,0.007547161294378591,0.0,0.0012850503338084505
1,1.2283064755721278,0.0,1.2283064755721278,0.0,1.2204893617021269,0.0,0.0,0.0,0.00781711387,3.6762725955721276,0.0,0.0,0.0,0.0,0.86122823,1.58673789,16.0,16.0,16.0,0.012560658245098793,0.00011103739575100616,0.0
1,1.0047466022525544,0.0,1.0047466022525544,0.0,0.9977872340425534,0.0,0.0,0.0,0.006959368209999999,3.0320845522525546,0.0,0.0,0.0,0.0,1.10383085,0.9235071,16.0,16.0,16.0,0.008969327148528702,0.0,0.0007187592493312281
1,0.6887531273342635,0.0,0.6887531273342635,0.0,0.6819787234042552,0.0,0.0,0.0,0.00677440393,2.9953367873342636,0.0,0.0,0.0,0.0,0.7204567000000001,1.5861269599999999,16.0,16.0,16.0,0.010807453169732745,0.0015679687585560445,0.0
1,4.113691678955302,0.0,4.113691678955302,0.0,0.7607234042553191,0.0,0.0,3.3464810000000025,0.0064872747,7.0362832889553015,0.0,0.0,0.00097,0.0,1.50477426,1.4187873500000001,16.0,16.0,16.0,0.029061260847842333,0.0,0.008050437294473788
1,1.7456656076153159,0.0,1.7456656076153159,0.0,0.38972340425531954,0.0,0.0,1.3485660000000002,0.00737620336,9.212501307615316,0.0,0.0,0.0,0.0032400000000000003,3.82953088,3.64054482,16.0,16.0,16.0,0.02532272532199562,0.0031464276983369844,0.0
1,1.045226344949367,0.0,1.045226344949367,0.0,0.7275531914893626,0.0,0.0,0.30645399999999995,0.011219153459999999,11.679565674949366,0.0,0.0,0.0,0.009290000000000001,0.68248,9.96114933,16.0,16.0,16.0,0.05718375749713308,0.018692597619055763,0.0
1,6.1299548619356,0.0,6.1299548619356,0.0,0.10449784745559756,0.0,0.0,6.00360100000001,0.021856014479999998,8.1831201419356,0.0,0.0,0.0,0.0,1.4446161999999998,0.6085490800000001,16.0,16.0,16.0,0.038422052952049514,0.0,0.015251663778204323
1,1.669250160091491,0.0,1.669250160091491,0.0,0.03504255319148957,0.0,0.0,1.6086019999999999,0.0256056069,3.8689822600914905,0.0,0.0,0.0,0.0,0.98161941,1.2181126899999999,16.0,16.0,16.0,0.013875906973516972,0.0,0.0018777297515986246
1,4.053936722736384,0.0,4.053936722736384,0.0,0.00846808510638305,0.0,0.0,4.023455000000005,0.02201363763,5.514037412736383,0.0,0.0,0.0,0.0,0.22150807,1.2385926200000001,16.0,16.0,16.0,0.02812154576762174,0.0,0.008278547639828064
1,0.01672806344000005,0.0,0.01672806344000005,0.0,2.4868995751603507e-17,0.0,0.0,0.0,0.01672806344,11.0,0.5996223234399995,0.0,0.0,0.00486,10.64681371,0.94094055,19.0,19.0,19.0,0.005114148043589189,0.0019787469636756757,0.0
1,0.9356926414199997,0.0,0.9356926414199997,0.0,0.0,0.0,0.0,0.9196149999999998,0.01607764142,1.9432649214199995,0.0,0.0,0.0,0.0076100000000000004,0.7497514,0.26543088000000004,16.0,16.0,16.0,0.0063997536949297286,0.0,0.001971448479513513
1,2.4871682484600006,0.0,2.4871682484600006,0.0,0.0,0.0,0.0,2.470868000000003,0.01630024846,2.9727287184600004,0.0,0.0,0.0,0.0,0.41029084,0.07526963,16.0,16.0,16.0,0.015032685682735138,0.0,0.006559331201243245
1,2.712353463169999,0.0,2.712353463169999,0.0,0.0,0.0,0.0,2.6965970000000015,0.015756463170000002,8.18325287317,0.0,0.0,0.00233,0.0,1.96859223,3.50463718,16.0,16.0,16.0,0.027740806799470268,0.00024690886710811025,0.0
1,0.015000725299999997,0.0,0.015000725299999997,0.0,0.0,0.0,0.0,0.0,0.0150007253,0.05758375529999999,0.0,0.0,0.0,0.0,0.01799036,0.024592669999999997,16.0,16.0,16.0,0.00018158435232432427,1.2630839729729726e-05,0.0

2,0.3996070803794676,0.0,0.3996070803794676,0.0,0.0,0.0,0.00507325047946777,0.3769159999999999,0.0176178299,1.2277612859794678,0.0,0.0,0.0,0.0,0.22502126320000002,0.6031329424,16.0,16.0,16.0,0.004556201030419895,0.00022405209065008756,0.0
2,1.2098693575533752,0.0,1.2098693575533752,0.0,0.0,0.0,0.030582777153375602,1.150319,0.028967580399999995,3.9715305746533747,0.0,0.0,0.0,0.0,0.7733145175,1.9883466996,16.0,16.0,16.0,0.014671720616929864,0.0010292108165584448,0.0
2,2.7047049106115497,0.0,2.7047049106115497,0.0,0.005106382978723406,0.0,0.07250157261282936,2.5883080000000005,0.03878895502,4.84591597161155,0.0,0.0,0.0,7.21e-05,0.9599993408,1.1812838202,16.0,16.0,16.0,0.019912986128609214,0.0,0.004756041985004188
2,1.470312979724192,0.0,1.470312979724192,0.0,0.0,0.0,0.146409879234192,1.2825349999999995,0.041368100490000004,7.199488480424192,0.0,0.0,0.0,0.0,1.4191467522,4.3100287485,16.0,16.0,16.0,0.028066035331537918,0.0053451622137183985,0.0
2,2.486470735632737,0.0,2.486470735632737,0.0,0.007,0.0,0.3704308268127318,2.0678719999999995,0.041167908819999995,8.642099653532737,0.0,0.0,0.0,0.0,2.1773178506999997,3.9783110672,16.0,16.0,16.0,0.029568613559889958,0.0018815624814250338,0.0
2,0.0,1.020098938800001,0.0,1.020098938800001,0.0,1.1208713027759964,0.06100173851599499,0.0,0.03977062546000001,10.0,0.0,0.0,0.0,0.0,8.147814652000001,2.8722842868,19.0,19.0,19.0,0.012217432019027023,0.008967368562810813,0.0
2,5.918371665137811,0.0,5.918371665137811,0.0,0.09505703938433681,0.0,0.2692302565634638,5.513337000000019,0.04074736919,7.084378223737811,0.0,0.0,1.99e-05,0.0050836499999999995,1.156649175,0.014460933600000002,16.0,16.0,16.0,0.0352207308206032,0.0,0.015975323887183274
2,0.6814095073882325,0.0,0.6814095073882325,0.0,0.4247541874151201,0.0,0.2214751706231141,0.0,0.035180149349999995,1.5606764690882327,0.0,0.0,0.0,0.0,0.4825638779,0.3967030838,16.0,16.0,16.0,0.005338228694092193,0.0,0.0009839109198600874
2,0.6997764331451475,0.0,0.6997764331451475,0.0,0.5192978723404255,0.0,0.15814112757472243,0.0,0.022337433230000002,1.7076842419451475,0.0,0.0,0.0,0.0,0.7546078534,0.2532999554,16.0,16.0,16.0,0.004982346214592768,0.0,0.0013436120779058037
2,0.9384555717680667,0.0,0.9384555717680667,0.0,0.9071521050248983,0.0,0.024071538573167812,0.0,0.00723192817,2.1519075271680665,0.0,0.0,0.0,0.0,1.1140087722,0.09944318320000001,16.0,16.0,16.0,0.005902524534404721,0.0,0.002321354122183964
2,0.9702942528469136,0.0,0.9702942528469136,0.0,0.9624771389769127,0.0,0.0,0.0,0.00781711387,2.0954826440469136,0.0,0.0,0.0,0.0,1.0232969423,0.10189144889999999,16.0,16.0,16.0,0.006099775932278946,0.0,0.0024021110641267935
2,1.0236388611932508,0.0,1.0236388611932508,0.0,1.0166794929832499,0.0,0.0,0.0,0.006959368209999999,2.083112270693251,0.0,0.0,0.0,0.0,0.9199949285,0.13947848100000002,16.0,16.0,16.0,0.006538863977905815,0.0,0.002465016422684461
2,0.7062044627801694,0.0,0.7062044627801694,0.0,0.6994300588501581,0.0,0.0,0.0,0.00677440393,2.2444128293801695,0.0,0.0,0.0,0.0,0.622427197,0.9157811696,16.0,16.0,16.0,0.007240561336584333,7.140668351305556e-05,0.0
2,1.9822949102817289,0.0,1.9822949102817289,0.0,1.8316446355817075,0.0,0.0,0.144163,0.0064872747,5.710210326381729,0.0,0.0,9.7e-06,0.0,0.2791074726,3.4488176435,16.0,16.0,16.0,0.02507132210631912,0.002099349201400732,0.0
2,2.400706709471361,0.0,2.400706709471361,0.0,1.0276985061113624,0.0,0.0,1.3656319999999995,0.00737620336,11.87253624647136,0.0,0.0,0.0,3.24e-05,4.832027768800001,4.6398341682,16.0,16.0,16.0,0.032866085372339544,0.0035436073110503745,0.0
2,1.748672150291143,0.0,1.748672150291143,0.0,0.3018229968311455,0.0,0.0,1.4356300000000006,0.011219153459999999,4.309980913591143,0.0,0.0,0.0,9.290000000000002e-05,0.6398505999999999,1.9215510633000001,16.0,16.0,16.0,0.016629266288109498,0.0,0.0005716368098679536
2,3.803996477132793,0.0,3.803996477132793,0.0,0.2568424626527842,0.0,0.0,3.5252980000000087,0.021856014479999998,10.611374129932793,0.0,0.0,0.0,0.0,1.254624112,5.5527535408,16.0,16.0,16.0,0.042352169876106356,0.0017248820419113694,0.0
2,2.357782318986921,0.0,2.357782318986921,0.0,0.06720371208691736,0.0,0.0,2.2649730000000003,0.0256056069,7.001588699986921,0.0,0.0,0.0,0.0,0.5069565741,4.1368498069,16.0,16.0,16.0,0.03000821188266028,0.0025721554771164284,0.0
2,0.33486117359197265,0.0,0.33486117359197265,0.0,0.015297535961972775,0.0,0.0,0.29755,0.02201363763,3.282743080491972,0.0,0.0,0.0,0.0,0.1871045107,2.7607773962,16.0,16.0,16.0,0.016009157299217206,0.005064218225318993,0.0
2,1.3462250634399981,0.0,1.3462250634399981,0.0,2.4868995751603507e-17,0.0,0.0,1.3294970000000033,0.01672806344,10.991979136039998,0.0,0.0,0.0,4.8599999999999995e-05,9.6200097571,0.0257929155,16.0,16.0,16.0,0.008088076535589177,0.0,0.0035827827325405352
2,9.281514641420006,0.0,9.281514641420006,0.0,0.0,0.0,0.0,9.265437,0.01607764142,9.975293274220006,0.0,0.0,0.0,7.61e-05,0.603378514,0.0904762188,16.0,16.0,16.0,0.05548057392887571,0.0,0.024889714990216236
2,2.9468102484599994,0.0,2.9468102484599994,0.0,0.0,0.0,0.0,2.930510000000001,0.01630024846,9.91304192316,0.0,0.0,0.0,0.0,5.1677330284,1.7984986463000001,16.0,16.0,16.0,0.023354543032897294,0.0,0.004075706301135133
2,0.18130546317000007,0.0,0.18130546317000007,0.0,0.0,0.0,0.0,0.16554899999999997,0.015756463170000002,1.36851901727,0.0,0.0,2.33e-05,0.0,0.034653732300000004,1.1525831218,16.0,16.0,16.0,0.006818196755145945,0.002002056849378378,0.0
2,0.015000725299999997,0.0,0.015000725299999997,0.0,0.0,0.0,0.0,0.0,0.0150007253,0.0465095856,0.0,0.0,0.0,0.0,0.015390263599999999,0.016118596699999998,16.0,16.0,16.0,0.0001414700316216216,0.0,5.691480918918906e-06

3,0.022691080379467654,0.0,0.022691080379467654,0.0,0.0,0.0,0.00507325047946777,0.0,0.0176178299,0.8205738524354677,0.0,0.0,0.0,0.0,0.229258202632,0.568624569424,16.0,16.0,16.0,0.0031472390143334134,0.0011681312842154977,4.553649124439119e-18
3,0.418499357553376,0.0,0.418499357553376,0.0,0.0,0.0,0.030582777153375602,0.358949,0.028967580399999995,2.363253939724376,0.0,0.0,0.0,0.0,0.688514565175,1.256240016996,16.0,16.0,16.0,0.00911791422447582,0.0025552477190362867,0.0009701324324324374
3,3.1125105325669518,0.0,3.1125105325669518,0.0,0.5159999999999999,0.0,0.0720525775469533,2.4856690000000006,0.03878895502,9.938313423176952,0.0,0.0,0.0,7.210000000000001e-07,3.4367859534079996,3.3890176582020004,16.0,16.0,16.0,0.03652625814455227,0.007028032478904452,0.008112618918918915
3,1.8254293955551417,0.0,1.8254293955551417,0.0,0.44065957446808496,0.0,0.13902772059705015,1.204374,0.041368100490000004,5.741187740562141,0.0,0.0,0.0,0.0,1.3735644275220003,2.542193917485,16.0,16.0,16.0,0.024107936984065576,0.005009079224056625,0.004446036687751601
3,3.564250155839126,0.0,3.564250155839126,0.0,0.4420851063829786,0.0,0.18684314063613822,2.8941540000000017,0.041167908819999995,8.828152495018124,0.0,0.0,0.0,0.0,1.604435688507,3.659466650672,16.0,16.0,16.0,0.040357493499280916,0.007296114246166118,0.009016862449683754
3,2.7739123469572737,0.0,2.7739123469572737,0.0,0.3767446808510635,0.0,0.24584604064620263,2.1115510000000004,0.03977062546000001,6.902868846345274,0.0,0.0,0.0,0.0,3.7197350765199997,0.409221422868,16.0,16.0,16.0,0.017933603629556216,0.0001128661410491832,0.006725123461759653
3,4.552482519370509,0.0,4.552482519370509,0.0,0.3179148936170206,0.0,0.2692302565634638,3.9245900000000034,0.04074736919,10.658004424956507,0.0,0.0,1.99e-07,5.0836499999999993e-05,3.98695901175,2.118613929336,16.0,16.0,16.0,0.037682730006847714,0.0037428995905819883,0.011466229442208226
3,0.3400595752922633,0.0,0.3400595752922633,0.0,0.08340425531914875,0.0,0.2214751706231141,0.0,0.035180149349999995,1.1102533249092632,0.0,0.0,0.0,0.0,0.409025808779,0.36116794083799997,16.0,16.0,16.0,0.003280571965799637,8.724062891158497e-05,0.0002254169062679721
3,0.2682445182515307,0.0,0.2682445182515307,0.0,0.08776595744680839,0.0,0.15814112757472243,0.0,0.022337433230000002,1.2255991563395305,0.0,0.0,0.0,0.0,0.534434968534,0.42291966955399996,16.0,16.0,16.0,0.003393239779612557,0.00042664101307696915,0.00023720529039678202
3,0.13064389227508255,0.0,0.13064389227508255,0.0,0.09934042553191474,0.0,0.024071538573167812,0.0,0.00723192817,2.1906409318290825,0.0,0.0,0.0,0.0,1.129310437722,0.930686601832,16.0,16.0,16.0,0.005722935945745987,0.0019276913911417128,0.0002684876365727459
3,0.13775328408276577,0.0,0.13775328408276577,0.0,0.12993617021276574,0.0,0.0,0.0,0.00781711387,2.5559664279947656,0.0,0.0,0.0,0.0,0.891506219423,1.526706924489,16.0,16.0,16.0,0.009050416108351582,0.003279860610057299,0.0003511788384128814
3,0.2004061767206382,0.0,0.2004061767206382,0.0,0.19344680851063803,0.0,0.0,0.0,0.006959368209999999,2.279534630815638,0.0,0.0,0.0,0.0,1.3003381492849997,0.7787903048099999,16.0,16.0,16.0,0.005382472514041635,0.0016650618260486518,0.000522829212190917
3,0.164285042227875,0.0,0.164285042227875,0.0,0.15751063829787187,0.0,0.0,0.0,0.00677440393,2.460335075893875,0.0,0.0,0.0,0.0,0.5112826719699999,1.784767361696,16.0,16.0,16.0,0.010605911925306351,0.003840647257910338,0.00042570442783216103
3,2.720759359806363,0.0,2.720759359806363,0.0,0.9814680851063834,0.0,0.0,1.7328040000000005,0.0064872747,6.864650583967362,0.0,0.0,9.700000000000001e-08,0.0,1.435253754726,2.7086375664349998,16.0,16.0,16.0,0.030801239053362597,0.005838980482292331,0.007335870500287907
3,4.671152628891899,0.0,4.671152628891899,0.0,1.0723404255319158,0.0,0.0,3.591436000000004,0.00737620336,9.080870074261897,-0.0,0.0,0.0,3.2400000000000004e-07,3.581781747688,0.827936021682,16.0,16.0,16.0,0.03222981344747668,0.0017701955534751173,0.012604801150086734
3,2.6479390683535886,0.0,2.6479390683535886,0.0,0.8705319148936174,0.0,0.0,1.7661880000000003,0.011219153459999999,11.929069085986589,0.0,0.0,0.0,9.290000000000002e-07,5.801857516,3.4792734306329995,16.0,16.0,16.0,0.03452105891941626,0.007492429318504115,0.0071262700402532735
3,3.0060792485225645,0.0,3.0060792485225645,0.0,0.5237872340425538,0.0,0.0,2.4604360000000005,0.021856014479999998,3.0974348550505644,0.0,0.0,0.43209342,0.0,0.01254624112,0.510902785408,16.0,16.0,16.0,0.019530966727673627,0.0,0.0070198838383680115
3,2.5367504366872393,0.0,2.5367504366872393,0.0,0.44706382978723475,0.0,0.0,2.0640810000000003,0.0256056069,6.531557980497239,0.0,0.0,0.0,0.0,1.539674505741,2.4551330380690004,16.0,16.0,16.0,0.02828516602689181,0.0052391914150141695,0.006786877918344003
3,4.6571378078427745,0.0,4.6571378078427745,0.0,0.12893617021276618,0.0,0.0,4.5061880000000025,0.02201363763,9.859094376911774,0.0,0.0,0.0,0.0,0.136644695107,5.065311873962,16.0,16.0,16.0,0.0550116575339138,0.010892529355512444,0.012527362622196697
3,0.016728063439999885,0.0,0.016728063439999885,0.0,2.4868995751603507e-17,0.0,0.0,0.0,0.01672806344,11.0,1.2881006641659993,0.0,0.0,4.86e-07,10.925817027571,1.345556059155,19.0,19.0,19.0,0.007327526547129729,0.0028640983650918923,0.0
3,2.3853816414200044,0.0,2.3853816414200044,0.0,0.0,0.0,0.0,2.369304,0.01607764142,7.660117347748005,0.0,0.0,0.0,7.610000000000001e-07,0.06658812514,5.208148342188,16.0,16.0,16.0,0.042292046302918954,0.011217406550082167,0.006403524324324339
3,1.9703832484599992,0.0,1.9703832484599992,0.0,0.0,0.0,0.0,1.954083,0.01630024846,2.071389955206999,0.0,0.0,0.0,0.0,0.066275870284,0.034730836463,16.0,16.0,16.0,0.011859471813724327,3.103897489298058e-05,0.0052813054054054115
3,2.2954754631700025,0.0,2.2954754631700025,0.0,0.0,0.0,0.0,2.279719000000001,0.015756463170000002,3.2887345987110024,0.0,0.0,2.33e-07,0.0,0.015314347322999999,0.977945021218,16.0,16.0,16.0,0.01889237729254056,0.002071890685957841,0.006161402702702713
3,0.015000725299999997,0.0,0.015000725299999997,0.0,0.0,0.0,0.0,0.0,0.0150007253,0.04639884390299999,0.0,0.0,0.0,0.0,0.015364262636,0.016033855966999997,16.0,16.0,16.0,0.00014119519681189186,0.0,5.874704125405399e-06

4,0.033180442081595374,0.0,0.033180442081595374,0.0,0.010489361702127643,0.0,0.00507325047946777,0.0,0.0176178299,0.9490427298021552,0.0,0.0,0.0,0.0,0.39735010202632,0.51851218569424,16.0,16.0,16.0,0.0029387304421311456,0.0010597801842592597,2.8349626221971626e-05
4,0.3744697405320996,0.0,0.3744697405320996,0.0,0.005106382978723406,0.0,0.030582777153375602,0.309813,0.028967580399999995,3.048451806353809,0.0,0.0,0.0,0.0,0.76993259565175,1.90404947016996,16.0,16.0,16.0,0.01235778922150585,0.003955916806979982,0.0008511334675100676
4,3.3156999368222726,0.0,3.3156999368222726,0.0,0.44972340425531904,0.0,0.0720525775469533,2.755135000000001,0.03878895502,8.051933702938372,0.0,0.0,0.0,0.0,1.2768069695340798,3.45942679658202,16.0,16.0,16.0,0.03811500519352996,0.007180270012699089,0.00866177947096032
4,2.8345672040657792,0.0,2.8345672040657792,0.0,0.4711063829787232,0.0,0.13902772059705015,2.183065000000001,0.041368100490000004,8.091726697515847,0.0,0.0,0.0,0.0,2.2468835942752197,3.0102758991748497,16.0,16.0,16.0,0.03263838871947937,0.006021148373656305,0.00717343617021279
4,2.530678198392317,0.0,2.530678198392317,0.0,0.46431914893617027,0.0,0.18684314063613822,1.8383480000000005,0.041167908819999995,11.988231091784106,0.0,0.0,0.0,0.0,5.82193697688507,3.63561591650672,16.0,16.0,16.0,0.03408300762167675,0.007244545091214156,0.006223424726854535
