Iteration,"DAs_load
E_DAs_L","DAs_generation
E_DAs_G","DAs_demand_bid
b_t","DAs_supply_offer
o_t",EVs_Charge,EVs_Discharge,TCL_Power,SL_Power,Inflexible_loads,Gen1,Gen2,Gen3,CDA1_supply,CDA2_supply,CDA1_demand,CDA2_demand,Bus1_price,Bus2_price,Bus3_price,Theta_bus_1,Theta_bus_2,Theta_bus_3
0,0.5682763004125483,0.0,0.5682763004125483,0.0,0.0,0.0,0.005504291652548316,0.5452400000000001,0.01753200876,0.9582763004125483,0.0,0.0,0.0,0.0,0.025,0.365,16.0,16.0,16.0,0.004255547569797558,0.00024221902791902327,0.0
0,1.8502036259857273,0.0,1.8502036259857273,0.0,0.0,0.0,0.03207334411572835,1.7872689999999998,0.030861281870000003,2.2832036259857267,0.0,0.0,0.0,0.0,0.223,0.20999999999999996,16.0,16.0,16.0,0.010682181762085012,0.003432872704834005,0.0
0,3.213798036356008,0.0,3.213798036356008,0.0,0.0,0.0,0.06859785830600668,3.1055440000000027,0.039656178050000004,4.8277980363560085,0.0,0.0,0.0,0.0,0.677,0.937,16.0,16.0,16.0,0.020410800196518964,0.004416320078607586,0.0
0,2.312815271532993,0.0,2.312815271532993,0.0,0.0,0.0,0.12963515127299322,2.1395200000000014,0.04366012026,3.0088152715329937,0.0,0.0,0.0,0.0,0.087,0.609,16.0,16.0,16.0,0.014476839305583748,0.0033547357222334993,0.0
0,3.1638281159059383,0.0,3.1638281159059383,0.0,0.0,0.0,0.17594366562593888,2.945754000000001,0.04213045028,3.922828115905938,0.0,0.0,0.0,0.0,0.03,0.7290000000000001,16.0,16.0,16.0,0.019466097923815883,0.004870439169526353,0.0
0,1.226832146981074,0.0,1.226832146981074,0.0,0.029276595744680844,0.0,0.2312220544064264,0.9258959999999667,0.04043749683,2.110832146981074,0.0,0.0,0.0,0.0,0.505,0.379,16.0,16.0,16.0,0.007860714308005804,0.0016282857232023215,0.0
0,1.451063582827406,0.0,1.451063582827406,0.0,0.112,0.0,0.252808656467379,1.0458730000000331,0.04038192636,1.8920635828274066,0.0,0.0,0.199,0.0,0.0,0.64,16.0,16.0,16.0,0.009919262609877872,0.001407705043951149,0.0
0,0.3853623073542019,0.0,0.3853623073542019,0.0,0.14025531914893613,0.0,0.21021627847526556,0.0,0.03489070973,1.615362307354202,0.0,0.0,0.0,0.0,0.545,0.6849999999999999,16.0,16.0,16.0,0.005322796672500114,0.0,0.00101813555166659
0,0.40584613730975266,0.0,0.40584613730975266,0.0,0.234,0.0,0.14956101911975228,0.0,0.022285118189999998,1.7708461373097526,0.0,0.0,0.0,0.0,0.589,0.776,16.0,16.0,16.0,0.005930311796680279,0.0,0.0012197921355464806
0,0.5871684015275196,0.0,0.5871684015275196,0.0,0.5568723404255321,0.0,0.022971704861987935,0.0,0.0073243562400000005,0.6251684015275196,0.0,0.0,0.0,0.0,0.006,0.03200000000000003,16.0,16.0,16.0,0.0032776670352838897,0.0011830668141135558,0.0
0,1.5963113928010548,0.0,1.5963113928010548,0.0,1.5887446808510626,0.0,0.0,0.0,0.00756671195,2.5623113928010546,0.0,0.0,0.0,0.0,0.698,0.268,16.0,16.0,16.0,0.009497899420546243,0.0027271597682184973,0.0
0,0.9312902347831915,0.0,0.9312902347831915,0.0,0.9242340425531907,0.0,0.0,0.0,0.00705619223,2.0292902347831916,0.0,0.0,0.0,0.0,0.155,0.943,16.0,16.0,16.0,0.008627427788486026,0.0,0.0005350481410093153
0,1.5967044399768315,0.0,1.5967044399768315,0.0,1.5897659574468046,0.0,0.0,0.0,0.00693848253,2.2487044399768314,0.0,0.0,0.0,0.0,0.337,0.31499999999999995,16.0,16.0,16.0,0.009652456432307197,0.0026009825729228792,0.0
0,1.4277645924393692,0.0,1.4277645924393692,0.0,0.7635531914893614,0.0,0.0,0.6575139999999995,0.006697400950000001,1.7267645924393693,0.0,0.0,0.097,0.0,0.0,0.396,16.0,16.0,16.0,0.009001970769942537,0.0020167883079770144,0.0
0,3.677317986730213,0.0,3.677317986730213,0.0,0.7231489361702128,0.0,0.0,2.9465630000000007,0.00760605056,4.740317986730213,0.0,0.0,0.0,0.0,0.604,0.4590000000000001,16.0,16.0,16.0,0.021366043171514665,0.0067104172686058665,0.0
0,10.06176727224575,0.0,10.06176727224575,0.0,0.22402127659574492,0.0,0.0,9.82624700000001,0.011498995650000001,11.03876727224575,0.0,0.0,0.0,0.0,0.73,0.2469999999999999,16.0,16.0,16.0,0.05518901228240945,0.02108760491296378,0.0
0,0.6062915684146791,0.0,0.6062915684146791,0.0,0.1032765957446809,0.0,0.0,0.4806969999999999,0.02231797267,1.8422915684146792,0.0,0.0,0.0,0.0,0.973,0.263,16.0,16.0,16.0,0.004130224694133401,0.0006000898776533603,0.0
0,1.2298309947944674,0.0,1.2298309947944674,0.0,0.03212765957446827,0.0,0.0,1.1716549999999992,0.026048335220000003,2.679830994794467,0.0,0.0,0.0,0.0,0.552,0.898,16.0,16.0,16.0,0.009560167539429553,0.000232067015771821,0.0
0,1.2415378444463825,0.0,1.2415378444463825,0.0,0.024468085106383066,0.0,0.0,1.1954120000000001,0.02165775934,2.0795378444463823,0.0,0.0,0.0,0.0,0.619,0.21899999999999997,16.0,16.0,16.0,0.007421285645656121,0.002092514258262449,0.0
0,0.9504446872699998,0.0,0.9504446872699998,0.0,3.552713678800501e-18,0.0,0.0,0.933896,0.01654868727,2.03744468727,0.0,0.0,0.0,0.0,0.577,0.51,16.0,16.0,16.0,0.006791592904162161,0.0006766371616648641,0.0
0,0.26811247226,0.0,0.26811247226,0.0,0.0,0.0,0.0,0.25246799999999997,0.01564447226,0.26711247226,0.0,0.0,0.0,0.047000000000000014,0.046,0.0,15.999999999996362,15.999999999996362,15.999999999996362,0.0012968241743783785,0.0007067296697513514,0.0
0,0.07473704631,0.0,0.07473704631,0.0,0.0,0.0,0.0,0.057822000000000005,0.01691504631,0.9907370463099999,0.0,0.0,0.0,0.0,0.289,0.627,16.0,16.0,16.0,0.003970498528572973,0.0,0.0015330009809513515
0,3.534481999370001,0.0,3.534481999370001,0.0,0.0,0.0,0.0,3.517840000000002,0.01664199937,3.7234819993700006,0.0,0.0,0.233,0.0,0.0,0.42199999999999993,16.0,16.0,16.0,0.020473956753351355,0.006501582701340543,0.0
0,0.016033285529999997,0.0,0.016033285529999997,0.0,0.0,0.0,0.0,0.0,0.01603328553,0.0,0.0,0.0,0.0,0.29403328553,0.278,0.0,5.999999999999999,6.0,6.0,0.0,0.0016963061771081082,0.0008669550583135136

1,0.6034890663699949,0.0,0.6034890663699949,0.0,0.03521276595744679,0.0,0.005504291652548316,0.5452400000000001,0.01753200876,1.1538324363699948,0.0,0.0,0.0,0.0,0.39602032,0.15432305,16.0,16.0,16.0,0.0037626102506486208,0.0008877519002594484,0.0
1,1.9898419238580667,0.0,1.9898419238580667,0.0,0.1396382978723403,0.0,0.03207334411572835,1.7872689999999998,0.030861281870000003,3.457657243858067,0.0,0.0,0.0,0.0,0.70198675,0.7658285699999999,16.0,16.0,16.0,0.01323967062625982,0.0022325539705039285,0.0
