5,6,9,1,4,7,2,3,8
90.10214610752968,99.10213235173282,91.83491634677321,89.68975737946663,100.95955906352465,92.58570024136728,100.60071500938835,93.99693228911754,102.9887564719843
144.7878450327076,132.9860888478748,134.59322729334235,139.3890663572922,123.42954532493461,140.63383450599594,134.58903307704975,125.16733059837578,142.38044010363268
110.99717936174052,114.93015008895287,106.228443142178,106.36823684868281,120.29627852316098,108.07257736350202,121.06774348176334,109.83909211491851,128.65198572642302
150.98833633082023,157.85742142437292,141.2477300094596,144.34497577567868,153.4610313346115,144.9025879965418,156.08730876376828,136.56402521814962,158.29308335516865
166.8604398337347,181.53060074606418,167.47013687491065,168.24972769722177,188.27300358623717,163.9688227210293,182.2986217585904,168.1440504130752,193.57247968379733
173.86542716406473,192.8072576221648,177.29411561971096,173.37502796824296,195.37695342418488,170.42499159783546,193.67392506610796,176.33957663737422,199.06923314579822
172.00137876660705,191.367598631258,175.61225299701277,171.40562229350954,193.81204017156972,172.53869079221496,192.18513157070484,177.1926345155911,197.33238689108876
172.84602747813807,192.20269890400542,178.7043205494602,172.23680102209008,194.65982666129491,173.3703809031235,193.01089120370293,179.12409821652395,198.16822073444436
172.6375888393734,192.00877330079072,176.8697024924126,170.85783724179583,194.45535970145426,173.16965029991104,192.82435684271948,178.49711539927543,196.7075201773973
171.12257034736865,190.4328902749178,176.72451750033548,170.71928808720477,194.46902065778727,173.1901305907659,192.82717107835708,178.38404128426734,196.555990022925
170.31981584042836,189.6310205837911,175.9296777504489,169.9118186519349,194.4634949893346,173.19325071186253,191.60405205509042,177.57564554086267,195.76797890779187
169.90362629456178,189.20422317413974,175.49573759724728,169.48742889330413,193.1209846680175,171.7763184940339,191.17451957669655,177.13053317100506,195.3288968656294
169.75608766817805,189.0665184892801,175.35967051588608,169.34650992173894,192.97767721050968,171.62983165949373,191.04426975049492,177.0009792450406,195.18571890779006
169.71551018027935,189.03251499491003,175.32617255074047,169.30795225015132,192.93696505081897,171.5915079862326,191.00941451852648,176.94740564078208,195.16074742974737
169.70719697814388,189.01764844856427,175.31917648096663,169.30852739603196,192.93057706402942,171.57892684703845,190.99093106451605,176.94273495201625,195.14486808594333
169.70852496673007,189.03078270549918,175.31421698426504,169.30783990221337,192.94269713850457,171.5813171235046,190.99794654665774,176.93898481567138,195.1394508034446
169.7066185192416,189.01090830531848,175.3063346121507,169.29567525459402,192.92711920688737,171.58316549041237,190.98642016581448,176.94745891683877,195.14328140326526
169.70448142107398,189.02574389595011,175.31650762863427,169.29960049200233,192.92577370859158,171.5820510225924,190.9941701448508,176.95461564164762,195.15162000579843
