Iteration,"DAs_load
E_DAs_L","DAs_generation
E_DAs_G","DAs_demand_bid
b_t","DAs_supply_offer
o_t",EVs_Charge,EVs_Discharge,TCL_Power,SL_Power,Inflexible_loads,Solar_Power,Gen1,Gen2,Gen3,Gen4,CDA1_supply,CDA2_supply,CDA3_supply,CDA4_supply,CDA5_supply,CDA6_supply,CDA7_supply,CDA8_supply,CDA1_demand,CDA2_demand,CDA3_demand,CDA4_demand,CDA5_demand,CDA6_demand,CDA7_demand,CDA8_demand,Bus1_price,Bus2_price,Bus3_price,Bus4_price,Bus5_price,Bus6_price,Theta_bus_1,Theta_bus_2,Theta_bus_3,Theta_bus_4,Theta_bus_5,Theta_bus_6
0,0.062314320018305336,0.0,0.062314320018305336,0.0,0.05730496453900725,0.0,0.0,0.0,1.1601436333333335,0.016552268428219632,0.10785332001830536,0.0,0.0,0.0,0.000834,0.012161,0.017637,0.00706,0.030776,0.009223,0.0,0.009855,0.021314,0.021189,0.033204,0.014105,0.008327,0.014119,0.007414,0.013413,15.0,15.000000000000007,15.000000000000007,14.999999999999995,15.0,15.00000000000001,0.0,-0.010100454712758871,-0.011848697868468188,-0.012497008569652367,-0.013003658668836307,-0.012699193007920481
0,0.19915582746053748,0.0,0.19915582746053748,0.0,0.5387234042553193,0.0,0.0,0.997956,1.9443189120000002,0.0005768025055636591,0.16960482746055103,0.0,0.0,0.0,0.00744,0.006984,0.028693,0.024330999999986346,0.028712,0.025704,0.0,0.014015,0.009168,0.012339,0.032369,0.017977,0.014771,0.000118,0.015343,0.004243,14.999999999999446,14.999999999999453,14.999999999999453,14.999999999999444,14.999999999999444,14.999999999999455,0.0,-0.014086312657337034,-0.015594565296066166,-0.022379644449182574,-0.0205289194679811,-0.016328308502276383
0,0.527678884910639,0.0,0.527678884910639,0.0,1.7245390070921982,0.0,0.0,2.144946666666667,2.539694861333334,0.0,0.610187884910639,2.220446049250313e-16,0.0,0.0,0.022557,0.031222,0.0,0.0,0.001686,0.0,0.0,0.0,0.024549,0.008899,0.000383,0.006705,0.018344,0.021237,0.026512,0.031345,15.000000000000007,15.000000000000009,15.00000000000001,15.0,15.0,15.00000000000001,0.0,-0.049978648155592754,-0.054921729269735445,-0.08157726651191442,-0.07882258958617593,-0.057326467104840004
0,0.5655507349959862,0.0,0.5655507349959862,0.0,2.4711628776218473,0.0,0.0,2.188446666666666,2.7362278506666673,0.0,0.6657627349959887,0.0,0.0,0.0,0.002898,0.020304000000000322,0.017899,0.0,0.027868,0.0,0.006438,0.020517,0.029739,0.021601,0.022724,0.033172,0.033309,0.024708,0.000789,0.030094,15.0,15.0,14.999999999999998,15.000000000000002,15.0,14.999999999999998,0.0,-0.05563372695387866,-0.061788716580895,-0.08733304942272778,-0.08345722507487681,-0.06478303046913256
0,0.5996699541163125,0.0,0.5996699541163125,0.0,2.929078014184395,0.0,0.0,2.024030666666667,2.767666288,0.0,0.6197649541163126,2.220446049250313e-16,0.0,0.0,0.0,0.024304,0.0,0.017253,0.030879,0.0,0.0,0.018265,0.014064,0.005705,0.008894,0.014603,0.0323,0.014256,0.010942,0.010032,14.999999999999996,15.0,15.0,14.999999999999991,14.999999999999991,15.0,0.0,-0.051057067003231704,-0.056280732180349104,-0.08241147140776636,-0.07797679501963775,-0.05882197012471389
0,0.2300451376595743,0.0,0.2300451376595743,0.0,1.887375886524819,0.0,0.0,0.0,2.713526866666667,0.0,0.20824813765957445,0.0,0.0,0.0,0.016845,0.012649,0.014491999999999722,0.00749,0.00554399999999989,0.029437,0.009304,0.009564,0.007288,0.005447,0.003718,0.004033,0.02829,0.002508,0.03223,1.4e-05,15.0,15.000000000000007,15.000000000000007,14.999999999999998,14.999999999999998,15.000000000000009,0.0,-0.016302143904969004,-0.017467930423119494,-0.028986688945558507,-0.0263007189072245,-0.018035068789477762
0,0.40996730155177297,0.0,0.40996730155177297,0.0,1.6121985815602835,0.0,0.0,1.5596933333333336,2.6348300026666673,0.0,0.41493030155177324,0.0,0.0,0.0,0.006628,0.021333,0.03179399999999999,0.01961,0.007125,0.018186,0.013323,0.019333,0.000885,0.032984,0.015124,0.01127,0.016188,0.030131,0.021383,0.01433,15.000000000000002,15.000000000000002,15.0,15.000000000000005,15.000000000000007,14.999999999999998,0.0,-0.03384857354341722,-0.037115210779114796,-0.0556809733075273,-0.05257121622870989,-0.03870438279002276
0,0.2014398744567376,0.0,0.2014398744567376,0.0,0.7268085106382983,0.0,0.0,0.0,2.2478045813333334,0.0,0.29606287445673773,0.0,0.0,0.0,0.0,0.02282,0.00878,0.007341,0.001955,0.019417,0.017874,8.326672684688674e-17,0.021663,0.018565,0.029195,0.00767,0.013368,0.02782,0.032705,0.021824,15.0,15.000000000000007,15.000000000000007,15.000000000000002,15.0,15.000000000000009,0.0,-0.025513623173728905,-0.028784804337397874,-0.037662935371412506,-0.03745835427434361,-0.030376186903880484
0,0.20375458623404233,0.0,0.20375458623404233,0.0,0.9506382978723401,0.0,0.0,0.0,1.3318293133333334,0.0,0.25416258623404236,0.0,0.0,0.0,0.019642,0.0,0.0,0.0,0.032844,0.0042480000000000295,0.003845,0.007123,0.007348,0.028095,0.016686,0.002366,0.012632,0.004936,0.031308,0.014739,15.000000000000654,15.000000000000657,15.000000000000657,15.00000000000065,15.000000000000648,15.000000000000659,0.0,-0.021887498295297122,-0.02468515389587933,-0.032355925248138954,-0.03208367017295727,-0.02604617308956881
0,0.05417530739007095,0.0,0.05417530739007095,0.0,0.5222695035460995,0.0,0.0,0.0,0.47584657333333347,0.0,0.072536307390071,0.0,0.0,0.0,0.000217,0.0,0.029017,0.030181,0.026136,0.0,0.005952,0.030039,0.026981,0.007635,0.030421,0.007631,0.00884,0.010275,0.032347,0.015773,15.0,15.000000000000004,15.000000000000004,14.999999999999995,15.0,15.000000000000004,0.0,-0.0069982772814773464,-0.00831578229340973,-0.008093302659831953,-0.008929458801560725,-0.008956729523886882
