,offer_01,offer_02,offer_03,offer_04,offer_05,offer_06,offer_07,offer_08,offer_09,bids_01,bids_02,bids_03,bids_04,bids_05,bids_06,bids_07,bids_08,bids_09,Time,Iteration
0,0.0,0.005356,0.0,0.016817,0.0,0.001236,0.0,0.0,0.0,0.021,0.0,0.028383,0.0,0.000642,0.0,0.010887,0.005142,0.008102,16,0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086948,0.063971,0.227747,0.192457,0.294289,0.182672,0.183989,0.174873,0.144925,17,0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.469206,0.288073,0.438744,0.352407,0.464976,0.380799,0.364109,0.247729,0.237168,18,0
3,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395753,0.446339,0.526908,0.478817,0.507167,0.562499,0.381796,0.491991,0.328699,19,0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.598704,0.379857,0.57861,0.419383,0.579268,0.517541,0.521401,0.408078,0.526958,20,0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315948,0.26224,0.462335,0.36724,0.503936,0.43268,0.326331,0.475886,0.301478,21,0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.452945,0.357473,0.474802,0.424636,0.411119,0.467045,0.392462,0.17919,0.310603,22,0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214775,0.222015,0.249023,0.235447,0.223468,0.19121,0.161454,0.160138,0.161695,23,0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083816,0.113552,0.131213,0.109216,0.109316,0.11157,0.146547,0.933431,0.108814,24,0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03709,0.088867,0.044036,0.051932,0.025113,0.051494,0.088559,0.036863,0.121947,25,0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.630411,0.842638,0.020161,0.035973,0.032589,0.060143,0.507485,0.18633,0.34739,26,0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031761,0.047524,0.046019,0.032965,0.034549,0.076734,0.089574,0.027444,0.614615,27,0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058493,0.077065,0.101812,0.070815,0.088844,0.085795,0.058155,0.032364,0.08874,28,0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242095,0.069514,0.297818,0.134766,0.290032,0.213579,0.316004,0.218402,0.245877,29,0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146551,0.104371,0.211162,0.171688,0.226185,0.20652,0.324777,0.08434,0.222627,30,0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188603,0.425677,0.043667,0.373866,0.275588,0.033524,0.206316,0.028906,0.137084,31,0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155052,0.084834,0.175754,0.477526,0.225668,0.152074,0.115983,0.070776,0.148109,32,0
17,0.0,0.0,0.0,0.007434,0.0,0.0,0.0,0.0,0.0,0.112917,0.002683,0.105296,0.0,0.148971,0.034983,0.121054,0.000838,0.113479,33,0
18,0.0,0.097768,0.0,0.058417,0.0,0.073792,0.0,0.073067,0.0,0.015865,0.0,0.008136,0.0,0.076947,0.0,0.07543,0.0,0.032357,34,0
19,0.0,0.005234,0.0,0.033421,0.007563,0.025346,0.0,0.000317,0.0,0.011413,0.0,0.00356,0.0,0.0,0.0,0.009044,0.0,0.001555,35,0
20,0.003882,0.042832,0.0,0.019163,0.004697,0.035324,0.0,0.024038,0.0,0.0,0.0,0.00974,0.0,0.0,0.0,0.012724,0.0,0.01891,36,0
21,0.005212,0.039081,0.0,0.049256,0.0,0.071794,0.0,0.022593,0.03504,0.0,0.0,0.061965,0.0,0.022258,0.0,0.046015,0.0,0.0,37,0
22,0.006457,0.058239,0.071157,0.081791,0.002685,0.058397,0.0,0.078088,0.06871,0.0,0.0,0.0,0.0,0.0,0.0,0.00708,0.0,0.0,38,0
23,0.03154,0.106245,0.060512,0.105002,0.026051,0.126423,0.029975,0.133757,0.064548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0
0,0.0,0.013895,0.0,0.009093,0.0,0.003374,0.0,0.008279,0.0,0.062284,0.0,0.033788,0.0,0.049018,0.0,0.043044,0.0,0.035722,16,1
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329419,0.254306,0.291008,0.273714,0.321565,0.286051,0.299869,0.25638,0.317512,17,1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456581,0.268742,0.424993,0.335457,0.452197,0.3649,0.347594,0.226903,0.21595,18,1
3,0.088756,0.078416,0.107975,0.156997,0.168403,0.123289,0.103848,0.158726,0.104255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1
4,0.213083,0.214317,0.192819,0.21672,0.220003,0.230509,0.204211,0.298957,0.219166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076254,0.020557,0.228061,0.13053,0.279064,0.19731,0.08702,0.242113,0.061248,21,1
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.079646,0.0,0.204246,0.10524,0.226912,0.174891,0.16087,0.218871,0.141524,0.0,0.056633,22,1
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472901,0.47183,0.481693,0.880767,0.450206,0.452333,0.500444,0.477371,0.551246,23,1
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336705,0.420695,0.358653,0.348828,0.335973,0.331912,0.438504,0.432215,0.462775,24,1
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293011,0.351279,0.287974,0.252874,0.262895,0.305171,0.363114,0.384076,0.319885,25,1
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267802,0.374161,0.241713,0.233017,0.274716,0.255325,0.297496,0.339316,0.334253,26,1
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316118,0.346744,0.25088,0.244128,0.335574,0.284103,0.322108,0.318312,0.370239,27,1
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312742,0.393151,0.294236,0.375208,0.347578,0.310738,0.38341,0.396795,0.389212,28,1
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44615,0.514451,0.468943,0.398526,0.405967,0.404589,0.510695,0.534558,0.47401,29,1
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285872,0.308678,0.245794,0.282928,0.38937,0.360769,0.284124,0.352225,0.309757,30,1
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208619,0.227982,0.283651,0.255103,0.275305,0.240406,0.268502,0.267522,0.248664,31,1
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18575,0.180408,0.167557,0.182655,0.218451,0.168684,0.190632,0.154863,0.168705,32,1
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085344,0.040303,0.07439,0.039324,0.114703,0.036724,0.0896,0.048869,0.09404,33,1
18,0.0,0.067333,0.0,0.069766,0.0,0.0817,0.0,0.055692,0.01083,0.009423,0.0,0.0,0.0,0.012462,0.0,0.01089,0.0,0.0,34,1
19,0.0,0.000698,0.0,0.016889,0.0,0.01916,0.0,0.021997,0.0,0.011068,0.0,0.002969,0.0,0.033941,0.0,0.016987,0.0,0.008963,35,1
20,0.0,0.015219,0.005161,0.035067,0.0,0.035141,0.0,0.034955,0.0,0.028328,0.0,0.0,0.0,0.026191,0.0,0.010968,0.0,0.006903,36,1
21,0.0,0.134901,0.0,0.134971,0.0,0.135063,0.0,0.067583,0.0,0.134396,0.0,0.106561,0.0,0.092972,0.0,0.110183,0.0,0.062557,37,1
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139401,0.005199,0.091841,0.003147,0.170775,0.0,0.178564,0.001152,0.090281,38,1
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,1
0,0.0,0.019705,0.0,0.037959,0.0,0.004296,0.0,0.008601,0.0,0.054649,0.0,0.014029,0.0,0.046773,0.0,0.032265,0.0,0.025492,16,2
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292458,0.216567,0.184783,0.169918,0.285178,0.219707,0.254806,0.172064,0.246148,17,2
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430983,0.336444,0.38987,0.365786,0.468812,0.433841,0.416673,0.29383,0.279489,18,2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507366,0.615833,0.458126,0.457765,0.480059,0.547548,0.606557,0.520317,0.58173,19,2
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.579235,0.551458,0.5538,0.432234,0.563404,0.549395,0.579545,0.60502,0.691718,20,2
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430846,0.471204,0.371591,0.453405,0.472901,0.414892,0.427147,0.476397,0.575625,21,2
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428205,0.450072,0.38951,0.464924,0.401024,0.432002,0.440036,0.387692,0.389914,22,2
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197073,0.213447,0.224046,0.210327,0.210943,0.19578,0.234778,0.203272,0.228929,23,2
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100795,0.110247,0.125341,0.131429,0.109969,0.091471,0.123867,0.144075,0.112828,24,2
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045686,0.035335,0.041596,0.078287,0.04239,0.038431,0.049084,0.050608,0.030075,25,2
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03739,0.030723,0.078422,0.122328,0.029256,0.033321,0.035932,0.046727,0.043022,26,2
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024839,0.024999,0.027381,0.075603,0.02706,0.030804,0.027177,0.027629,0.031565,27,2
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058578,0.067746,0.068252,0.110744,0.109692,0.075171,0.061035,0.074875,0.072173,28,2
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249572,0.261059,0.267529,0.213175,0.250494,0.202828,0.358699,0.256157,0.247664,29,2
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15816,0.163366,0.389885,0.22651,0.188294,0.182246,0.145391,0.181787,0.11786,30,2
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137176,0.14483,0.176829,0.20642,0.187392,0.180979,0.144142,0.160851,0.097921,31,2
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175893,0.120287,0.126866,0.157056,0.190681,0.114428,0.129442,0.118103,0.08313,32,2
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116145,0.031629,0.063695,0.037206,0.100597,0.035217,0.070483,0.017987,0.094746,33,2
18,0.0,0.0,0.0,0.0,0.0,0.025316,0.0,0.0,0.0,0.113832,0.100648,0.104867,0.000592,0.145997,0.0,0.14549,0.037733,0.117296,34,2
19,0.0,0.010335,0.0,0.024894,0.0,0.021782,0.0,0.0,0.0,0.012009,0.0,0.000662,0.0,0.012555,0.0,0.014962,0.000612,0.017926,35,2
20,0.0,0.027211,0.0,0.00947,0.0,0.020692,0.0,0.011356,0.0,0.061049,0.0,0.018294,0.0,0.027662,0.0,0.030726,0.0,0.031306,36,2
21,0.0,0.087646,0.0,0.0,0.0,0.038658,0.0,0.021171,0.0,0.085758,0.0,0.186419,0.000478,0.162834,0.0,0.183709,0.0,0.095898,37,2
22,0.043903,0.172853,0.086715,0.179101,0.0,0.172343,0.044768,0.170024,0.095072,0.0,0.0,0.0,0.0,0.012013,0.0,0.0,0.0,0.0,38,2
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,2
0,0.0,0.0163,0.0,0.0,0.0,0.005465,0.0,0.062675,0.0,0.043259,0.0,0.026314,0.008308,0.039623,0.0,0.017083,0.0,0.029022,16,3
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221385,0.228814,0.232914,0.2825,0.256193,0.216688,0.173112,0.029503,0.249274,17,3
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3849,0.270962,0.394156,0.325191,0.37633,0.368872,0.351288,0.227822,0.215428,18,3
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445596,0.62691,0.541734,0.639293,0.445799,0.604869,0.448456,0.177061,0.529233,19,3
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.492908,0.5744,0.613355,0.507384,0.501354,0.507587,0.821687,0.222515,0.660252,20,3
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.484413,0.500783,0.45653,0.481669,0.424295,0.53574,0.476181,0.407706,0.48357,21,3
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462151,0.438049,0.425529,0.524976,0.422916,0.371692,0.413097,0.519226,0.456388,22,3
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206875,0.222142,0.24972,0.220171,0.220574,0.197539,0.203227,0.187584,0.230688,23,3
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108185,0.109155,0.131313,0.131032,0.147061,0.097826,0.126831,0.075238,0.145523,24,3
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061813,0.039718,0.036674,0.058003,0.072986,0.03965,0.062772,0.127856,0.060543,25,3
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084752,0.030496,0.030649,0.045704,0.09178,0.035845,0.076528,0.039578,0.05166,26,3
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058669,0.024673,0.025778,0.024369,0.071017,0.030847,0.06817,0.023785,0.038473,27,3
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078706,0.071845,0.070521,0.074574,0.115252,0.075129,0.093063,0.238549,0.084499,28,3
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201082,0.281462,0.285047,0.321329,0.244017,0.205148,0.211919,0.620567,0.248604,29,3
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818,0.167366,0.128885,0.099008,0.216462,0.197936,0.204905,0.403047,0.153964,30,3
