Iteration,"DAs_load
E_DAs_L","DAs_generation
E_DAs_G","DAs_demand_bid
b_t","DAs_supply_offer
o_t",EVs_Charge,EVs_Discharge,TCL_Power,SL_Power,Inflexible_loads,Solar_Power,Gen1,Gen2,Gen3,Gen4,CDA1_supply,CDA2_supply,CDA3_supply,CDA4_supply,CDA5_supply,CDA6_supply,CDA7_supply,CDA8_supply,CDA1_demand,CDA2_demand,CDA3_demand,CDA4_demand,CDA5_demand,CDA6_demand,CDA7_demand,CDA8_demand,Bus1_price,Bus2_price,Bus3_price,Bus4_price,Bus5_price,Bus6_price,Theta_bus_1,Theta_bus_2,Theta_bus_3,Theta_bus_4,Theta_bus_5,Theta_bus_6
0,0.0595431018341311,0.0,0.0595431018341311,0.0,0.0,0.0,0.0,0.0,1.2073613760000002,0.01649933931737885,0.09057210183413118,5.551115123125783e-17,0.0,0.0,0.000834,0.017637,0.00706,0.030776,0.019456,0.009223,0.0,0.009855,0.021314,0.033204,0.014105,0.008327,0.013974,0.014119,0.007414,0.013413,15.000000000000002,15.000000000000007,15.000000000000007,14.999999999999998,14.999999999999998,15.000000000000009,0.0,-0.009988298159331692,-0.012496477496856825,-0.00820870400972096,-0.009824478564012574,-0.01371667065389755
0,0.35139639468726513,0.0,0.35139639468726513,0.0,1.942978723404255,0.0,0.0,1.180065333333333,1.9664041773333338,0.0005274325242011473,0.302759394687266,0.0,0.0,0.0,0.00744,0.028693,0.024331,0.02871199999999946,0.031157,0.025704,0.0,0.014015,0.009168,0.032369,0.017977,0.014771,0.017426,0.000118,0.015343,0.004243,14.999999999999993,14.999999999999995,14.999999999999995,14.999999999999988,14.999999999999988,14.999999999999996,0.0,-0.033956892794510064,-0.042733690772409696,-0.026576720462549018,-0.030260994549150266,-0.04700347669765744
0,0.2618684402524819,0.0,0.2618684402524819,0.0,1.4224113475177294,0.0,0.0,0.14986933333333333,2.5394143653333336,0.0,0.32729844025248245,0.0,0.0,0.0,0.022557,0.024024,0.0,0.0,0.023873,0.0,0.0,0.0,0.024549,0.000383,0.006705,0.018344,0.006809,0.021237,0.026512,0.031345,15.000000563637817,15.000000563637819,15.00000056363782,15.000000563637812,15.000000563637812,15.00000056363782,0.0,-0.033492337051943766,-0.04075929110737753,-0.033612775226555335,-0.03816043027507253,-0.044294559689774415
0,0.3548547170368793,0.0,0.3548547170368793,0.0,1.930780141843971,0.0,0.0,0.4987666666666667,2.9220156173333334,0.0,0.4084807170368798,0.0,0.0,0.0,0.002898,0.017898999999999835,0.021663,0.027868,0.013193,0.018389,0.006438,0.020517,0.029739,0.022724,0.033172,0.033309,0.007956,0.024708,0.000789,0.030094,15.000000602611038,15.000000602611042,15.000000602611042,15.000000602611033,15.000000602611033,15.000000602611044,0.0,-0.04356328102630253,-0.05385047602235737,-0.03927349657578893,-0.04366672179051886,-0.058855048363550225
0,0.4130619245390074,0.0,0.4130619245390074,0.0,2.184964539007091,0.0,0.0,1.0540600000000004,2.7010792000000006,0.0,0.46003392453900793,0.0,0.0,0.0,0.0,0.021365,0.0,0.030879,0.01,0.0,0.0,0.018265,0.014064,0.008894,0.014603,0.0323,0.02239,0.014256,0.010942,0.010032,14.999999999999629,14.999999999999632,14.999999999999634,14.999999999999625,14.999999999999625,14.999999999999634,0.0,-0.04855686463457173,-0.05979407680192216,-0.044995620230289794,-0.049728361240835836,-0.06526081882697418
0,0.46934852501985824,0.0,0.46934852501985824,0.0,2.181276595744679,0.0,0.0,1.4933239999999999,2.6689656493333334,0.0,0.47278252501985857,0.0,0.0,0.0,0.016845,0.014492,0.0,0.005544,0.0,0.029437,0.009304,0.009564,0.007288,0.003718,0.004033,0.02829,0.010539,0.002508,0.03223,1.4e-05,15.000000000000014,15.000000000000016,15.000000000000016,15.000000000000007,15.0,15.000000000000016,0.0,-0.050326259838175395,-0.06216749733584678,-0.0455994154148028,-0.049870381455069716,-0.06792808899266563
0,0.7671123218141833,0.0,0.7671123218141833,0.0,1.011631205673759,0.0,0.0,4.438084000000005,2.6389142093333335,0.0,0.7475663218141841,4.440892098500626e-16,0.0,0.0,0.006628,0.031794,0.01961,0.007125,0.015276,0.018186,0.013323,0.019333,0.000885,0.015124,0.01127,0.016188,0.002418,0.030131,0.021383,0.01433,15.000000000000002,14.999999999999998,14.999999999999995,15.000000000000005,15.000000000000005,14.999999999999993,0.0,-0.08067027190368711,-0.1001491905969433,-0.07044156717438985,-0.07907162549723548,-0.10962540425537981
0,0.23944733228936163,0.0,0.23944733228936163,0.0,0.874609929078014,0.0,0.0,0.0,2.324549482666667,0.0,0.320239332289362,0.0,0.0,0.0,0.018164999999999445,0.00878,0.007341,0.001955,0.033203,0.019417,0.017874,0.0,0.021663,0.029195,0.00767,0.013368,0.033282,0.02782,0.032705,0.021824,15.000000000000913,15.00000000000092,15.00000000000092,15.00000000000091,15.00000000000091,15.00000000000092,0.0,-0.033327391122302916,-0.040822506418078996,-0.03204186964693688,-0.0359582440573569,-0.044468772160847325
0,0.10986375713758866,0.0,0.10986375713758866,0.0,0.38666666666666605,0.0,0.0,0.0,1.3777006746666667,0.0,0.16035775713758882,0.0,0.0,0.0,0.019642,0.0,0.0,0.0,0.007105,0.004248,0.003845,0.007123,0.007348,0.016686,0.002366,0.012632,0.002442,0.004936,0.031308,0.014739,15.0,15.000000000000004,15.000000000000005,14.999999999999995,14.999999999999988,15.000000000000005,0.0,-0.016304350367730418,-0.019792242069261452,-0.016627720984120596,-0.01869067684752792,-0.021489051194125176
0,0.0543672144893613,0.0,0.0543672144893613,0.0,0.6016359604255234,0.0,0.0,0.0,0.4525168400000001,0.0,0.0718412144893614,0.0,0.0,0.0,0.000217,0.0,0.030181,0.026136,0.031109,0.0,0.005952,0.030039,0.026981,0.030421,0.007631,0.00884,0.00884,0.010275,0.032347,0.015773,15.0,15.000000000000004,15.000000000000002,15.000000000000002,15.0,15.0,0.0,-0.008899330909904224,-0.011563200911501264,-0.005028841678261302,-0.007321356569155526,-0.012859135336350663
