"DAs_load
E_DAs_L","DAs_generation
E_DAs_G","DAs_demand_bid
b_t","DAs_supply_offer
o_t",EVs_Charge,EVs_Discharge,TCL_Power,SL_Power,Inflexible_loads,Gen1,Gen2,Gen3,Gen4,CDA1_supply,CDA2_supply,CDA1_demand,CDA2_demand,Bus1_price,Bus2_price,Bus3_price,Bus4_price,Bus5_price,Bus6_price,Theta_bus_1,Theta_bus_2,Theta_bus_3,Theta_bus_4,Theta_bus_5,Theta_bus_6
0.3228350390257009,0.0,0.3228350390257009,0.0,2.8040271707711857,0.0,0.0,0.09173,6.789294000000011,1.8228350390257013,0.0,0.0,0.0,0.0,0.0,1.5,0.0,12.0,11.999999999999998,11.999999999999998,12.0,12.0,11.999999999999998,0.2396784890038897,0.04564987119120826,0.0,0.0638577723876915,0.04206267968998494,0.004791972930095513
0.3606006157320645,0.0,0.3606006157320645,0.0,2.585382471962075,0.0,0.0,0.7694099999999996,7.463226000000008,2.427600615732065,0.0,0.0,0.0,0.0,0.0,0.8669999999999998,1.2,12.0,11.999999999999998,11.999999999999998,12.0,12.0,11.999999999999998,0.2907074623284504,0.06487959905950356,0.026576837343832663,0.007118506487683674,0.0,0.023549082430026715
0.3614608633333337,0.0,0.3614608633333337,0.0,0.0,0.23617710000000058,0.0,0.0,11.080003,2.367,0.4274608633333339,0.0,0.0,0.0,0.0,0.8329999999999997,1.6,20.0,20.0,19.999999999999996,20.0,20.0,19.999999999999993,0.30018263722166544,0.0947740003291114,0.05181824049819871,0.0012393363075167939,0.0,0.045914869443794165
0.7195662966666665,0.0,0.7195662966666665,0.0,0.0,0.45339810000000036,0.0,0.0,22.040387000000024,2.7330000000000005,0.3535662966666665,0.0,0.0,0.0,0.0,1.4,0.967,19.999999999996362,19.999999999996362,19.999999999996362,19.99999999999637,19.999999999996373,19.999999999996366,0.33753814251681913,0.08151260767630614,0.024074759593725768,0.020986183318117694,0.0,0.02133205282558899
0.8636160305892803,0.0,0.8636160305892803,0.0,0.5844879176783446,0.0,0.0,0.14127,25.18272300000002,2.2636160305892794,0.0,0.0,0.0,4.440892098500626e-16,0.0,0.0,1.4,12.000000000000007,12.000000000000007,12.000000000000009,12.000000000000007,12.000000000000009,12.00000000000001,0.30521630906408304,0.11481630296578724,0.09303053237337898,0.010168054493220193,0.0,0.08243206845973178
0.7240959666666669,0.0,0.7240959666666669,0.0,0.20300000000000035,0.0,0.0,0.3055539999999999,21.214325000000006,2.2580959666666667,0.0,0.0,0.0,0.0,0.0,0.6669999999999998,0.867,12.0,12.0,12.0,12.000000000000002,12.000000000000002,11.999999999999998,0.2837623346327043,0.07557408851430246,0.041238001585749244,0.017134515308715688,0.0,0.03653997975864256
0.6029732670250915,0.0,0.6029732670250915,0.0,0.03804301075268823,0.0,0.0,0.9658999999999993,17.085255,2.3369732670250913,0.0,0.0,0.0,0.0,0.0,0.667,1.067,12.000000000000007,12.000000000000005,12.000000000000005,12.000000000000009,12.000000000000009,12.000000000000005,0.29060712451900356,0.07660136937206691,0.04207036147390279,0.012458049970822145,0.0,0.03727751339983499
0.5168399333333331,0.0,0.5168399333333331,0.0,0.0,0.0,0.0,0.012596,15.492602000000005,2.967,0.04983993333333325,0.0,0.0,0.0,0.0,0.933,1.567,20.0,20.0,20.000000000000004,20.000000000000007,20.000000000000007,20.000000000000004,0.36237197713571,0.09125036820276229,0.04596525038060833,0.008359013355310547,0.0,0.04072867874103726
0.5314033333333334,0.0,0.5314033333333334,0.0,0.0,0.0,0.0,0.0,15.942099999999998,2.4670000000000005,1.0644033333333336,0.0,0.0,0.0,0.0,1.467,1.533,20.0,20.0,20.0,20.000000000000007,20.00000000000001,20.000000000000004,0.32464610017474627,0.11363958864407091,0.04809719500889426,0.008398603639153976,0.0,0.04261774248245375
0.5501863000000001,0.0,0.5501863000000001,0.0,0.0,0.0,0.0,0.0,16.50558900000002,2.667,0.2501863,0.0,0.0,0.0,0.0,0.7669999999999999,1.6,19.99999999999636,19.999999999996362,19.999999999996362,19.999999999996362,19.999999999996366,19.99999999999636,0.3374996105322287,0.10232884414581694,0.05991823941367981,0.006325337103804702,0.0,0.05309207942088934
0.5145808666666667,0.0,0.5145808666657103,0.0,0.0,0.0,0.0,0.0,15.437426,2.147580866666666,0.0,0.0,0.0,0.0,0.0,0.0,1.633,11.999999999996362,11.999999999996364,11.999999999996364,11.99999999999636,11.999999999996362,11.999999999996364,0.2824231092757996,0.10343002905111807,0.08389816370730314,0.0,0.0004923542376371784,0.07439619226522914
