Model,scenario,obj_value,number_of_EVs,Demand,AvailabeType_4,InstalledType_4,AvailabeType_8,InstalledType_8,AvailabeType_19,InstalledType_19,Time
FCFS,815,9100.0,30,599.0,2,1,4,1,4,3,35.669373989105225
FCFS,816,8100.0,30,616.0,2,0,4,1,4,3,9.412657499313354
FCFS,817,8200.0,30,534.0,2,0,4,4,3,1,41.190627574920654
FCFS,818,9400.0,30,478.0,2,2,3,2,3,2,8.984320640563965
FCFS,819,8900.0,30,543.0,2,0,4,3,3,2,6.927055358886719
FCFS,820,8400.0,30,485.0,2,1,4,2,3,2,8.21904468536377
FCFS,821,9100.0,30,599.0,2,1,4,1,4,3,35.672778606414795
FCFS,822,8100.0,30,616.0,2,0,4,1,4,3,9.416805744171143
FCFS,823,8200.0,30,534.0,2,0,4,4,3,1,41.51236367225647
FCFS,824,9400.0,30,478.0,2,2,3,2,3,2,8.543108701705933
FCFS,825,8900.0,30,543.0,2,0,4,3,3,2,6.676604509353638
FCFS,826,8400.0,30,485.0,2,1,4,2,3,2,8.586702585220337
FCFS,827,9100.0,30,599.0,2,1,4,1,4,3,35.646366357803345
FCFS,828,8100.0,30,616.0,2,0,4,1,4,3,9.415956497192383
FCFS,829,8200.0,30,534.0,2,0,4,4,3,1,41.2695586681366
FCFS,830,9400.0,30,478.0,2,2,3,2,3,2,8.84145712852478
FCFS,831,8900.0,30,543.0,2,0,4,3,3,2,6.6898276805877686
FCFS,832,8400.0,30,485.0,2,1,4,2,3,2,8.483139514923096
FCFS,833,9100.0,30,599.0,2,1,4,1,4,3,35.66623282432556
FCFS,834,8100.0,30,616.0,2,0,4,1,4,3,9.749044179916382
FCFS,835,8200.0,30,534.0,2,0,4,4,3,1,41.47230267524719
FCFS,836,9400.0,30,478.0,2,2,3,2,3,2,8.745826482772827
FCFS,837,8900.0,30,543.0,2,0,4,3,3,2,6.671629905700684
FCFS,838,8400.0,30,485.0,2,1,4,2,3,2,8.581830024719238
FCFS,839,9100.0,30,599.0,2,1,4,1,4,3,35.66665053367615
FCFS,840,8100.0,30,616.0,2,0,4,1,4,3,9.385021924972534
FCFS,841,8200.0,30,534.0,2,0,4,4,3,1,41.28232502937317
FCFS,842,9400.0,30,478.0,2,2,3,2,3,2,8.84671926498413
FCFS,843,8900.0,30,543.0,2,0,4,3,3,2,6.704928874969482
FCFS,844,8400.0,30,485.0,2,1,4,2,3,2,8.484303951263428
FCFS,845,9100.0,30,599.0,2,1,4,1,4,3,35.71868276596069
FCFS,846,8100.0,30,616.0,2,0,4,1,4,3,9.782455444335938
FCFS,847,8200.0,30,534.0,2,0,4,4,3,1,41.330923318862915
FCFS,848,9400.0,30,478.0,2,2,3,2,3,2,8.558053016662598
FCFS,849,8900.0,30,543.0,2,0,4,3,3,2,6.673896074295044
FCFS,850,8400.0,30,485.0,2,1,4,2,3,2,8.58225131034851
FCFS,851,9100.0,30,599.0,2,1,4,1,4,3,35.6713604927063
FCFS,852,8100.0,30,616.0,2,0,4,1,4,3,9.619707345962524
FCFS,853,8200.0,30,534.0,2,0,4,4,3,1,41.26438236236572
FCFS,854,9400.0,30,478.0,2,2,3,2,3,2,8.835376262664795
FCFS,855,8900.0,30,543.0,2,0,4,3,3,2,6.672974586486816
FCFS,856,8400.0,30,485.0,2,1,4,2,3,2,8.482519388198853
FCFS,857,9100.0,30,599.0,2,1,4,1,4,3,35.67790484428406
FCFS,858,8100.0,30,616.0,2,0,4,1,4,3,9.718056678771973
FCFS,859,8200.0,30,534.0,2,0,4,4,3,1,41.45722031593323
FCFS,860,9400.0,30,478.0,2,2,3,2,3,2,8.736936807632446
FCFS,861,8900.0,30,543.0,2,0,4,3,3,2,6.673025608062744
FCFS,862,8400.0,30,485.0,2,1,4,2,3,2,8.605289936065674
FCFS,863,9100.0,30,599.0,2,1,4,1,4,3,35.656463861465454
FCFS,864,8100.0,30,616.0,2,0,4,1,4,3,9.431849479675293
FCFS,865,8200.0,30,534.0,2,0,4,4,3,1,41.20055174827576
FCFS,866,9400.0,30,478.0,2,2,3,2,3,2,8.834086894989014
FCFS,867,8900.0,30,543.0,2,0,4,3,3,2,6.68853235244751
FCFS,868,8400.0,30,485.0,2,1,4,2,3,2,8.321447849273682
FCFS,869,9100.0,30,599.0,2,1,4,1,4,3,35.72192597389221
FCFS,870,8100.0,30,616.0,2,0,4,1,4,3,9.792581796646118
FCFS,871,8200.0,30,534.0,2,0,4,4,3,1,41.34165549278259
FCFS,872,9400.0,30,478.0,2,2,3,2,3,2,8.478693962097168
FCFS,873,8900.0,30,543.0,2,0,4,3,3,2,6.70389461517334
FCFS,874,8400.0,30,485.0,2,1,4,2,3,2,8.71242070198059
FCFS,875,9100.0,30,599.0,2,1,4,1,4,3,35.66041851043701
FCFS,876,8100.0,30,616.0,2,0,4,1,4,3,9.392494916915894
FCFS,877,8200.0,30,534.0,2,0,4,4,3,1,41.24736142158508
FCFS,878,9400.0,30,478.0,2,2,3,2,3,2,8.831401586532593
FCFS,879,8900.0,30,543.0,2,0,4,3,3,2,6.666715621948242
FCFS,880,8400.0,30,485.0,2,1,4,2,3,2,8.302390575408936
FCFS,881,9100.0,30,599.0,2,1,4,1,4,3,35.7028648853302
FCFS,882,8100.0,30,616.0,2,0,4,1,4,3,9.387608289718628
FCFS,883,8200.0,30,534.0,2,0,4,4,3,1,41.25950598716736
FCFS,884,9400.0,30,478.0,2,2,3,2,3,2,8.4677152633667
FCFS,885,8900.0,30,543.0,2,0,4,3,3,2,6.6802074909210205
FCFS,886,8400.0,30,485.0,2,1,4,2,3,2,8.660451889038086
FCFS,887,9100.0,30,599.0,2,1,4,1,4,3,35.673423051834106
FCFS,888,8100.0,30,616.0,2,0,4,1,4,3,9.614685297012329
FCFS,889,8200.0,30,534.0,2,0,4,4,3,1,41.28514099121094
FCFS,890,9400.0,30,478.0,2,2,3,2,3,2,8.851283073425293
FCFS,891,8900.0,30,543.0,2,0,4,3,3,2,6.717816591262817
FCFS,892,8400.0,30,485.0,2,1,4,2,3,2,8.484196662902832
FCFS,893,9100.0,30,599.0,2,1,4,1,4,3,35.691545724868774
FCFS,894,8100.0,30,616.0,2,0,4,1,4,3,9.946813106536865
FCFS,895,8200.0,30,534.0,2,0,4,4,3,1,41.542402029037476
FCFS,896,9400.0,30,478.0,2,2,3,2,3,2,8.741105079650879
FCFS,897,8900.0,30,543.0,2,0,4,3,3,2,6.724538564682007
FCFS,898,8400.0,30,485.0,2,1,4,2,3,2,8.640521764755249
FCFS,899,9100.0,30,599.0,2,1,4,1,4,3,35.677390336990356
FCFS,900,8100.0,30,616.0,2,0,4,1,4,3,9.375669717788696
FCFS,901,8200.0,30,534.0,2,0,4,4,3,1,41.51358437538147
FCFS,902,9400.0,30,478.0,2,2,3,2,3,2,8.985833883285522
FCFS,903,8900.0,30,543.0,2,0,4,3,3,2,6.949096918106079
FCFS,904,8400.0,30,485.0,2,1,4,2,3,2,8.271067142486572
FCFS,905,9100.0,30,599.0,2,1,4,1,4,3,35.64474368095398
FCFS,906,8100.0,30,616.0,2,0,4,1,4,3,10.029409170150757
FCFS,907,8200.0,30,534.0,2,0,4,4,3,1,41.51249670982361
FCFS,908,9400.0,30,478.0,2,2,3,2,3,2,8.558005094528198
FCFS,909,8900.0,30,543.0,2,0,4,3,3,2,6.702797889709473
FCFS,910,8400.0,30,485.0,2,1,4,2,3,2,8.577224493026733
FCFS,911,9100.0,30,599.0,2,1,4,1,4,3,35.66275644302368
FCFS,912,8100.0,30,616.0,2,0,4,1,4,3,9.635564088821411
FCFS,913,8200.0,30,534.0,2,0,4,4,3,1,41.143439531326294
FCFS,914,9400.0,30,478.0,2,2,3,2,3,2,8.82985258102417
FCFS,915,8900.0,30,543.0,2,0,4,3,3,2,6.685086965560913
FCFS,916,8400.0,30,485.0,2,1,4,2,3,2,8.286976337432861
FCFS,917,9100.0,30,599.0,2,1,4,1,4,3,35.593565225601196
FCFS,918,8100.0,30,616.0,2,0,4,1,4,3,10.004067420959473
FCFS,919,8200.0,30,534.0,2,0,4,4,3,1,41.5011785030365
FCFS,920,9400.0,30,478.0,2,2,3,2,3,2,8.576752424240112
FCFS,921,8900.0,30,543.0,2,0,4,3,3,2,6.694185733795166
FCFS,922,8400.0,30,485.0,2,1,4,2,3,2,8.58596920967102
FCFS,923,9100.0,30,599.0,2,1,4,1,4,3,35.69386601448059
FCFS,924,8100.0,30,616.0,2,0,4,1,4,3,9.366522550582886
FCFS,925,8200.0,30,534.0,2,0,4,4,3,1,41.21131634712219
FCFS,926,9400.0,30,478.0,2,2,3,2,3,2,8.831799745559692
FCFS,927,8900.0,30,543.0,2,0,4,3,3,2,6.688804864883423
FCFS,928,8400.0,30,485.0,2,1,4,2,3,2,8.301979780197144
FCFS,929,9100.0,30,599.0,2,1,4,1,4,3,35.75418448448181
FCFS,930,8100.0,30,616.0,2,0,4,1,4,3,9.77678108215332
FCFS,931,8200.0,30,534.0,2,0,4,4,3,1,41.48989725112915
FCFS,932,9400.0,30,478.0,2,2,3,2,3,2,8.468958616256714
FCFS,933,8900.0,30,543.0,2,0,4,3,3,2,6.873213291168213
FCFS,934,8400.0,30,485.0,2,1,4,2,3,2,8.589390277862549
FCFS,935,9100.0,30,599.0,2,1,4,1,4,3,35.68588042259216
FCFS,936,8100.0,30,616.0,2,0,4,1,4,3,9.63206958770752
FCFS,937,8200.0,30,534.0,2,0,4,4,3,1,41.23641753196716
FCFS,938,9400.0,30,478.0,2,2,3,2,3,2,8.841562986373901
FCFS,939,8900.0,30,543.0,2,0,4,3,3,2,6.656908273696899
FCFS,940,8400.0,30,485.0,2,1,4,2,3,2,8.311239957809448
FCFS,941,9100.0,30,599.0,2,1,4,1,4,3,35.70793080329895
FCFS,942,8100.0,30,616.0,2,0,4,1,4,3,9.407147884368896
FCFS,943,8200.0,30,534.0,2,0,4,4,3,1,41.30879330635071
FCFS,944,9400.0,30,478.0,2,2,3,2,3,2,8.552980899810791
FCFS,945,8900.0,30,543.0,2,0,4,3,3,2,6.682745695114136
FCFS,946,8400.0,30,485.0,2,1,4,2,3,2,8.587055683135986
FCFS,947,9100.0,30,599.0,2,1,4,1,4,3,35.63199782371521
FCFS,948,8100.0,30,616.0,2,0,4,1,4,3,9.431565284729004
FCFS,949,8200.0,30,534.0,2,0,4,4,3,1,41.197102785110474
FCFS,950,9400.0,30,478.0,2,2,3,2,3,2,8.836994886398315
FCFS,951,8900.0,30,543.0,2,0,4,3,3,2,6.679100751876831
FCFS,952,8400.0,30,485.0,2,1,4,2,3,2,8.25967788696289
FCFS,953,9100.0,30,599.0,2,1,4,1,4,3,35.61523938179016
FCFS,954,8100.0,30,616.0,2,0,4,1,4,3,9.772013902664185
FCFS,955,8200.0,30,534.0,2,0,4,4,3,1,41.48280715942383
FCFS,956,9400.0,30,478.0,2,2,3,2,3,2,8.516092538833618
FCFS,957,8900.0,30,543.0,2,0,4,3,3,2,6.6819679737091064
FCFS,958,8400.0,30,485.0,2,1,4,2,3,2,8.592958927154541
FCFS,959,9100.0,30,599.0,2,1,4,1,4,3,35.62540626525879
FCFS,960,8100.0,30,616.0,2,0,4,1,4,3,9.427299737930298
FCFS,961,8200.0,30,534.0,2,0,4,4,3,1,41.13102412223816
FCFS,962,9400.0,30,478.0,2,2,3,2,3,2,9.011274099349976
FCFS,963,8900.0,30,543.0,2,0,4,3,3,2,6.942166566848755
FCFS,964,8400.0,30,485.0,2,1,4,2,3,2,8.463911294937134
FCFS,965,9100.0,30,599.0,2,1,4,1,4,3,35.60845327377319
FCFS,966,8100.0,30,616.0,2,0,4,1,4,3,9.766891479492188
FCFS,967,8200.0,30,534.0,2,0,4,4,3,1,41.45686960220337
FCFS,968,9400.0,30,478.0,2,2,3,2,3,2,8.736212968826294
FCFS,969,8900.0,30,543.0,2,0,4,3,3,2,6.924248456954956
FCFS,970,8400.0,30,485.0,2,1,4,2,3,2,8.582755088806152
FCFS,971,9100.0,30,599.0,2,1,4,1,4,3,35.63024020195007
FCFS,972,8100.0,30,616.0,2,0,4,1,4,3,9.414028882980347
FCFS,973,8200.0,30,534.0,2,0,4,4,3,1,41.46567487716675
FCFS,974,9400.0,30,478.0,2,2,3,2,3,2,8.984886169433594
FCFS,975,8900.0,30,543.0,2,0,4,3,3,2,6.9512434005737305
FCFS,976,8400.0,30,485.0,2,1,4,2,3,2,8.245268821716309
FCFS,977,9100.0,30,599.0,2,1,4,1,4,3,35.64246845245361
FCFS,978,8100.0,30,616.0,2,0,4,1,4,3,10.016794681549072
FCFS,979,8200.0,30,534.0,2,0,4,4,3,1,41.42888379096985
FCFS,980,9400.0,30,478.0,2,2,3,2,3,2,8.470977067947388
FCFS,981,8900.0,30,543.0,2,0,4,3,3,2,6.723074436187744
FCFS,982,8400.0,30,485.0,2,1,4,2,3,2,8.650858640670776
FCFS,983,9100.0,30,599.0,2,1,4,1,4,3,35.66687321662903
FCFS,984,8100.0,30,616.0,2,0,4,1,4,3,9.655860662460327
FCFS,985,8200.0,30,534.0,2,0,4,4,3,1,41.224135398864746
FCFS,986,9400.0,30,478.0,2,2,3,2,3,2,8.980945348739624
FCFS,987,8900.0,30,543.0,2,0,4,3,3,2,6.945549488067627
FCFS,988,8400.0,30,485.0,2,1,4,2,3,2,8.28646969795227
FCFS,989,9100.0,30,599.0,2,1,4,1,4,3,35.6294219493866
FCFS,990,8100.0,30,616.0,2,0,4,1,4,3,9.9909348487854
FCFS,991,8200.0,30,534.0,2,0,4,4,3,1,41.51917266845703
FCFS,992,9400.0,30,478.0,2,2,3,2,3,2,8.736726999282837
FCFS,993,8900.0,30,543.0,2,0,4,3,3,2,6.9359071254730225
FCFS,994,8400.0,30,485.0,2,1,4,2,3,2,8.580265283584595
FCFS,995,9100.0,30,599.0,2,1,4,1,4,3,35.69725728034973
FCFS,996,8100.0,30,616.0,2,0,4,1,4,3,9.383262872695923
FCFS,997,8200.0,30,534.0,2,0,4,4,3,1,41.251758337020874
FCFS,998,9400.0,30,478.0,2,2,3,2,3,2,8.84122347831726
FCFS,999,8900.0,30,543.0,2,0,4,3,3,2,6.715773820877075
FCFS,1000,8400.0,30,485.0,2,1,4,2,3,2,8.499385118484497
FCFS,1001,11100.0,35,732.0,3,0,5,3,4,3,17.257091522216797
FCFS,1002,9900.0,35,646.0,2,1,4,3,4,2,17.807978630065918
FCFS,1003,9900.0,35,622.0,2,1,4,3,4,2,8.0488121509552
FCFS,1004,9600.0,35,595.0,2,0,4,2,4,3,20.632927417755127
FCFS,1005,11100.0,35,607.0,2,0,4,3,4,3,10.402451038360596
FCFS,1006,10200.0,35,552.0,2,2,4,4,3,1,7.545850515365601
FCFS,1007,11800.0,35,776.0,3,0,5,2,4,4,22.813342809677124
FCFS,1008,9400.0,35,710.0,3,2,5,2,4,2,57.68790578842163
FCFS,1009,9200.0,35,644.0,2,1,4,4,4,1,11.889171838760376
FCFS,1010,12100.0,35,647.0,2,1,4,3,4,3,7.462080001831055
FCFS,1011,11100.0,35,689.0,3,3,5,1,4,3,24.58300018310547
FCFS,1012,8899.99983344927,35,611.0,2,0,4,3,4,2,32.53694558143616
FCFS,1013,11100.0,35,692.0,3,0,5,3,4,3,27.62675189971924
FCFS,1014,10400.0,35,615.0,2,0,4,4,4,2,9.013946771621704
FCFS,1015,8900.0,35,689.0,3,0,5,3,4,2,22.828685522079468
FCFS,1016,12099.99975004971,35,563.0,2,0,4,3,3,3,10.800408840179443
FCFS,1017,8900.0,35,568.0,2,0,4,3,3,2,36.30744647979736
FCFS,1018,10900.0,35,671.0,2,2,4,3,4,2,9.631240129470825
FCFS,1019,11800.0,35,672.0,2,0,4,2,4,4,8.967816352844238
FCFS,1020,8200.0,35,561.0,2,0,4,4,3,1,43.57123017311096
FCFS,1021,9900.0,35,580.0,2,1,4,3,4,2,13.000728607177734
FCFS,1022,11100.0,35,592.0,2,0,4,3,4,3,6.7654829025268555
FCFS,1023,17800.0,35,757.0,3,3,5,4,4,4,7.284141540527344
FCFS,1024,9600.0,35,656.0,2,0,4,2,4,3,23.761859893798828
FCFS,1025,10600.0,35,615.0,2,1,4,2,4,3,13.942949295043945
FCFS,1026,10900.0,35,671.0,2,2,4,3,4,2,10.124094486236572
FCFS,1027,10400.0,35,657.0,2,0,4,4,4,2,9.620175838470459
FCFS,1028,12400.0,35,684.0,3,2,5,4,4,2,6.20663595199585
FCFS,1029,9400.0,35,565.0,2,2,4,2,3,2,10.739765167236328
FCFS,1030,9900.0,35,643.0,2,1,4,3,4,2,14.645676136016846
FCFS,1031,9900.0,35,582.0,2,1,4,3,4,2,20.015504598617554
FCFS,1032,10400.0,35,614.0,2,0,4,4,4,2,66.99046182632446
FCFS,1033,9200.0,35,629.0,2,1,4,4,4,1,100.3614661693573
FCFS,1034,9100.0,35,675.0,3,1,5,1,4,3,98.99570822715759
FCFS,1035,11100.0,35,658.0,2,0,4,3,4,3,9.258617162704468
FCFS,1036,9900.0,35,610.0,2,1,4,3,4,2,13.146508693695068
FCFS,1037,8700.0,35,525.0,2,2,4,3,3,1,11.209137678146362
FCFS,1038,8700.0,35,512.0,2,2,4,3,3,1,41.52360272407532
FCFS,1039,10400.0,35,623.0,2,0,4,4,4,2,19.882872581481934
FCFS,1040,9200.0,35,608.0,2,1,4,4,4,1,62.8912570476532
FCFS,1041,9400.0,35,581.0,2,2,4,2,4,2,20.26518726348877
FCFS,1042,10100.0,35,735.0,3,2,5,1,4,3,48.4585976600647
FCFS,1043,10900.0,35,628.0,2,2,4,3,4,2,22.829922676086426
FCFS,1044,11400.0,35,674.0,3,1,5,4,4,2,23.933802127838135
FCFS,1045,9900.0,35,593.0,2,1,4,3,4,2,20.79355001449585
FCFS,1046,9900.0,35,629.0,2,1,4,3,4,2,16.420212030410767
FCFS,1047,10400.0,35,676.0,3,3,5,2,4,2,14.98396348953247
FCFS,1048,10900.0,35,594.0,2,2,4,3,4,2,12.912547588348389
FCFS,1049,9400.0,35,585.0,2,2,4,2,4,2,56.18300724029541
FCFS,1050,10900.0,35,702.0,3,2,5,3,4,2,48.67446422576904
FCFS,1051,10100.0,35,621.0,2,2,4,1,4,3,13.78166937828064
FCFS,1052,13100.0,35,705.0,3,2,5,3,4,3,12.914795160293579
FCFS,1053,9400.0,35,637.0,2,2,4,2,4,2,20.01722478866577
FCFS,1054,14600.0,35,735.0,3,2,5,4,4,3,7.773117542266846
FCFS,1055,10400.0,35,713.0,3,3,5,2,4,2,14.74445366859436
FCFS,1056,8900.0,35,608.0,2,0,4,3,4,2,11.36082935333252
FCFS,1057,8100.0,35,585.0,2,0,4,1,4,3,150.29975938796997
FCFS,1058,8100.0,35,640.0,2,0,4,1,4,3,54.94257712364197
FCFS,1059,8400.0,35,538.0,2,1,4,2,3,2,97.5731086730957
FCFS,1060,13100.0,35,613.0,2,2,4,3,4,3,5.577728271484375
FCFS,1061,10900.0,35,656.0,2,2,4,3,4,2,12.679535150527954
FCFS,1062,9900.0,35,635.0,2,1,4,3,4,2,35.769367933273315
FCFS,1063,8400.0,35,584.0,2,1,4,2,4,2,60.17745542526245
FCFS,1064,12100.0,35,598.0,2,1,4,3,4,3,7.348797559738159
FCFS,1065,9100.0,35,642.0,2,1,4,1,4,3,30.676267623901367
FCFS,1066,10400.0,35,638.0,2,0,4,4,4,2,17.273403644561768
FCFS,1067,9900.0,35,719.0,3,1,5,3,4,2,26.835578441619873
FCFS,1068,9900.0,35,582.0,2,1,4,3,4,2,19.73255753517151
FCFS,1069,10400.0,35,614.0,2,0,4,4,4,2,67.06070375442505
FCFS,1070,9200.0,35,629.0,2,1,4,4,4,1,101.03101587295532
FCFS,1071,9100.0,35,675.0,3,1,5,1,4,3,98.90267944335938
FCFS,1072,11100.0,35,658.0,2,0,4,3,4,3,9.046905040740967
FCFS,1073,9900.0,35,610.0,2,1,4,3,4,2,13.132423400878906
FCFS,1074,8700.0,35,525.0,2,2,4,3,3,1,11.434379577636719
FCFS,1075,8700.0,35,512.0,2,2,4,3,3,1,41.25380492210388
FCFS,1076,10400.0,35,623.0,2,0,4,4,4,2,20.136778354644775
FCFS,1077,9200.0,35,608.0,2,1,4,4,4,1,62.934791803359985
