1,2,3,4,5,6,7,8,9
74.77035977253342,77.58935146682205,77.43856450872686,78.75638423739021,78.37210683218544,75.43073183972916,77.7252243567391,76.2960807571774,77.41922560451765
66.34126386376633,57.059441807058555,62.76016647434344,64.3978496999439,71.85618746537943,61.618651946477115,74.22408533995198,63.24392598607574,67.76512443451281
66.33790992065953,65.17044359227062,69.57116784539951,66.76203472365648,68.23195563077451,61.75570873872543,73.48543287015204,64.27382593161086,66.15759160147822
60.56908871015683,45.01892804071775,54.76241415925361,-0.6563968364681307,37.31071179739228,-0.5344604783860905,45.67045484490105,4.790513057208736,23.55512412182424
43.82667577361032,20.81615126007265,33.323416589104745,-12.888485538480168,21.75294070356312,-0.47897243446896054,28.148073395633272,-21.321186861775228,4.210751063859724
44.83881348470381,18.572508402046314,33.71873114714773,-13.329828541598047,26.861756998334158,-19.181335453583436,35.31189831567196,-13.769781996640546,10.816339678199705
26.78119334602569,-8.45581723162923,10.94838639240552,-76.87160509225313,-7.9230471938757,-77.24358408446074,-1.9782036608480387,-70.65251096763015,-31.253323045696483
39.43274779581422,9.896211526721595,25.201464705459276,-50.33307093785432,6.231759730236909,-58.22462638150958,18.467829954023028,-44.73916914996431,-10.52298200747377
14.765467542980911,-26.57062612557217,-7.360402475194871,-90.2727910528387,-14.9452189812008,-90.58762224303752,-9.117088534980827,-86.32240372711138,-43.137496893061545
17.635148322168206,-19.237925193007086,5.768610454515878,-124.48997610480862,-34.9993688970705,-128.5630293466718,-18.949230955106543,-110.87910528788149,-59.176945571519326
10.2250810986745,-10.918354370094374,-3.9941152075187145,-118.06956738457686,-37.9127856115299,-125.31343823186634,-24.334885833349592,-111.98619558361213,-62.517861848734526
12.712017981987191,-18.65011213081489,0.16778455418831806,-123.46470104348339,-42.825280722828595,-125.66551581421311,-22.687812456862705,-98.92412208365198,-62.91840066553334
13.771398697060615,-11.161435111522142,-4.986010791813964,-122.37183129085196,-36.71304124331894,-131.11896795933316,-24.305318425797214,-112.22630920069884,-63.150825890206505
