,offer_01,offer_02,offer_03,offer_04,offer_05,offer_06,offer_07,offer_08,offer_09,bids_01,bids_02,bids_03,bids_04,bids_05,bids_06,bids_07,bids_08,bids_09,Time,Iteration
0,0.0,0.039975,0.045539,0.033012,0.0,0.0,0.0,0.031029,0.0,0.079574,0.0,0.0,0.0,0.08219,0.039978,0.046532,0.0,0.084879,16,0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144391,0.043956,0.228942,0.211801,0.180254,0.247659,0.155741,0.212235,0.248258,17,0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523165,0.4165,0.630529,0.643306,0.384094,0.611646,0.683441,0.459227,0.489738,18,0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.797502,0.778965,0.718963,0.811034,0.712014,0.654268,0.879624,0.887702,0.868647,19,0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.879571,0.825745,0.800006,0.788423,0.779931,0.733057,0.953258,0.838131,0.709536,20,0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.817646,0.603662,0.707984,0.802105,0.948588,0.771817,0.291013,0.720771,0.426185,21,0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8177,0.495157,0.750345,0.790676,0.325411,0.881,0.762353,0.448806,0.356341,22,0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354993,0.552372,0.391629,0.388438,0.29653,0.47546,0.451745,0.47903,0.430079,23,0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24154,0.395282,0.276519,0.239948,0.27442,0.26033,0.365705,0.240742,0.3935,24,0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037257,0.02916,0.140062,0.155414,1.211109,0.120532,0.297592,0.165085,0.250267,25,0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168714,0.198212,0.113863,0.134419,0.101654,0.113315,0.108149,0.088686,0.175805,26,0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135522,0.150791,0.069801,0.202287,0.074668,0.038333,0.103644,0.058571,0.161528,27,0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145533,0.3028,0.147736,0.145453,0.060822,0.148848,0.206356,0.131392,0.188242,28,0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512641,0.606169,0.524345,0.437147,0.716207,0.697982,0.589492,0.506469,0.648016,29,0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390709,0.677798,0.290213,0.341344,0.386945,0.52204,0.409245,0.279881,0.304342,30,0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404087,0.105034,0.040357,0.043669,0.13854,0.379866,0.242972,0.516149,0.723969,31,0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084692,0.052326,0.073938,0.071986,0.06856,0.079403,0.065556,0.093077,0.075446,32,0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187364,0.024003,0.040924,0.018016,0.247125,0.250131,0.28629,0.033826,0.224443,33,0
18,0.0,0.01351,0.04777,0.011832,0.0,0.0,0.0,0.031942,0.021637,0.026134,0.0,0.0,0.0,0.06261,0.09727,0.125185,0.0,0.0,34,0
19,0.0,0.037903,0.030842,0.0,0.0,0.0,0.0,0.002502,0.0,0.003463,0.0,0.0,0.009766,0.029223,0.016494,0.04209,0.0,0.00154,35,0
20,0.060595,0.061653,0.037851,0.052693,0.0,0.026389,0.0,0.077016,0.049282,0.0,0.0,0.0,0.0,0.048108,0.0,0.055776,0.0,0.0,36,0
21,0.0,0.078104,0.048141,0.03989,0.00849,0.016963,0.0,0.077427,0.03004,0.052108,0.0,0.0,0.0,0.0,0.0,0.043364,0.0,0.0,37,0
22,0.105715,0.108083,0.10933,0.125863,0.002107,0.0,0.007452,0.101249,0.089928,0.0,0.0,0.0,0.0,0.0,0.049629,0.0,0.0,0.0,38,0
23,0.089053,0.088382,0.070488,0.102197,0.053364,0.047709,0.043036,0.114142,0.09045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0
0,0.0,0.0,0.0,0.0,0.0,0.014044,0.00164,0.0,0.039082,0.066001,0.037621,0.162042,0.054589,0.092645,0.0,0.0,0.034729,0.0,16,1
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394118,0.388373,0.536669,0.445719,0.403286,0.388775,0.416072,0.447085,0.435204,17,1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321812,0.386318,0.263764,0.228165,0.359142,0.408092,0.155513,0.271657,0.191004,18,1
3,0.217241,0.180231,0.19304,0.125624,0.175,0.240292,0.220154,0.194214,0.218376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1
4,0.23595,0.233055,0.465232,0.371134,0.374498,0.101471,0.39101,0.330983,0.248586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.561208,0.69215,0.169898,0.034575,0.169747,0.464333,0.2584,0.234671,0.331659,21,1
