3,2,1
10749.146104751504,9387.622917187127,10675.074032732124
10687.441235954047,10689.785857854988,9352.565160162216
11352.537176161193,9357.690435789147,8687.313405246452
8690.494479490411,10022.706738600586,8687.111493571618
8690.09328872069,9357.117540896183,8685.992922962716
8689.968020225559,9356.688862981498,8685.904114667133
8690.323601179456,9356.7638629815,8685.989256145152
8690.085669752556,9356.6365241422,8685.988208482993
8690.275309238888,9356.763234833397,8686.16167296272
8690.171879491998,8691.59097339279,8686.134886143642
8690.213401611465,8691.624884053219,8686.177989961361
8690.499166769638,8691.529993111206,8686.157377878559
8690.100296992267,8691.549695053673,8686.20514568793
8690.08854694237,8691.613648025777,8686.171769638902
8690.081527969927,8691.572036287585,8686.168875882591
8690.013696409133,8691.53597278115,8686.183345778469
8690.110002948204,8691.59908391741,8686.272840346151
8690.095167215135,8691.628299625878,8686.279492344658
8690.041401278857,8691.654269144514,8686.373701595583
8689.982082469745,8691.630136608557,8686.37434489691
8689.999071409133,8691.788417326195,8686.436390595132
8689.924982123419,8691.653052261201,8686.392590556326
8689.9558100455,8691.7140840203,8686.439984570194
8689.91352249609,8691.691547800343,8686.437634124566
8689.949758909133,8691.745889598717,8686.48670182193
8689.92909640913,8691.741884053221,8686.482670721885
8689.944638716825,8691.772802011224,8686.526231804171
8689.9323630758,8691.768096416783,8686.52770189738
8689.93703569485,8691.779798364803,8686.572971788948
8689.904144684993,8691.759658799167,8686.566521876253
8689.909446409132,8691.770861871239,8686.607479775757
8689.89988995752,8691.766826035433,8686.606139277214
8689.899368284132,8691.777104939369,8686.637674264213
8689.90433277277,8691.786794688445,8686.635500023505
8689.922240526781,8691.80945864179,8686.669610577559
8689.890267837705,8691.856626315423,8686.656362398793
8689.882571409133,8691.813699286373,8686.653850229959
8689.883999142161,8691.882559381633,8686.641744124307
8689.887341145975,8691.912279140643,8686.64448570842
8689.861850255285,8691.848177381917,8686.61556530001
8689.87363390913,8691.866039266277,8686.640557639043
8689.890603059743,8691.926935817115,8686.638737314208
8689.880517837704,8691.888507219614,8686.645575100076
8689.880580130062,8691.893737178178,8686.639536709863
8689.894957772773,8691.908962248634,8686.665803122396
8689.888696409133,8691.90353559143,8686.663583593474
8689.892489887392,8691.90813087577,8686.688185229727
8689.896121941048,8691.960416841122,8686.685583933791
8689.89772765913,8691.926151653961,8686.69059102519
8689.891920898928,8691.920863529574,8686.688046806728
8689.913346409134,8691.942796592013,8686.710191047823
8689.924287317015,8691.937398946122,8686.707362288473
8689.919109870669,8691.952401209686,8686.728283376407
8689.915036031776,8691.95269707249,8686.712213685918
8689.932377175464,8691.954847751047,8686.732270078053
8689.890969136406,8691.939634606302,8686.710166799914
8689.884401766278,8691.953546366938,8686.72499581404
8689.868591145978,8691.948549204744,8686.729830827673
8689.871946409134,8691.959241599874,8686.758797988086
8689.870611663371,8691.961944422283,8686.76899787966
8689.870821409137,8692.04705715061,8686.793346683859
8689.85774558946,8691.974461264896,8686.785443575118
8689.86541415107,8691.991303956138,8686.808741680867
8689.868553551987,8692.093326244485,8686.814644060392
8689.873001096634,8692.016379086323,8686.828799490559
8689.875927178364,8692.024876456102,8686.83421167672
8689.878764590954,8692.033381668527,8686.85808613816
8689.874800886744,8692.034399074291,8686.86289965238
8689.890806703253,8692.05549468218,8686.885650041779
8689.893305104786,8692.06293534491,8686.889924556985
8689.89573212342,8692.070163417275,8686.911638865196
8689.89809077533,8692.077187881965,8686.915426931757
8689.912883909132,8692.09651722264,8686.936183865088
8689.908778600911,8692.108230038328,8686.939531916127
8689.923027490211,8692.115365416908,8686.959402108227
8689.918896409132,8692.115412550158,8686.962351301332
8689.920795093341,8692.121379522989,8686.981398338572
8689.916800305236,8692.279586305305,8686.983985263932
8689.914061793745,8692.127085477468,8686.99342893479
8689.902278687616,8692.121285884336,8686.993519601325
8689.924512592135,8692.302424349899,8687.011224682956
8689.899585298022,8692.132338302288,8687.002583107243
8689.901580555474,8692.137666158796,8687.019745827058
8689.903527734434,8692.14286941726,8687.02168372782
8689.910785694845,8692.15330593147,8687.038210423107
8690.005192221737,8692.152908645352,8687.042003142731
8689.909097571923,8692.348518762112,8687.05581620074
8689.894317098788,8692.152143933221,8687.047258049588
8689.896236181863,8692.156888427906,8687.062742914159
8689.895078431606,8692.15647012495,8687.066089528504
8689.901946409133,8692.36932660024,8687.081021046315
8689.889872233307,8692.366525652144,8687.074540123285
8689.890777930872,8692.379070781384,8687.07960590011
8689.883922215584,8692.169402999798,8687.07327956839
8689.890616621899,8692.39322516939,8687.087499212683
8689.883906935447,8692.177829932125,8687.081222979396
8689.895149534133,8692.191286742334,8687.095063637233
8689.891187253732,8692.408446565294,8687.097801038817
8690.024948744389,8692.194418173653,8687.104156044454
8689.895696409134,8692.198209786242,8687.1067463025
8689.903671409134,8692.437037026157,8687.12157810079
8689.901686508143,8692.442718418553,8687.11533729831
8689.902387585604,8692.45349547038,8687.119506458048
8689.900453690687,8692.458902232866,8687.113406949235
8689.907210832207,8692.47366652007,8687.119245263098
8689.896696409134,8692.470201828351,8687.113264422976
8689.899116220451,8692.480384262624,8687.118993924567
8689.888873979227,8692.230196928924,8687.113127224808
8689.894654742466,8692.486902359356,8687.125134622092
8689.888769803627,8692.487539311542,8687.119319231526
8689.89117368186,8692.497293470657,8687.124785343887
8689.879750463188,8692.493771278556,8687.117456260163
8689.88219194485,8692.503295613697,8687.122841397044
8689.880607913554,8692.507747246736,8687.117252155042
8689.886946409135,8692.520934923281,8687.122544606236
8689.885348583046,8692.52515013776,8687.117055149227
8689.889985202235,8692.272061739408,8687.12070632545
8689.891465639903,8692.274606406761,8687.121218165325
8689.895971832862,8692.546871638502,8687.135190266737
8689.89435187132,8692.550710658965,8687.129779063238
8689.892758909133,8692.555474691897,8687.13470250097
8689.883754260374,8692.551733432507,8687.129384769976
8689.885962802571,8692.560131778955,8687.134230727524
8689.877159823765,8692.556389065183,8687.129003299255
8689.875756893005,8692.561057588717,8687.133774172577
8689.870825053764,8692.560960860674,8687.128634035598
8689.873017837703,8692.569096864834,8687.133332111438
8689.864594046929,8692.565395051595,8687.128276402296
8689.870364377883,8692.576884913573,8687.132903864713
8689.86209175797,8692.573180120318,8687.127929858396
8689.867792562978,8692.584440762288,8687.132488794805
8689.863100989285,8692.584164014695,8687.127593895995
8689.865298681863,8692.59176960815,8687.132086302772
8689.864079867779,8692.59482537672,8687.127268037719
8689.868252379285,8692.605596100402,8687.130352541848
8689.860363075797,8692.6018375132,8687.125618501172
8689.862516262072,8692.30923304981,8687.129993303304
