Iteration,"DAs_load
E_DAs_L","DAs_generation
E_DAs_G","DAs_demand_bid
b_t","DAs_supply_offer
o_t",EVs_Charge,EVs_Discharge,TCL_Power,SL_Power,Inflexible_loads,Solar_Power,Gen1,Gen2,Gen3,CDA1_supply,CDA2_supply,CDA1_demand,CDA2_demand,Bus1_price,Bus2_price,Bus3_price,Theta_bus_1,Theta_bus_2,Theta_bus_3
0,0.0186962098348274,0.0,0.0186962098348274,0.0,0.0,0.0,0.00022841136365438076,0.0,0.0185701593,0.00010236082882698136,0.09999999999999995,0.0,0.8947352098348273,0.025011,0.364832,0.662434,0.703448,16.0,21.400000000024296,25.0,0.4,0.0,0.0
0,0.03175837830340572,0.0,0.03175837830340572,0.0,0.0,0.0,0.002211851336642129,0.0,0.029644535899999998,9.800893323642865e-05,0.09999999999999995,0.0,0.23457837830340575,0.223211,0.209507,0.297623,0.437915,16.0,21.400000000000006,25.00000000000001,0.4,0.0,0.0
0,0.04199623927558696,0.0,0.04199623927558696,0.0,0.0,0.0008584000000000088,0.005838201624987414,0.0,0.037157885200000004,0.00014144754940073094,0.1,0.0,0.30859623927558666,0.676699,0.936655,1.393093,0.586861,16.0,21.4,25.0,0.4,0.0,0.0
0,0.11303821416680049,0.0,0.11303821416680049,0.0,0.0,0.0,0.012294639025429077,0.0611188,0.0397443653,0.00011959015862857325,0.1,0.0,0.7414792141668005,0.214398,0.632519,0.9028,0.672558,16.0,21.400000000000002,25.000000000000007,0.4,0.0,0.0
0,0.09849519833060219,0.0,0.09849519833060219,0.0,0.004567388491397766,0.0,0.03421734083920437,0.017288300000000003,0.04242216899999999,0.0,0.1,0.0,0.9885551983306019,0.029797,0.729127,1.435811,0.313173,16.0,21.400000000024296,25.0,0.4,0.0,0.0
0,0.0,0.06724199999999991,0.0,0.06724199999999991,0.0,0.11405457653230752,0.007100362132307632,0.0,0.0397122144,0.0,0.1,0.0,0.0,0.727697,0.379455,0.486798,0.787596,16.0,16.0,16.0,0.0,0.0,0.0
0,0.11211307788091324,0.0,0.11211307788091324,0.0,0.0,0.0016732000000000012,0.027887279980913202,0.046860700000000005,0.039038297900000005,0.0,0.09999999999999984,0.0,1.5288810778809134,0.198838,0.64,0.400023,1.955583,16.0,21.4,25.0,0.4,0.0,0.0
0,0.10380199999999995,0.0,0.10380199999999995,0.0,0.0459165408884121,0.0,0.022909707811587857,0.0,0.034975751299999996,0.0,0.1,0.0,0.0,0.548345,0.764217,0.708168,0.600592,16.0,16.0,16.0,0.0,0.0,0.0
0,0.17808600412438216,0.0,0.17808600412438216,0.0,0.137,0.0,0.018855831524382128,0.0,0.0222301726,0.0,0.0,0.0,0.0,0.7387460041243821,0.826064,0.261219,1.125505,4.0,4.0,4.0,0.0,0.0,0.0
0,0.013065896815572646,0.0,0.013065896815572646,0.0,0.005411498415572644,0.0,0.0,0.0,0.007654398400000001,0.0,0.09999999999999991,0.0,0.7091688968155727,0.145556,0.207599,0.912858,0.2364,16.0,21.40000000002429,25.0,0.4,0.0,0.0
0,0.010900177521276588,0.0,0.010900177521276588,0.0,0.002893617021276587,0.0,0.0,0.0,0.008006560499999999,0.0,0.09999999999999978,0.0,0.797734177521277,0.698139,0.27867,1.308456,0.555187,16.0,21.40000000002429,25.0,0.4,0.0,0.0
0,0.0599050000000001,0.0,0.0599050000000001,0.0,0.05221295530000009,0.0,0.0,0.0,0.007692044699999999,0.0,0.0,0.0,0.0,0.155479,0.996962,0.877323,0.215213,5.0,5.0,5.0,0.0,0.0,0.0
0,0.006872936000000001,0.0,0.006872936000000001,0.0,0.0,0.0,0.0,0.0,0.006872936,0.0,0.09999999999999995,0.0,1.000337936,0.366185,0.394823,0.965536,0.888937,16.0,21.400000000000002,25.000000000000007,0.4,0.0,0.0
0,0.09069700000000003,0.0,0.09069700000000003,0.0,0.043810001400000013,0.0,0.0,0.0404753,0.0064116986,0.0,0.1,0.0,0.0,0.17185,0.573392,0.099106,0.655439,16.0,16.0,16.0,0.0,0.0,0.0
0,0.018441409683310928,0.0,0.018441409683310928,0.0,0.009884563150746982,0.0,5.637851296924623e-21,0.0,0.0086570703,0.00010022376743603449,0.09999999999999995,0.0,0.8396114096833112,0.635838,0.458852,0.857989,1.157871,16.0,21.400000000000002,25.000000000000007,0.4,0.0,0.0
0,0.014522680587939554,0.0,0.014522680587939554,0.0,0.0034181665823760526,0.0,0.0,0.0,0.0112923249,0.00018781089443644757,0.09999999999999996,0.0,1.2218166805879396,0.729732,0.246628,1.554806,0.728848,16.0,21.400000000024313,25.0,0.4,0.0,0.0
0,0.02034995363171742,0.0,0.02034995363171742,0.0,3.552713678800501e-18,0.0,3.469446951953614e-21,0.0,0.020450893400000003,0.00010093976828258122,0.1,0.0,0.36031295363171745,0.973116,0.262742,0.592416,1.083405,16.0,21.4,25.0,0.4,0.0,0.0
0,0.05410395452226441,0.0,0.05410395452226441,0.0,0.023000000000000027,0.0,0.0,0.004727,0.0264893041,0.00011234957773554824,0.0,0.0,0.0,0.35405795452226424,0.897823,0.523068,0.674709,7.0,7.0,7.0,0.0,0.0,0.0
0,0.023918496249071414,0.0,0.023918496249071414,0.0,3.552713678800501e-18,0.0,0.0,0.0,0.0240794449,0.0001609486509285409,0.1,0.0,0.45803449624907167,0.61852,0.219321,0.901618,0.470339,16.0,21.4,25.0,0.4,0.0,0.0
0,0.01670518442594418,0.0,0.01670518442594418,0.0,0.0,0.0,0.0,0.0,0.0168401556,0.0001349711740558275,0.09999999999999992,0.0,0.9867351844259442,0.577352,0.509526,0.908504,1.248404,16.0,21.4,25.0,0.4,0.0,0.0
0,0.017239408013563433,0.0,0.017239408013563433,0.0,0.0,0.0,0.0,0.0,0.017353956,0.00011454798643656774,0.1,0.0,0.8887874080135634,0.045824,0.047116,0.906427,0.158061,16.0,21.400000000024313,25.0,0.4,0.0,0.0
0,0.15253986399179775,0.0,0.15253986399179775,0.0,0.0,0.0,0.0,0.1367758,0.0158849644,0.00012090040820168987,0.0,0.0,0.0,0.0,0.5790968639917977,0.272175,0.154382,2.0,2.0,2.0,0.0,0.0,0.0
0,0.017138562638006505,0.0,0.017138562638006505,0.0,0.0,0.0,0.0,0.0,0.017243012900000004,0.00010445026199349376,0.1,0.0,0.2199365626380065,0.232791,0.42216,0.118099,0.83965,16.0,21.400000000000002,25.000000000000007,0.4,0.0,0.0
0,0.01700149501540269,0.0,0.01700149501540269,0.0,0.0,0.0,0.0,0.0,0.0171369644,0.0001354693845973162,0.0,0.0,0.0,0.0,0.2777614950154027,0.143139,0.117621,10.0,10.0,10.000000000000002,0.0,0.0,0.0

