Iteration,F_min_DAo,F_max_DAo,F_min_DAb,F_max_DAb,F_min_g_1,F_max_g_1,F_min_g_2,F_max_g_2,F_min_g_3,F_max_g_3,F_min_do_1,F_max_do_1,F_min_do_2,F_max_do_2,F_min_db_1,F_max_db_1,F_min_db_2,F_max_db_2,F_min_l_1,F_max_l_1,F_min_l_2,F_max_l_2,F_min_l_3,F_max_l_3
0,0.0,19.0,0.0,67.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,12.400000000005658,0.0,91.0,1.864819410002383e-11,51.59999999999435,0.0,0.0,0.0,13.319999999970847,0.0,0.0
0,9979.0,10000.0,0.0,63.999999999999986,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,14.400000000000006,0.0,90.0,0.0,70.6,0.0,0.0,0.0,13.320000000000014,0.0,0.0
0,9986.0,10000.0,0.0,69.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,10.399999999999999,0.0,55.0,0.0,62.6,0.0,0.0,0.0,13.32,0.0,0.0
0,0.0,21.000000000000007,0.0,71.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,12.400000000000002,0.0,59.0,0.0,52.599999999999994,0.0,0.0,0.0,13.320000000000007,0.0,0.0
0,0.0,14.0,0.0,79.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,15.400000000005651,0.0,81.0,1.865529952738143e-11,50.59999999999436,0.0,0.0,0.0,13.319999999970845,0.0,0.0
0,0.0,14.0,0.0,88.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,15.0,0.0,15.0,0.0,62.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,19.0,0.0,83.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,19.4,0.0,83.0,0.0,63.6,0.0,0.0,0.0,13.32,0.0,0.0
0,0.0,7.0,0.0,68.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,12.0,0.0,11.0,0.0,65.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3.0,0.0,0.0,97.0,12.0,0.0,15.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,69.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,15.0,0.0,59.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,11.400000000005658,0.0,70.0,1.865885224106023e-11,87.59999999999437,0.0,0.0,0.0,13.319999999970854,0.0,0.0
0,0.0,13.0,0.0,62.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,16.400000000005644,0.0,78.0,1.865885224106023e-11,57.59999999999437,0.0,0.0,0.0,13.319999999970854,0.0,0.0
0,0.0,2.0,0.0,92.0,11.0,0.0,14.0,0.0,20.0,0.0,0.0,0.0,0.0,4.0,0.0,85.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,21.000000000000007,0.0,76.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,19.400000000000002,0.0,67.0,0.0,56.599999999999994,0.0,0.0,0.0,13.320000000000007,0.0,0.0
0,0.0,13.0,0.0,55.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,12.0,0.0,6.0,0.0,83.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0
