1,2,3,4,5,6,7,8,9
246.85411629223213,253.69932937940126,259.3494940719957,258.0703352411345,260.1512109927661,246.54365504339094,253.1736583472166,246.59261913714852,261.31540042844284
619.0373335048424,667.5457396898125,676.8139621160527,1039.2639772831162,1065.6600218714004,985.8680999802945,1020.1762233400478,880.7388373169747,957.1014381664545
