"DAs_load
E_DAs_L","DAs_generation
E_DAs_G","DAs_demand_bid
b_t","DAs_supply_offer
o_t",EVs_Charge,EVs_Discharge,TCL_Power,SL_Power,Inflexible_loads,Gen1,Gen2,Gen3,CDA1_supply,CDA2_supply,CDA1_demand,CDA2_demand,Bus1_price,Bus2_price,Bus3_price,Theta_bus_1,Theta_bus_2,Theta_bus_3
0.19950986886604594,0.0,0.0,0.0,0.0017446666666707245,0.0,0.0011662021993772225,0.008309999999999998,0.18828899999999998,1.757509868866046,0.0,0.0,0.0,0.0,0.67,0.888,15.999999999999995,16.0,15.999999999999998,0.010569618050869953,0.0037058342670861695,0.0035966450778969804
0.3365715206028328,0.0,0.0,0.0,0.03491397849462366,0.0,0.0014445421082089607,0.026730000000000004,0.27348300000000003,0.3365715206028328,0.0,0.0,0.0,0.0,0.0,0.0,16.000000000000007,16.000000000000014,16.000000000000007,0.0,0.0,0.0
0.3397455644208438,0.0,0.0,0.0,0.004534903225802337,0.0,0.001577661195041405,0.0,0.33363299999999996,1.6857455644208437,0.0,0.0,0.0,0.0,0.5349999999999998,0.811,16.000000000000007,15.99999999990801,16.000000000083055,0.0061189189189189185,0.0003075675675675684,0.0
0.36874368512220546,0.0,0.0,0.0,0.0006666666666666638,0.0,0.0019770184555390146,0.0,0.3660999999999999,1.4817436851222054,0.0,0.0,0.0,0.0,0.13,0.983,16.000000000000007,16.000000000003645,16.000000000000036,0.0057351351351351346,0.0017740540540540535,0.0
0.35676181498520587,0.0,0.0,0.0,0.0,0.0,0.0019528149852057967,0.0,0.354809,1.4197618149852056,0.0,0.0,0.0,0.0,0.36399999999999977,0.699,16.000000000000007,16.000000000003645,16.00000000000004,0.004958918918918918,0.0005275675675675681,0.0
0.34442001924349647,0.0,0.0,0.0,0.0,0.0,0.0022150192471486582,0.0,0.342205,0.707420019252167,0.0,0.0,0.0,0.0,0.203,0.16,16.000000000000007,16.000000000003645,16.000000000000036,0.0017259459459844817,0.0,0.00020270270270270272
0.40165605811984395,0.0,0.0,0.0,0.002612903225806427,0.0,0.002231154894037407,0.0,0.396812,0.6296560581286059,0.0,0.0,0.0,0.0,0.228,0.0,16.000000000000007,16.000000000003645,16.00000000000708,0.001355675675714618,0.0,0.0006162162162162163
0.36465918722254026,0.0,0.0,0.0,0.009,0.0,0.001759187222540142,0.0,0.35390000000000005,0.4056591872313013,0.0,0.0,0.0,0.0,0.041,0.0,16.000000000000007,16.000000000003645,15.99999999995654,0.0002437837838227217,0.0,0.00011081081081081082
0.2513867204301077,0.0,0.0,0.0,0.025881720430107606,0.0,0.0,0.0,0.22550499999999998,1.5183867204301076,0.0,0.0,0.0,0.0,0.4869999999999999,0.78,16.000000000000007,16.000000000003645,16.00000000000004,0.005795675675675675,0.0003702702702702707,0.0
0.10038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10038000000000001,1.0083799999999998,0.0,0.0,0.0,0.0,0.714,0.194,15.999999999999993,15.999999999999991,15.999999999999993,0.004874594594594594,0.0,0.0015102702702702701
