,offer_01,offer_02,offer_03,bids_01,bids_02,bids_03,Time,Iteration
9,0.0,0.0,0.0,0.075443,0.031394,0.050809,25,1
10,0.0,0.0,0.0,0.062965,0.021381,0.029052,26,1
11,0.0,0.0,0.0,0.048434,0.029004,0.030148,27,1
12,0.0,0.0,0.0,0.094607,0.035166,0.041121,28,1
13,0.0,0.0,0.0,0.248068,0.255317,0.188331,29,1
14,0.0,0.0,0.0,0.134376,0.170366,0.037158,30,1
15,0.0,0.0,0.0,0.167147,0.193715,0.167739,31,1
16,0.0,0.0,0.0,0.084108,0.053797,0.058054,32,1
17,0.0,0.0,0.0,0.058538,0.056344,0.055658,33,1
18,0.0,0.0,0.0,0.043762,0.052731,0.052641,34,1
19,0.0,0.0,0.0,0.028903,0.038471,0.240783,35,1
20,0.0,0.0,0.0,0.150819,0.034117,0.033188,36,1
21,0.0,0.0,0.0,0.027545,0.144478,0.031907,37,1
22,0.0,0.0,0.0,0.030132,0.032027,0.035828,38,1
23,0.0,0.0,0.0,0.031888,0.03369,0.035948,39,1
0,0.0,0.0,0.0,0.034442,0.041332,0.048401,16,2
1,0.0,0.0,0.0,0.152707,0.07051,0.065067,17,2
2,0.0,0.0,0.0,0.197956,0.171429,0.206962,18,2
3,0.0,0.0,0.0,0.121061,0.255288,0.176734,19,2
4,0.0,0.0,0.0,0.15555,0.243969,0.123174,20,2
5,0.0,0.0,0.0,0.159715,0.197388,0.242099,21,2
6,0.0,0.0,0.0,0.193023,0.207226,0.137129,22,2
7,0.0,0.0,0.0,0.206087,0.136862,0.142248,23,2
8,0.0,0.0,0.0,0.135896,0.101035,0.107819,24,2
9,0.0,0.0,0.0,0.076932,0.029756,0.040043,25,2
10,0.0,0.0,0.0,0.049007,0.025594,0.026839,26,2
11,0.0,0.0,0.0,0.059774,0.033174,0.045084,27,2
12,0.0,0.0,0.0,0.07833,0.033187,0.047227,28,2
13,0.0,0.0,0.0,0.259834,0.246827,0.180277,29,2
14,0.0,0.0,0.0,0.139482,0.1846,0.036264,30,2
15,0.0,0.0,0.0,0.146552,0.187932,0.210781,31,2
16,0.0,0.0,0.0,0.124835,0.055669,0.055947,32,2
17,0.0,0.0,0.0,0.06075,0.059344,0.058658,33,2
18,0.0,0.0,0.0,0.043762,0.058513,0.052641,34,2
19,0.0,0.0,0.0,0.028903,0.038471,0.192733,35,2
20,0.0,0.0,0.0,0.112794,0.034117,0.033188,36,2
21,0.0,0.0,0.0,0.027545,0.135841,0.031907,37,2
22,0.0,0.0,0.0,0.030132,0.032027,0.035828,38,2
23,0.0,0.0,0.0,0.031888,0.03369,0.035948,39,2
0,0.0,0.0,0.0,0.034442,0.041332,0.048401,16,3
1,0.0,0.0,0.0,0.06509,0.07051,0.064663,17,3
2,0.0,0.0,0.0,0.267615,0.171429,0.203962,18,3
3,0.0,0.0,0.0,0.124061,0.255288,0.189139,19,3
4,0.0,0.0,0.0,0.15555,0.238863,0.12528,20,3
5,0.0,0.0,0.0,0.203569,0.197388,0.194401,21,3
6,0.0,0.0,0.0,0.148382,0.207226,0.164827,22,3
7,0.0,0.0,0.0,0.19396,0.136862,0.131248,23,3
8,0.0,0.0,0.0,0.119896,0.101035,0.114245,24,3
9,0.0,0.0,0.0,0.074528,0.029756,0.05049,25,3
10,0.0,0.0,0.0,0.060922,0.025594,0.030754,26,3
11,0.0,0.0,0.0,0.075859,0.033174,0.036233,27,3
12,0.0,0.0,0.0,0.074245,0.033187,0.057567,28,3
13,0.0,0.0,0.0,0.257238,0.246827,0.196969,29,3
14,0.0,0.0,0.0,0.153482,0.1846,0.036264,30,3
15,0.0,0.0,0.0,0.156169,0.187932,0.124419,31,3
16,0.0,0.0,0.0,0.156151,0.060776,0.052054,32,3
17,0.0,0.0,0.0,0.053155,0.059344,0.058658,33,3
18,0.0,0.0,0.0,0.043762,0.058513,0.052641,34,3
19,0.0,0.0,0.0,0.028903,0.038471,0.263912,35,3
20,0.0,0.0,0.0,0.090414,0.034117,0.033188,36,3
21,0.0,0.0,0.0,0.027545,0.135841,0.031907,37,3
22,0.0,0.0,0.0,0.030132,0.032027,0.035828,38,3
23,0.0,0.0,0.0,0.031888,0.03369,0.035948,39,3
0,0.0,0.0,0.0,0.034442,0.041332,0.045401,16,4
1,0.0,0.0,0.0,0.06509,0.07051,0.065067,17,4
2,0.0,0.0,0.0,0.276232,0.171429,0.192652,18,4
3,0.0,0.0,0.0,0.129843,0.255288,0.188427,19,4
4,0.0,0.0,0.0,0.151874,0.243969,0.125791,20,4
5,0.0,0.0,0.0,0.159715,0.197388,0.211844,21,4
6,0.0,0.0,0.0,0.190129,0.207226,0.16215,22,4
7,0.0,0.0,0.0,0.190577,0.136862,0.152865,23,4
8,0.0,0.0,0.0,0.12347,0.101035,0.109032,24,4
9,0.0,0.0,0.0,0.071103,0.029756,0.03766,25,4
10,0.0,0.0,0.0,0.07022,0.025594,0.027669,26,4
11,0.0,0.0,0.0,0.073434,0.033174,0.049488,27,4
12,0.0,0.0,0.0,0.091713,0.033187,0.042589,28,4
13,0.0,0.0,0.0,0.250217,0.246827,0.184672,29,4
14,0.0,0.0,0.0,0.126801,0.1846,0.041073,30,4
15,0.0,0.0,0.0,0.167296,0.187932,0.199544,31,4
16,0.0,0.0,0.0,0.102274,0.055669,0.054054,32,4
17,0.0,0.0,0.0,0.055261,0.059344,0.058658,33,4
18,0.0,0.0,0.0,0.043762,0.058513,0.052641,34,4
19,0.0,0.0,0.0,0.028903,0.038471,0.194851,35,4
20,0.0,0.0,0.0,0.135036,0.034117,0.033188,36,4
21,0.0,0.0,0.0,0.027545,0.135841,0.031907,37,4
22,0.0,0.0,0.0,0.030132,0.032027,0.035828,38,4
23,0.0,0.0,0.0,0.031888,0.03369,0.035948,39,4
0,0.0,0.0,0.0,0.034442,0.041332,0.048401,16,5
1,0.0,0.0,0.0,0.06509,0.073404,0.065067,17,5
2,0.0,0.0,0.0,0.276232,0.180429,0.199068,18,5
3,0.0,0.0,0.0,0.129843,0.270245,0.174373,19,5
4,0.0,0.0,0.0,0.151874,0.245735,0.123685,20,5
5,0.0,0.0,0.0,0.159715,0.179596,0.224439,21,5
6,0.0,0.0,0.0,0.190129,0.24887,0.142023,22,5
7,0.0,0.0,0.0,0.190577,0.126841,0.146738,23,5
8,0.0,0.0,0.0,0.12347,0.08595,0.130202,24,5
9,0.0,0.0,0.0,0.071103,0.020607,0.032533,25,5
10,0.0,0.0,0.0,0.07022,0.02387,0.034541,26,5
11,0.0,0.0,0.0,0.073434,0.0256,0.043616,27,5
12,0.0,0.0,0.0,0.091713,0.032847,0.043397,28,5
13,0.0,0.0,0.0,0.250217,0.243721,0.195076,29,5
14,0.0,0.0,0.0,0.126801,0.17911,0.03686,30,5
15,0.0,0.0,0.0,0.167296,0.194012,0.175956,31,5
16,0.0,0.0,0.0,0.102274,0.058903,0.055947,32,5
17,0.0,0.0,0.0,0.055261,0.058834,0.056019,33,5
18,0.0,0.0,0.0,0.043762,0.049731,0.051748,34,5
19,0.0,0.0,0.0,0.028903,0.038471,0.216439,35,5
20,0.0,0.0,0.0,0.135036,0.034117,0.033188,36,5
21,0.0,0.0,0.0,0.027545,0.135841,0.031907,37,5
22,0.0,0.0,0.0,0.030132,0.032027,0.035828,38,5
23,0.0,0.0,0.0,0.031888,0.03369,0.035948,39,5
0,0.0,0.0,0.0,0.034442,0.041332,0.048401,16,6
1,0.0,0.0,0.0,0.06509,0.073404,0.064663,17,6
2,0.0,0.0,0.0,0.276232,0.180429,0.20892,18,6
3,0.0,0.0,0.0,0.129843,0.270245,0.161097,19,6
4,0.0,0.0,0.0,0.151874,0.245735,0.126685,20,6
5,0.0,0.0,0.0,0.159715,0.180489,0.245971,21,6
6,0.0,0.0,0.0,0.190129,0.24887,0.147873,22,6
7,0.0,0.0,0.0,0.190577,0.126841,0.144525,23,6
8,0.0,0.0,0.0,0.12347,0.08595,0.119691,24,6
9,0.0,0.0,0.0,0.071103,0.020607,0.038767,25,6
10,0.0,0.0,0.0,0.07022,0.02387,0.0332,26,6
11,0.0,0.0,0.0,0.073434,0.0256,0.035212,27,6
12,0.0,0.0,0.0,0.091713,0.032847,0.037589,28,6
13,0.0,0.0,0.0,0.251749,0.243721,0.195225,29,6
14,0.0,0.0,0.0,0.126801,0.17911,0.030371,30,6
15,0.0,0.0,0.0,0.165764,0.194012,0.204081,31,6
16,0.0,0.0,0.0,0.102274,0.058903,0.055947,32,6
17,0.0,0.0,0.0,0.055261,0.05794,0.058658,33,6
18,0.0,0.0,0.0,0.043762,0.049731,0.052641,34,6
19,0.0,0.0,0.0,0.028903,0.038471,0.186612,35,6
20,0.0,0.0,0.0,0.135036,0.034117,0.033188,36,6
21,0.0,0.0,0.0,0.027545,0.135841,0.031907,37,6
22,0.0,0.0,0.0,0.030132,0.032027,0.035828,38,6
23,0.0,0.0,0.0,0.031888,0.03369,0.035948,39,6
0,0.0,0.0,0.0,0.034442,0.041332,0.048401,16,7
1,0.0,0.0,0.0,0.06509,0.073404,0.064663,17,7
2,0.0,0.0,0.0,0.276232,0.180429,0.20892,18,7
3,0.0,0.0,0.0,0.129843,0.270245,0.161097,19,7
4,0.0,0.0,0.0,0.151874,0.245735,0.126685,20,7
5,0.0,0.0,0.0,0.159715,0.179596,0.245971,21,7
6,0.0,0.0,0.0,0.190129,0.24887,0.147873,22,7
7,0.0,0.0,0.0,0.190577,0.126841,0.144525,23,7
8,0.0,0.0,0.0,0.12347,0.08595,0.119691,24,7
9,0.0,0.0,0.0,0.071103,0.020607,0.038767,25,7
10,0.0,0.0,0.0,0.07022,0.02387,0.0332,26,7
11,0.0,0.0,0.0,0.073434,0.0256,0.035212,27,7
12,0.0,0.0,0.0,0.091713,0.032847,0.037589,28,7
13,0.0,0.0,0.0,0.250217,0.243721,0.195225,29,7
14,0.0,0.0,0.0,0.126801,0.17911,0.030371,30,7
15,0.0,0.0,0.0,0.167296,0.194012,0.204081,31,7
16,0.0,0.0,0.0,0.102274,0.058903,0.055947,32,7
17,0.0,0.0,0.0,0.055261,0.058834,0.058658,33,7
18,0.0,0.0,0.0,0.043762,0.049731,0.052641,34,7
19,0.0,0.0,0.0,0.028903,0.038471,0.186612,35,7
20,0.0,0.0,0.0,0.135036,0.034117,0.033188,36,7
21,0.0,0.0,0.0,0.027545,0.135841,0.031907,37,7
22,0.0,0.0,0.0,0.030132,0.032027,0.035828,38,7
23,0.0,0.0,0.0,0.031888,0.03369,0.035948,39,7
0,0.0,0.0,0.0,0.034442,0.041332,0.048401,16,8
1,0.0,0.0,0.0,0.146792,0.073404,0.064663,17,8
2,0.0,0.0,0.0,0.195318,0.17212,0.197355,18,8
3,0.0,0.0,0.0,0.121061,0.270245,0.181299,19,8
4,0.0,0.0,0.0,0.15555,0.245735,0.126685,20,8
5,0.0,0.0,0.0,0.16424,0.180489,0.245971,21,8
6,0.0,0.0,0.0,0.192818,0.25718,0.139235,22,8
7,0.0,0.0,0.0,0.188768,0.126841,0.144525,23,8
8,0.0,0.0,0.0,0.133938,0.08595,0.119691,24,8
9,0.0,0.0,0.0,0.083996,0.020607,0.038767,25,8
10,0.0,0.0,0.0,0.05588,0.02387,0.0332,26,8
11,0.0,0.0,0.0,0.057753,0.0256,0.035212,27,8
12,0.0,0.0,0.0,0.071692,0.032847,0.037589,28,8
13,0.0,0.0,0.0,0.243643,0.243721,0.195225,29,8
14,0.0,0.0,0.0,0.135951,0.17911,0.030371,30,8
15,0.0,0.0,0.0,0.156829,0.194012,0.204081,31,8
16,0.0,0.0,0.0,0.095211,0.058903,0.055947,32,8
17,0.0,0.0,0.0,0.061261,0.05794,0.058658,33,8
18,0.0,0.0,0.0,0.043762,0.049731,0.052641,34,8
19,0.0,0.0,0.0,0.028903,0.038471,0.186612,35,8
20,0.0,0.0,0.0,0.169587,0.034117,0.033188,36,8
21,0.0,0.0,0.0,0.027545,0.135841,0.031907,37,8
22,0.0,0.0,0.0,0.030132,0.032027,0.035828,38,8
23,0.0,0.0,0.0,0.031888,0.03369,0.035948,39,8
0,0.0,0.0,0.0,0.034442,0.041332,0.048401,16,9
1,0.0,0.0,0.0,0.06509,0.073404,0.064663,17,9
2,0.0,0.0,0.0,0.269892,0.175323,0.197355,18,9
3,0.0,0.0,0.0,0.121061,0.270479,0.181299,19,9
4,0.0,0.0,0.0,0.157656,0.239501,0.126685,20,9
5,0.0,0.0,0.0,0.159715,0.177106,0.245971,21,9
6,0.0,0.0,0.0,0.190129,0.252764,0.139235,22,9
7,0.0,0.0,0.0,0.190385,0.131714,0.144525,23,9
8,0.0,0.0,0.0,0.143938,0.085546,0.119691,24,9
9,0.0,0.0,0.0,0.069379,0.0295,0.038767,25,9
10,0.0,0.0,0.0,0.061986,0.027062,0.0332,26,9
11,0.0,0.0,0.0,0.046753,0.025706,0.035212,27,9
12,0.0,0.0,0.0,0.101309,0.031379,0.037589,28,9
13,0.0,0.0,0.0,0.25126,0.246615,0.195225,29,9
14,0.0,0.0,0.0,0.145269,0.17611,0.030371,30,9
15,0.0,0.0,0.0,0.166169,0.191119,0.204081,31,9
16,0.0,0.0,0.0,0.079722,0.055903,0.055947,32,9
17,0.0,0.0,0.0,0.058261,0.059344,0.058658,33,9
18,0.0,0.0,0.0,0.043762,0.049731,0.052641,34,9
19,0.0,0.0,0.0,0.028903,0.038471,0.186612,35,9
20,0.0,0.0,0.0,0.152311,0.034117,0.033188,36,9
21,0.0,0.0,0.0,0.027545,0.135841,0.031907,37,9
22,0.0,0.0,0.0,0.030132,0.032027,0.035828,38,9
23,0.0,0.0,0.0,0.031888,0.03369,0.035948,39,9
