Model,scenario,obj_value,Installation_cost,load_price,number_of_EVs,Demand,AvailabeType_4,InstalledType_4,AvailabeType_8,InstalledType_8,AvailabeType_19,InstalledType_19,Time
CC_NoDelay,1,2200.1091026,2200.0,0.10910259999991467,10,167,3,0,2,0,2,1,12.958129167556763
CC_NoDelay,2,2200.1109062,2200.0,0.11090620000004492,10,169,3,0,2,0,2,1,3.0244758129119873
CC_NoDelay,3,2200.1450491,2200.0,0.1450491000000511,10,216,4,0,3,0,2,1,7.33237886428833
CC_NoDelay,4,2200.1315745,2200.0,0.1315745000001698,10,197,4,0,3,0,2,1,0.54685378074646
CC_NoDelay,5,2200.1196385,2200.0,0.11963849999983722,10,182,3,0,2,0,2,1,12.254423141479492
CC_NoDelay,6,2200.1114784,2200.0,0.11147840000012366,10,169,3,0,2,0,2,1,4.551818370819092
CC_NoDelay,7,2200.101621,2200.0,0.10162099999979546,10,155,3,0,2,0,2,1,9.797547101974487
CC_NoDelay,8,2200.1091436,2200.0,0.10914360000015222,10,166,3,0,2,0,2,1,8.244509220123291
CC_NoDelay,9,2200.1525027,2200.0,0.15250269999978627,10,225,4,0,3,0,2,1,0.8704545497894287
CC_NoDelay,10,2200.0946087,2200.0,0.09460870000020805,10,145,3,0,2,0,2,1,8.855252027511597
CC_NoDelay,11,2200.1154959,2200.0,0.11549590000004173,10,175,3,0,2,0,2,1,7.214129447937012
CC_NoDelay,12,2200.1399704,2200.0,0.13997040000003835,10,210,4,0,3,0,2,1,25.65823745727539
CC_NoDelay,13,2200.1219334,2200.0,0.12193340000021635,10,185,3,0,2,0,2,1,1.2112534046173096
CC_NoDelay,14,2200.0970094,2200.0,0.09700939999993352,10,149,3,0,2,0,2,1,23.15935778617859
CC_NoDelay,15,2200.1071557,2200.0,0.10715570000002117,10,163,3,0,2,0,2,1,9.885377645492554
CC_NoDelay,16,2200.1172553,2200.0,0.11725530000012441,10,177,3,0,2,0,2,1,0.8731510639190674
CC_NoDelay,17,2200.1113264,2200.0,0.11132640000005267,10,168,3,0,2,0,2,1,2.2698874473571777
CC_NoDelay,18,2200.1080654,2200.0,0.10806540000021414,10,165,3,0,2,0,2,1,12.135523080825806
CC_NoDelay,19,2200.1091026,2200.0,0.10910259999991467,10,167,3,0,2,0,2,1,10.120129108428955
CC_NoDelay,20,2200.1109062,2200.0,0.11090620000004492,10,169,3,0,2,0,2,1,2.79252552986145
CC_NoDelay,21,2200.1450491,2200.0,0.1450491000000511,10,216,4,0,3,0,2,1,6.816477298736572
CC_NoDelay,22,2200.1315745,2200.0,0.1315745000001698,10,197,4,0,3,0,2,1,0.5307769775390625
CC_NoDelay,23,2200.1196385,2200.0,0.11963849999983722,10,182,3,0,2,0,2,1,11.502541065216064
CC_NoDelay,24,2200.1114784,2200.0,0.11147840000012366,10,169,3,0,2,0,2,1,4.530858516693115
CC_NoDelay,25,2200.101621,2200.0,0.10162099999979546,10,155,3,0,2,0,2,1,9.09375548362732
CC_NoDelay,26,2200.1091436,2200.0,0.10914360000015222,10,166,3,0,2,0,2,1,9.150773048400879
CC_NoDelay,27,2200.1525027,2200.0,0.15250269999978627,10,225,4,0,3,0,2,1,0.8630950450897217
CC_NoDelay,28,2200.0946087,2200.0,0.09460870000020805,10,145,3,0,2,0,2,1,8.872857093811035
CC_NoDelay,29,2200.1154959,2200.0,0.11549590000004173,10,175,3,0,2,0,2,1,7.151190757751465
CC_NoDelay,30,2200.1399704,2200.0,0.13997040000003835,10,210,4,0,3,0,2,1,25.415984392166138
CC_NoDelay,31,2200.1219334,2200.0,0.12193340000021635,10,185,3,0,2,0,2,1,1.2036941051483154
CC_NoDelay,32,2200.0970094,2200.0,0.09700939999993352,10,149,3,0,2,0,2,1,23.241093158721924
CC_NoDelay,33,2200.1071557,2200.0,0.10715570000002117,10,163,3,0,2,0,2,1,9.918826341629028
CC_NoDelay,34,2200.1172553,2200.0,0.11725530000012441,10,177,3,0,2,0,2,1,0.8668336868286133
CC_NoDelay,35,2200.1113264,2200.0,0.11132640000005267,10,168,3,0,2,0,2,1,2.268263816833496
CC_NoDelay,36,2200.1080654,2200.0,0.10806540000021414,10,165,3,0,2,0,2,1,11.677879571914673
CC_NoDelay,37,2200.1091026,2200.0,0.10910259999991467,10,167,3,0,2,0,2,1,10.096688270568848
CC_NoDelay,38,2200.1109062,2200.0,0.11090620000004492,10,169,3,0,2,0,2,1,2.78511381149292
CC_NoDelay,39,2200.1450491,2200.0,0.1450491000000511,10,216,4,0,3,0,2,1,6.805536508560181
CC_NoDelay,40,2200.1315745,2200.0,0.1315745000001698,10,197,4,0,3,0,2,1,0.5037708282470703
CC_NoDelay,41,2200.1196385,2200.0,0.11963849999983722,10,182,3,0,2,0,2,1,11.551779985427856
CC_NoDelay,42,2200.1114784,2200.0,0.11147840000012366,10,169,3,0,2,0,2,1,4.5841169357299805
CC_NoDelay,43,2200.101621,2200.0,0.10162099999979546,10,155,3,0,2,0,2,1,9.13382863998413
CC_NoDelay,44,2200.1091436,2200.0,0.10914360000015222,10,166,3,0,2,0,2,1,8.272832155227661
CC_NoDelay,45,2200.1525027,2200.0,0.15250269999978627,10,225,4,0,3,0,2,1,0.8729636669158936
CC_NoDelay,46,2200.0946087,2200.0,0.09460870000020805,10,145,3,0,2,0,2,1,8.941010236740112
CC_NoDelay,47,2200.1154959,2200.0,0.11549590000004173,10,175,3,0,2,0,2,1,7.166820049285889
CC_NoDelay,48,2200.1399704,2200.0,0.13997040000003835,10,210,4,0,3,0,2,1,25.38490080833435
CC_NoDelay,49,2200.1219334,2200.0,0.12193340000021635,10,185,3,0,2,0,2,1,1.1992771625518799
CC_NoDelay,50,2200.0970094,2200.0,0.09700939999993352,10,149,3,0,2,0,2,1,23.973752975463867
CC_NoDelay,51,2200.1071557,2200.0,0.10715570000002117,10,163,3,0,2,0,2,1,9.901546716690063
CC_NoDelay,52,2200.1172553,2200.0,0.11725530000012441,10,177,3,0,2,0,2,1,0.8687005043029785
CC_NoDelay,53,2200.1113264,2200.0,0.11132640000005267,10,168,3,0,2,0,2,1,2.256711006164551
CC_NoDelay,54,2200.1080654,2200.0,0.10806540000021414,10,165,3,0,2,0,2,1,11.658989906311035
CC_NoDelay,55,2200.1091026,2200.0,0.10910259999991467,10,167,3,0,2,0,2,1,10.22870397567749
CC_NoDelay,56,2200.1109062,2200.0,0.11090620000004492,10,169,3,0,2,0,2,1,2.768798351287842
CC_NoDelay,57,2200.1450491,2200.0,0.1450491000000511,10,216,4,0,3,0,2,1,6.879790306091309
CC_NoDelay,58,2200.1315745,2200.0,0.1315745000001698,10,197,4,0,3,0,2,1,0.7289719581604004
CC_NoDelay,59,2200.1196385,2200.0,0.11963849999983722,10,182,3,0,2,0,2,1,11.586658239364624
CC_NoDelay,60,2200.1114784,2200.0,0.11147840000012366,10,169,3,0,2,0,2,1,4.569228649139404
CC_NoDelay,61,2200.101621,2200.0,0.10162099999979546,10,155,3,0,2,0,2,1,9.272857666015625
CC_NoDelay,62,2200.1091436,2200.0,0.10914360000015222,10,166,3,0,2,0,2,1,8.2509765625
