1,2,3,4,5,6,7,8,9
102.6695835569005,88.7969717065762,99.2280864254835,88.17779926885001,106.77208750592315,85.43752456525306,105.29104131272153,82.45341039048738,97.3147422478002
79.51999783610313,84.7948969341086,79.6188089033541,38.09377233883017,60.9691407144534,26.614417201686837,64.24922573862426,29.351491704024426,57.99752325142554
86.60249989006763,75.78391750204452,84.24914287672786,51.91984951047947,71.18865593220391,45.72279046456107,62.549726508623415,48.515613173819034,62.64909612764014
35.90119340116769,22.668367685246515,27.406554061399984,-26.41061872492947,-1.986057589261339,-41.85161539401087,1.9794220762496648,-25.319628119639944,-0.541651732751876
33.45338891958339,28.44800048440908,27.70271563097215,-45.28152263967024,-8.441100419419328,-67.20490907805741,-7.758051378321024,-37.23991361962369,-16.400262257832733
-2.686362465152067,-13.19371894737682,-8.413464449047856,-58.75523001889966,-36.627656389608525,-74.46065738042759,-45.27237978771699,-64.03457459763922,-42.14715654765119
26.574626344613556,16.618254392429595,20.124796949296602,-75.70043937053005,-55.699817923191475,-95.7622212083095,-52.64045232090902,-72.2370255954083,-43.128094582151085
0.10424234751207972,-15.439267241463499,-14.90559857442397,-67.43852980559028,-45.93018709597048,-84.54860507141133,-55.17859473195293,-71.93025157449743,-48.560345762264284
-10.261923918248135,-18.6119098083864,-19.46888493671969,-100.18792281657097,-79.3599884716844,-121.89368288461836,-79.80056461754644,-98.71069317746336,-74.11035625802862
-4.730837134598779,-19.2462068154637,-18.77693877596336,-81.69139268422695,-55.99396259839488,-101.05737266976088,-71.1325126202536,-89.31340100663328,-59.62159582687795
-5.931909194384016,-12.035283017338646,-19.063983510634007,-96.36884984686158,-77.34791407797712,-118.3344419867997,-79.72065232675367,-97.84552375241029,-65.16570732531736
-14.602196544279156,-29.362865794018244,-29.878515863327216,-103.31439444084579,-80.63226376692613,-121.9310299553595,-93.42888423778807,-106.16820056125498,-85.4923439015582
5.707525597242672,-2.034201807311618,-3.6977947721665814,-94.30468579980723,-71.65347893564582,-114.13242483550053,-74.03918327082526,-89.76718697285011,-61.0681286750157
-18.47964384456043,-34.143637172390505,-31.23356206876458,-101.44350586543635,-77.46167464643088,-120.6277816084165,-82.32892494519481,-99.62158124945988,-83.55319923705287
-8.360620053305443,-15.992021876347232,-20.175483693168964,-89.29136634719953,-68.16146018567495,-108.67726861642616,-72.12888967494878,-87.63440888072483,-62.50589560265198
-19.160252666983027,-33.83442699218129,-33.642315050155545,-102.65448122783157,-77.30741517810206,-120.83208678639173,-89.03589271065734,-102.45306152246079,-84.2102075860199
-0.19267415679180822,-13.414258757682905,-14.038287021573337,-92.34603308443815,-70.91309227780637,-111.87911202413625,-75.03501589417671,-90.56324570102282,-62.1905122758352
-19.98041557496545,-34.23433141641028,-33.87829759233868,-102.31307483517267,-77.8226875746288,-121.12370966703875,-82.89700694520549,-99.55147021609594,-80.8566277822676
5.837450042089333,-1.3829711807989717,-3.145046826510221,-89.49547509430327,-67.80930602867076,-109.1175018992005,-70.4003996079455,-85.8682517210242,-57.79207747065666
-18.406563975385684,-33.18391591629723,-29.531942757676163,-102.85733768980906,-77.29045265149192,-123.33403184073404,-86.31808923328677,-100.58328919245513,-81.33848046850335
-7.755790754260353,-16.91704069298609,-19.126902936441184,-93.60222096874111,-71.73328047860196,-114.00698370176798,-75.9313351187781,-91.05037058937427,-62.81291058002843
-19.056389323529405,-35.67037440985563,-32.17642258166208,-101.31517930364791,-77.20888763326674,-120.70563466753319,-85.12433396392807,-100.31803133350154,-81.70395642822015
-3.7163135811481354,-10.848909325969963,-15.104953531354674,-89.02183486546794,-67.7107997550405,-109.10389415992132,-70.61099090870454,-86.10623737832253,-62.67893561158738
-18.266121987219766,-33.33807728131082,-34.19949781647057,-102.71331550556727,-77.57338959142832,-124.32578590047609,-85.95155023339197,-101.98361459388013,-80.81706823965023
1.9722360978162925,-4.664141190942335,-5.782231466375084,-94.95508551887733,-73.08877493022749,-112.16220848886226,-75.51924141088844,-90.83153374651917,-62.60027948605173
-18.654004566286726,-32.76534010705,-33.14668097322459,-101.7799727222988,-77.82975497014814,-120.45226866703631,-82.64462450364981,-98.13356753856404,-77.84300543314531
-6.4845572903105015,-12.495195505930141,-17.839298037311263,-89.49547452213821,-67.77532568858251,-109.1499817870963,-70.65468034194353,-86.12538462898752,-58.01916418312507
-20.303979325481553,-32.81101280770574,-30.9701304099549,-103.13428798774378,-77.79176659142801,-125.93648078902207,-88.493465770024,-105.69537361449214,-84.31030060623726
-5.082464409738531,-9.325044380645007,-13.220113592276533,-94.4126019035511,-73.19573321218229,-113.66201148553131,-76.59097953522902,-91.8846974038166,-66.1463110619195
-19.377429238469738,-34.36282736096677,-31.34208349288739,-103.82798852389666,-77.81315512097264,-124.84866653257865,-86.28182236709783,-101.477563595776,-81.48893406754769
-5.316926328435025,-12.99483098035697,-15.237183669554955,-95.62562997404386,-73.47358188759603,-115.33487594294273,-75.57062794418545,-90.82652574651998,-66.38979502170852
-18.478916617178157,-33.85410007266458,-34.53574316022783,-101.58991068740949,-77.4774738986097,-120.25602160052233,-82.85200302016187,-99.0862362699714,-78.2373695941973
-15.791325161952553,-24.43013403173148,-20.661199973278947,-94.4022436195997,-72.18022238537831,-114.15046818236476,-74.8258688275009,-91.3414062844688,-62.96549761751832
-18.253264398297937,-33.896838228251,-32.587557892974644,-102.04436258318887,-77.58523330880608,-122.12300624124528,-86.0211330074837,-101.81995869683611,-81.37723568021593
-16.029102408691532,-24.12296779327047,-19.492599195038814,-100.12738446118966,-78.10657776845751,-120.77171386599808,-86.16297989973671,-102.89602763976426,-73.36242158973425
-17.32706316972609,-31.503834417352305,-31.846626470376197,-100.63478143214802,-76.25923518717322,-119.40939491184281,-82.70985183864691,-101.295065626471,-82.56500028875925
-14.054553339498934,-23.25108516114862,-25.659745198775937,-101.26422275651719,-79.057927982899,-122.16900028833815,-87.24413341933125,-101.90185135463712,-70.56896124644312
-17.944636928932646,-31.76315455794879,-31.609957758957485,-100.69411551577501,-75.31676726060866,-120.94229349148489,-85.31658265874496,-103.88405427192092,-83.0282293227552
-25.469483569652475,-33.39320006363786,-31.811423321205517,-100.8376172303471,-78.43996985634895,-121.24844990463623,-85.99192698035394,-102.24588605210974,-71.45036884144976
-16.898573576578876,-30.742233782839357,-31.631472669642747,-99.75237536650968,-75.5549066575265,-119.5795778267871,-82.85026991811088,-99.1347104557305,-79.59327050479394
-21.075365753784556,-28.438247869021016,-24.116876334957457,-100.74996940773589,-78.78475152456484,-121.1046675809186,-84.9500112453316,-99.4789051087638,-73.69255127655858
-18.909787607568628,-34.194883959021254,-34.28656451952695,-103.04436621131366,-78.23185513787212,-125.69832552805818,-92.8764448415467,-105.88095310345771,-83.58645214216207
-16.40171650953836,-24.276848294239723,-26.672174462024383,-100.5973707917846,-78.14911213901247,-121.46648449056727,-90.74276931449681,-106.64722297070927,-75.74429255288263
-17.635632722747307,-32.78149380505643,-33.221098571988854,-100.93640258335031,-76.62980125790124,-119.98547129532986,-82.59215696738612,-98.74650027820196,-77.54415789072323
-23.214680903814205,-30.41274034842818,-30.348060547194244,-99.91038969493175,-77.73084974292064,-120.41538604032732,-87.7153884314721,-103.41874530282271,-71.76145141090502
-18.084863598223837,-32.258995709599596,-26.942893902976852,-102.84845114017526,-77.5456745256794,-123.66464403910032,-87.01574837813448,-101.76987156580665,-80.3998672787075
-20.64875159130374,-24.105843502002894,-26.394343404661083,-102.39665219966297,-80.48269813130011,-123.13226136263096,-90.30067681550685,-103.83359207661493,-71.60759511218463
-18.084063712696413,-33.14605129866852,-31.35507594218988,-100.34162879333478,-76.0520439396518,-118.93486493053749,-83.77922832219025,-99.01270561457969,-80.72328144996482
-5.3031551022444745,-14.607631065690462,-17.290904508406516,-96.12484175471484,-76.28826293940442,-116.76059051345825,-86.95411794701258,-102.03069608880351,-68.70860030276106
-17.332332428327547,-30.694839440358553,-32.416467017595444,-99.98115282335182,-74.94488731478297,-122.30816378363227,-88.46503922578424,-104.18778870070102,-82.1225323597272
-17.10824694038548,-23.526877465148797,-27.976663503508107,-95.03272597306395,-74.84890064857936,-119.35965308367534,-82.39499444740551,-96.16411764576019,-67.60456999609698
-14.978304100580598,-29.253838546869748,-26.934593693854456,-99.66397399713587,-75.0173542701441,-118.85052293218808,-80.77644008630169,-95.2772924152803,-75.62433883724049
-6.6523456398459535,-13.115859531567988,-16.480289250614565,-95.8677040792682,-71.91273014951702,-115.00203443228739,-75.83595697752604,-90.92298236161828,-66.7670035820391
-17.264121052170626,-31.555642330829844,-29.15805537567472,-100.48098459549554,-74.9161939759818,-118.61264634955734,-82.92402140198503,-100.44815964469997,-82.32696850869095
-3.8655761270188123,-8.999289543747182,-10.060590415951069,-98.12784997496199,-77.56171493224129,-119.49837806081511,-81.04003548979105,-95.6469583010049,-70.49370514501314
-18.227265325732127,-32.11452281360463,-33.05928312895621,-101.22865175958155,-76.4074510448557,-118.86041129696022,-81.80954665730255,-98.69034170215006,-78.95126650232586
-11.271463741915618,-18.303610287583922,-21.47488994073181,-98.73045508346011,-77.19355011302187,-119.4684903179989,-81.26725600825395,-95.86555041260874,-66.427891960009
-18.088309065611085,-33.7521229332734,-33.153760106112315,-102.91898764117359,-76.94403461300939,-124.2108930202578,-88.56718883719084,-101.94791590023978,-79.48991002508245
-9.315175610522296,-14.348881602833783,-17.43180037170668,-99.28268613935579,-77.61863702990469,-120.3246504514112,-85.66072887756536,-99.39437151843744,-70.8079595131919
-17.662534778900387,-31.895732501610578,-32.268275892962876,-100.3057088804093,-76.55868918351489,-118.40451454533017,-80.80593279899054,-96.3100221846893,-78.44769026629164
0.7295380809551553,-6.906677522301944,-8.754073619756245,-100.0761174190815,-77.85059078601554,-121.00459344697954,-80.24165870845079,-95.20887481146343,-65.29121669831498
-18.206431698064275,-33.04376088453282,-32.641073689363544,-102.06545873852474,-77.01913752748115,-122.57337145093732,-88.46752040522334,-103.38395892737739,-81.3144684860865
-14.172071699825862,-22.737791719498397,-26.1020604122181,-100.9560259239933,-78.95736523744735,-121.12753742241897,-88.73093545927209,-103.27567689185015,-71.5090607696375
-17.38876157640662,-32.85030023245066,-29.42101148121637,-99.79953387903932,-75.67358048279604,-119.20254412974106,-81.53566516879141,-98.02181915403443,-77.82608214861563
-10.745707456475738,-16.440244067642126,-20.461797453286167,-98.72565813614888,-77.18569332906311,-120.20385109749087,-82.55963606075224,-96.37933465888862,-71.48500360660513
-19.0970839760271,-33.86206954028768,-30.09206605971911,-102.96415425051602,-77.85154490664391,-122.49814912862206,-88.45371718193985,-102.43254324844018,-79.55390525037993
-8.726424587016393,-8.656556361180012,-13.950571084521417,-97.1126604285295,-75.62833175120414,-117.18778436877578,-81.3486829204633,-95.63004826948908,-71.23227432040368
-17.932602710044435,-31.078499472784642,-30.94025988882551,-100.8053060883456,-76.42566012503244,-120.30604742115943,-82.11552540876865,-99.30205617107283,-79.36493390454633
-7.336963221439028,-17.272447396128193,-19.336873925355867,-95.45333978374812,-73.41657517151275,-115.79299646664371,-74.4694553686359,-89.28999358575034,-64.8598486492791
-16.895845359136665,-30.83538543713846,-29.635179661250177,-100.61061767598069,-74.86140237478487,-122.34081013289075,-84.13583288186037,-100.63190819562942,-81.6949124833247
-22.50619557451025,-23.203226363097006,-29.115400994293687,-101.21566782018704,-79.3887374909902,-121.77650928920227,-82.54366608465833,-96.29054042681557,-71.50702865827245
-17.053206076486966,-31.416579466796904,-31.7119764999449,-99.91737735258543,-75.51186617198643,-119.0253864388263,-82.01915085324761,-96.80794180512748,-78.9065119532705
-13.016650753210952,-20.522114977763955,-20.147284643094157,-101.26849790985744,-79.16707210485976,-121.92678564700566,-87.24817987875332,-101.73583415309318,-71.13871716290612
