,offer_01,offer_02,offer_03,offer_04,offer_05,offer_06,offer_07,offer_08,offer_09,bids_01,bids_02,bids_03,bids_04,bids_05,bids_06,bids_07,bids_08,bids_09,Time,Iteration
0,0.0,0.031029,0.001309,0.005997,0.0,0.016217,0.0,0.0,0.0,0.074348,0.0,0.0,0.0,0.007716,0.0,0.036965,0.002524,0.049242,16,0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129512,0.050645,0.122854,0.044971,0.243961,0.28332,0.339949,0.189939,0.228405,17,0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78156,0.478386,0.810538,0.847324,0.33953,0.512481,0.392981,0.58965,0.38295,18,0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946966,0.559048,0.784698,0.921869,0.455357,0.707381,0.510026,0.871217,0.899564,19,0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050765,0.295706,0.971162,0.86853,0.427799,0.369869,0.477597,0.929557,0.464519,20,0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911226,0.508769,0.820417,0.768719,2.511141,0.78226,0.424597,0.404038,2.14897,21,0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.453791,2.473619,0.697542,0.743289,0.642723,1.112786,2.532257,0.500246,0.430357,22,0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355392,0.408128,0.360159,0.345119,0.326185,0.372419,0.237492,0.253137,0.342857,23,0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19835,0.184835,0.208836,0.233934,0.142244,0.226813,0.174758,0.221601,0.20407,24,0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08611,0.042412,0.216847,0.086478,0.107067,0.192521,0.102098,0.02916,0.063927,25,0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109533,0.044468,0.05904,0.194306,0.250418,0.152091,0.073707,0.112543,0.046038,26,0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058029,0.03741,0.072919,0.067006,0.177204,0.159054,0.213923,0.107933,0.065228,27,0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12686,0.158799,0.145384,0.159382,0.071973,0.24512,0.043066,0.15579,0.100981,28,0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.596935,0.301846,0.408878,0.428539,0.322078,0.345,0.519305,0.371588,0.37834,29,0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45853,0.313795,0.381663,0.329023,0.184205,0.461681,0.313282,0.30232,0.247986,30,0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.207928,0.358172,0.454151,0.043669,0.431534,0.040357,0.338377,0.764929,0.324111,31,0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06856,0.093077,0.084692,0.071986,0.065556,0.073938,0.079403,0.052326,0.075446,32,0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364876,0.027441,0.154563,0.047401,0.17959,0.046729,0.269356,0.017199,0.153889,33,0
18,0.0,0.031942,0.0,0.01167,0.0,0.051594,0.0,0.013032,0.022426,0.106257,0.0,0.021091,0.0,0.05536,0.0,0.064518,0.0,0.0,34,0
19,0.0002,0.002708,0.0,0.0,0.0,0.030842,0.0,0.038645,0.0,0.0,0.0,0.04838,0.009766,0.201132,0.0,0.002504,0.0,0.006556,35,0
20,0.056398,0.07727,0.075453,0.052901,0.004403,0.071758,0.015821,0.061085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08545,36,0
21,0.047778,0.076702,0.011493,0.039799,0.0,0.048228,0.018175,0.078035,0.022481,0.0,0.0,0.0,0.0,0.084007,0.0,0.0,0.0,0.0,37,0
22,0.084354,0.091978,0.041502,0.125493,0.062993,0.108861,0.041115,0.105978,0.078847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0
23,0.054908,0.114142,0.084467,0.102197,0.042549,0.070488,0.053485,0.088382,0.095138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0
0,0.0,0.002411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078533,0.0,0.055851,0.036442,0.09575,0.013304,0.072502,0.006838,0.067509,16,1
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.633507,0.36679,0.508592,0.471094,0.58695,0.427402,0.357619,0.206553,0.53143,17,1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.220892,0.281159,0.322905,0.248801,0.387039,0.346468,0.381197,0.183671,0.201255,18,1
3,0.186664,0.0,0.119019,0.0,0.031446,0.033863,0.15098,0.0,0.0,0.0,0.119624,0.0,0.099076,0.0,0.0,0.0,0.048424,0.076771,19,1
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.558473,0.273535,0.70086,0.334498,0.405628,0.347698,0.455426,0.383849,0.32953,20,1
5,0.245296,0.370824,0.253894,0.409896,0.335609,0.53075,0.496497,0.520659,0.25156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,1
6,0.535514,0.296261,0.574324,0.413734,0.413734,0.379147,0.119308,0.349314,0.477258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,1
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687837,0.737818,0.692604,0.677564,0.65863,0.704864,0.569937,0.585582,0.675302,23,1
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.778023,0.794163,0.813498,0.845969,0.831295,0.855761,1.256396,1.182902,0.898891,24,1
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.737942,0.725952,0.715899,0.717012,0.646614,0.642581,0.849738,0.490367,0.683904,25,1
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659322,0.706332,0.721258,0.776662,0.675941,0.752346,0.460364,0.653544,0.710423,26,1
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.559352,0.755521,0.638001,0.69105,0.717808,0.692805,0.556304,1.031551,0.76224,27,1
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75689,0.828449,0.635002,0.680111,0.851234,0.78529,0.520148,0.525649,0.667725,28,1
13,0.0,0.03733,0.0,0.0,0.017098,0.0,0.0,0.0,0.0,0.255777,0.0,0.069702,0.089363,0.0,0.005824,0.180129,0.032412,0.039164,29,1
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.647456,0.654643,0.719832,0.669871,0.525053,0.802529,0.648197,0.643168,0.588834,30,1
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.479702,0.58446,0.560918,0.413774,0.643856,0.410462,0.635414,0.694816,0.514839,31,1
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.377295,0.339794,0.313343,0.442025,0.350646,0.405645,0.376474,0.345805,0.305311,32,1
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264094,0.095803,0.13305,0.085602,0.1603,0.143677,0.210686,0.043217,0.222728,33,1
18,0.0,0.123207,0.007148,0.068526,0.0,0.102361,0.0,0.121669,0.002694,0.030111,0.0,0.0,0.0,0.031116,0.0,0.023858,0.0,0.0,34,1
19,0.116692,0.237102,0.170882,0.227476,0.035868,0.267877,0.130874,0.236981,0.184029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,1
20,0.0,0.0,0.0,0.0,0.0,0.001421,0.0,0.0,0.0,0.044679,0.021029,0.023793,0.010535,0.183498,0.0,0.118014,0.010232,0.131514,36,1
21,0.0,0.065759,0.0,0.065697,0.0,0.065468,0.0,0.035779,0.0,0.210741,0.0,0.187003,0.0,0.165283,0.0,0.201299,0.0,0.063268,37,1
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260767,0.107215,0.252682,0.105279,0.315406,0.074461,0.315555,0.028571,0.250727,38,1
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,1
0,0.0,0.074077,0.009544,0.047565,0.0,0.099175,0.0,0.076253,0.0,0.033692,0.0,0.0,0.0,0.01458,0.0,0.036712,0.0,0.005699,16,2
1,0.040093,0.002362,0.035628,0.082445,0.039198,0.024379,0.0462,0.063054,0.110293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419816,0.360548,0.247287,0.519198,0.546199,0.350322,0.744682,0.416641,0.596921,18,2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497177,0.648535,0.355456,0.424587,0.459778,0.514816,1.107552,0.192638,0.348816,19,2
4,0.0,0.084074,0.0,0.121666,0.050536,0.108466,0.000738,0.072315,0.126634,0.102309,0.0,0.244696,0.0,0.0,0.0,0.0,0.0,0.0,20,2
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.960327,0.834799,0.951729,0.951729,1.026016,1.026016,1.026016,1.026016,1.026016,21,2
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02308,3.075906,2.98427,3.103444,3.14486,3.179447,1.741233,3.062534,3.081336,22,2
7,0.079236,0.089423,0.07264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228812,0.229861,0.192384,0.278502,0.213647,0.262487,23,2
8,0.512869,0.498236,0.542607,0.642066,0.635401,0.71694,0.679398,0.663761,0.4729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,2
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100407,0.107519,0.105556,0.045698,0.030404,0.016962,0.196419,0.038769,0.027236,25,2
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068398,0.06878,0.0617,0.041805,0.028591,0.031242,0.021697,0.049816,0.020722,26,2
11,0.050867,0.046169,0.040661,0.001786,0.0,0.0,0.247437,0.0,0.041501,0.0,0.0,0.0,0.0,0.024301,0.017248,0.0,0.023529,0.0,27,2
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032492,0.037868,0.025959,0.080028,0.043699,0.096474,0.021779,0.02728,0.031942,28,2
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.188005,1.400358,1.486629,1.267649,1.255631,1.200486,1.521106,1.356971,1.268357,29,2
14,0.103336,0.082763,0.087132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004387,0.05267,0.01362,0.123012,0.043071,0.035366,30,2
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356231,0.389192,0.409112,0.049619,0.044547,0.082522,0.162929,0.067051,0.036344,31,2
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319413,0.320215,0.299038,0.453802,0.34804,0.421518,0.453469,0.312337,0.272988,32,2
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26852,0.101436,0.15738,0.07546,0.373529,0.125081,0.410666,0.116281,0.231207,33,2
18,0.0,0.0,0.0,0.0,0.0,0.007306,0.0,0.048108,0.0,0.115913,0.085802,0.085802,0.020809,0.05554,0.0,0.116808,0.0,0.09295,34,2
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58278,0.363197,0.582713,0.537031,0.58278,0.350684,0.487774,0.487774,0.540726,35,2
20,0.056398,0.214134,0.121607,0.24124,0.06363,0.230242,0.077504,0.226212,0.127677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,2
21,0.058858,0.210916,0.101464,0.221355,0.040001,0.205264,0.038969,0.229557,0.099531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,2
22,0.084354,0.263718,0.116024,0.265774,0.079162,0.268459,0.072814,0.28213,0.139962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,2
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,2
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074195,0.008668,0.030959,0.053282,0.055083,0.016765,0.088388,0.010084,0.073466,16,3
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301307,0.339038,0.305772,0.258955,0.258955,0.273774,0.251953,0.251953,0.204714,17,3
2,0.010347,0.0,0.0,0.007729,0.0,0.029581,0.0,0.0506,0.0407,0.0,0.002346,0.020591,0.0,0.018441,0.0,0.004798,0.0,0.0,18,3
3,0.13296,0.028593,0.040668,0.107705,0.053613,0.136876,0.092908,0.11221,0.097735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,3
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972975,1.549489,1.122462,1.097088,1.232992,1.376028,1.337368,1.033336,1.65731,20,3
5,0.243502,0.193959,0.253088,0.290285,0.241619,0.322702,0.282505,0.322999,0.248544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,3
6,0.535514,0.539228,0.574324,0.533346,0.536007,0.587194,0.539849,0.54657,0.479631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,3
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.908907,0.684872,0.836016,1.104305,0.782561,0.997702,0.775983,0.874514,0.743094,23,3
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.853601,1.853601,1.853601,1.853601,1.853601,1.772062,1.772062,1.787699,1.97856,24,3
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.743357,0.442679,0.558419,0.57861,0.578363,0.709065,0.992205,0.521357,0.557154,25,3
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611947,0.445248,0.574749,0.648007,0.451931,0.648023,0.493933,0.589443,0.501062,26,3
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228528,0.233226,0.233226,0.233226,0.257527,0.250474,0.161848,0.256755,0.233226,27,3
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675411,0.483364,0.630088,0.706668,0.544719,0.610731,0.640907,0.716227,0.521079,28,3
13,0.461244,0.480615,0.55612,0.52679,0.51784,0.591129,0.539786,0.462573,0.494304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,3
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.698687,0.627645,0.695278,0.367214,1.333418,0.327823,1.267224,0.691893,0.421485,30,3
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576847,0.825667,0.912935,0.684165,0.4864,0.722473,0.222612,0.68003,0.715031,31,3
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306946,0.282569,0.258955,0.354238,0.248291,0.300049,0.193436,0.308027,0.239684,32,3
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158953,0.106009,0.11478,0.103438,0.107447,0.134129,0.130414,0.069275,0.105395,33,3
18,0.0,0.144386,0.007148,0.075624,0.009621,0.119923,0.002159,0.128143,0.004712,0.032868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,3
19,0.121484,0.343366,0.180215,0.35265,0.118888,0.355272,0.130874,0.387148,0.207348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,3
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307718,0.039074,0.222135,0.095478,0.176431,0.082418,0.172577,0.065263,0.058169,36,3
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002476,0.00034,0.002651,4.5e-05,0.037339,0.007985,0.205145,0.000325,0.204341,37,3
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251903,0.11521,0.239484,0.041482,0.509332,0.004564,0.257553,0.043805,0.233621,38,3
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,3
0,0.0,0.071139,0.0,0.075936,0.0,0.077628,0.0,0.087458,0.01762,0.04401,0.0,0.048548,0.0,0.038286,0.0,0.021911,0.0,0.0,16,4
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340418,0.237565,0.497399,0.220714,0.342966,0.239491,0.311326,0.162865,0.230558,17,4
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600282,0.501597,0.218278,0.660989,0.691099,0.857391,0.760105,0.635675,0.571242,18,4
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.370909,0.475276,0.475276,0.408239,0.408239,0.324976,0.324976,0.324976,0.339451,19,4
4,0.347122,0.329514,0.365643,0.383017,0.371117,0.467174,0.381267,0.436347,0.327545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,4
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.688666,0.738209,0.67908,0.67908,0.727746,0.727746,0.727746,0.727746,0.727746,21,4
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.105278,2.101564,2.101564,2.101564,2.101564,2.101564,2.148909,2.142188,2.209127,22,4
7,0.463936,0.446209,0.476143,0.453207,0.454791,0.530458,0.470941,0.496864,0.450745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,4
8,0.65155,0.643591,0.710993,0.642066,0.634266,0.716611,0.678592,0.663761,0.628345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,4
9,0.0,0.214089,0.098349,0.0,0.0,0.0,0.0,0.0,0.0,0.086589,0.0,0.0,0.110134,0.095344,0.1503,0.093494,0.156447,0.136092,25,4
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192252,0.374117,0.293427,0.116259,0.105081,0.139173,0.084502,0.150407,0.138356,26,4
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375066,1.478364,1.478523,1.460767,1.502824,1.495771,1.35064,1.4072,1.401058,27,4
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132474,0.350877,0.23737,0.103179,0.043522,0.12433,0.078291,0.003517,0.118583,28,4
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.548006,1.548006,1.548006,1.548006,1.548006,1.474717,1.474717,1.55193,1.520199,29,4
