"DAs_load
E_DAs_L","DAs_generation
E_DAs_G","DAs_demand_bid
b_t","DAs_supply_offer
o_t",EVs_Charge,EVs_Discharge,TCL_Power,SL_Power,Inflexible_loads,Gen1,Gen2,Gen3,CDA1_supply,CDA2_supply,CDA1_demand,CDA2_demand,Bus1_price,Bus2_price,Bus3_price,Theta_bus_1,Theta_bus_2,Theta_bus_3
0.0,0.0,0.0,0.0,0.016453199613150497,0.0,0.0004423289335962508,0.0,-0.016895528546746752,0.554,0.0,0.0,0.0,0.0,0.025,0.529,16.0,16.0,16.0,0.0028594594594594596,0.001143783783783784,0.0
0.0,0.0,0.0,0.0,0.009401772746818427,0.0,0.0031412816818127787,0.0,-0.012543054428631203,1.0839999999999999,0.0,0.0,0.0,0.0,0.223,0.861,16.0,16.0,16.0,0.004654054054054054,0.0018616216216216217,0.0
0.04399999999999993,0.0,0.04399999999999993,0.0,0.04764432784182847,0.0,0.006652633236376682,0.00609,-0.016386961078205236,0.0,0.0,0.0,0.0,0.721,0.677,0.0,6.999999999999999,7.0,7.0,0.0,0.002076756756756757,0.0037545945945945945
0.21004548406465878,0.0,0.21004548406465878,0.0,0.031893617021277,0.0,0.012900548201337361,0.178844,-0.013592681157955611,0.8340454840646587,0.0,0.0,0.0,0.0,0.087,0.537,16.0,16.0,16.0,0.0035839312996691635,0.0005933905836090303,0.0
0.07050894792526304,0.0,0.07050894792526304,0.0,0.041574468085106335,0.0,0.019044639660156685,0.005938,0.00395184018,0.741508947925263,0.0,0.0,0.0,0.0,0.03,0.641,16.0,16.0,16.0,0.003693542533811664,0.0011953812218236134,0.0
0.17933022375169086,0.0,0.17933022375169086,0.0,0.04402127659574467,0.0,0.025390535665946103,0.106143,0.0037754114899999996,1.119330223751691,0.0,0.0,0.0,0.0,0.505,0.435,16.0,16.0,16.0,0.0029329628878433218,0.00045586426013056525,0.0
0.9710158187689197,0.0,0.9710158187689197,0.0,0.038297872340425455,0.0,0.0298286736484948,0.899025,0.0038642727799999992,1.7260158187689194,0.0,0.0,0.199,0.0,0.0,0.954,16.0,16.0,16.0,0.008867661625112494,0.0,0.0005616643750511335
0.059806743706943825,0.0,0.059806743706943825,0.0,0.032446808510638234,0.0,0.02388745144630558,0.0,0.0034724837499999998,0.8678067437069439,0.0,0.0,0.0,0.0,0.545,0.263,16.0,16.0,16.0,0.0016155894390495475,0.0004070088007920437,0.0
0.019077157820383873,0.0,0.019077157820383873,0.0,0.0,0.0,0.01672267377038388,0.0,0.00235448405,0.7870771578203839,0.0,0.0,0.0,0.0,0.589,0.179,16.0,16.0,16.0,0.0010294394307688126,0.00033546714102598954,0.0
0.0030544361281363533,0.0,0.0030544361281363533,0.0,0.0,0.0,0.0023323287781363508,0.0,0.0007221073500000001,0.8800544361281363,0.0,0.0,0.0,0.0,0.006,0.871,16.0,16.0,16.0,0.0047180143874426045,0.0018749880104644964,0.0
0.024141734067659553,0.0,0.024141734067659553,0.0,0.023361702127659555,0.0,0.0,0.0,0.00078003194,1.3611417340676595,0.0,0.0,0.0,0.0,0.698,0.639,16.0,16.0,16.0,0.003532351569949166,0.001316373691709028,0.0
0.08841530012731992,0.0,0.08841530012731992,0.0,0.08775992747731988,0.0,0.0,0.0,0.0006553726500000001,0.3964153001273199,0.0,0.0,0.0,0.0,0.155,0.153,16.0,16.0,16.0,0.0011137793517642808,9.185054019643276e-05,0.0
0.032667801450000145,0.0,0.032667801450000145,0.0,0.032000000000000105,0.0,0.0,0.0,0.0006678014499999999,0.9086678014500001,0.0,0.0,0.0,0.0,0.337,0.539,16.0,16.0,16.0,0.003019463139837839,0.0010771140501351349,0.0
0.06524028346131876,0.0,0.06524028346131876,0.0,0.05867445996131858,0.0,0.0,0.005938,0.0006278235,0.4982402834613189,0.0,0.0,0.097,0.0,0.0,0.53,16.0,16.0,16.0,0.0030764549733880613,0.0009696208555099495,0.0
0.5786893884216582,0.0,0.5786893884216582,0.0,0.11236694254465045,0.0,0.0,0.48642699999999994,-0.020104554122992398,0.8586893884216581,0.0,0.0,0.0,0.324,0.604,0.0,16.0,16.0,16.0,0.0023900450122368863,0.0,0.00226456591465313
0.19900000000000018,0.0,0.19900000000000018,0.0,0.06125016291606605,0.0,0.0,0.153233,-0.015483162916065947,0.0,0.0,0.0,0.0,0.929,0.73,0.0,9.0,9.0,9.0,0.0,0.001829729729729729,0.004376216216216216
0.11686544149976485,0.0,0.11686544149976485,0.0,0.056787234042553335,0.0,0.0,0.07610900000000001,-0.016030792542788313,1.9218654414997647,0.0,0.0,0.0,0.0,0.973,0.832,16.0,16.0,16.0,0.004876320350810048,0.0014830663743249596,0.0
0.0,0.0,0.0,0.0,0.0181726111541667,0.0,0.0,0.0,-0.01817261115416671,0.6100000000000001,0.0,0.0,0.0,0.0,0.552,0.058,16.0,16.0,16.0,0.0003135135135135135,0.0001254054054054054,0.0
0.0,0.0014250583212718501,0.0,0.0014250583212718501,0.0030000000000000053,0.0,0.0,0.010783,-0.015208058321271851,1.5645749416787282,0.0,0.0,0.0,0.0,0.619,0.947,16.0,16.0,16.0,0.005114297108147227,0.002051419076543978,0.0
0.002060346687178731,0.0,0.002060346687178731,0.0,0.0,0.0,0.0,0.019766,-0.017705653312821264,0.09306034668717872,0.0,0.0,0.0,0.486,0.577,0.0,16.0,16.0,16.0,0.0,0.0015639655061843423,0.002620344821555096
0.7138094014265637,0.0,0.7138094014265637,0.0,0.0,0.0,0.0,0.731454,-0.017644598573436265,0.0,0.0,0.0,0.0,0.7598094014265638,0.046,0.0,11.0,11.0,11.0,0.0017800254092609827,0.0,0.0035720457366697697
0.01193744697318964,0.0,0.01193744697318964,0.0,0.0,0.0,0.0,0.030282,-0.018344553026810352,0.4289374469731896,0.0,0.0,0.0,0.0,0.289,0.128,16.0,16.0,16.0,0.0007306079361292637,0.00024449338655894694,0.0
0.8353337073108749,0.0,0.8353337073108749,0.0,0.0,0.0,0.0,0.8478,-0.01246629268912525,1.1523337073108748,0.0,0.0,0.233,0.0,0.0,0.55,16.0,16.0,16.0,0.006750632854280877,0.0,0.0010684694792185805
0.0,0.01919574661706294,0.0,0.01919574661706294,0.0,0.0,0.0,0.0,-0.019195746617062942,1.1308042533829366,0.0,5.551115123125783e-16,0.0,0.0,0.278,0.872,16.0,16.0,16.0,0.004651257037998712,0.0019372858016677363,0.0
