Iteration,F_min_DAo,F_max_DAo,F_min_DAb,F_max_DAb,F_min_g_1,F_max_g_1,F_min_g_2,F_max_g_2,F_min_g_3,F_max_g_3,F_min_do_1,F_max_do_1,F_min_do_2,F_max_do_2,F_min_db_1,F_max_db_1,F_min_db_2,F_max_db_2,F_min_l_1,F_max_l_1,F_min_l_2,F_max_l_2,F_min_l_3,F_max_l_3
0,9996.0,10000.0,0.0,66.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.4,0.0,19.0,0.0,60.6,0.0,50.0,0.0,0.0,0.0,13.32,0.0,0.0
0,0.0,8.0,0.0,70.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,5.999999999999999,0.0,12.0,0.0,80.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,13.0,0.0,56.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.4,0.0,20.0,0.0,72.6,0.0,77.0,0.0,0.0,0.0,13.32,0.0,0.0
0,0.0,11.999999999999998,0.0,81.0,1.7763568394002505e-15,0.0,3.0000000000000018,0.0,9.000000000000004,0.0,0.0,4.999999999999995,0.0,8.999999999999996,0.0,65.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,11.0,0.0,54.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,12.0,0.0,13.0,0.0,93.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,7.0,0.0,92.0,5.0,0.0,8.0,0.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,95.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,15.0,0.0,88.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,14.0,0.0,5.0,0.0,73.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,5.999999999996365,0.0,66.0,0.0,0.0,2.999999999999993,0.0,8.999999999999996,0.0,0.0,6.000000000000017,0.0,11.000000000000004,0.0,78.99999999999999,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,4.000000000000003,0.0,76.99999999999999,0.0,0.0,2.9999999999999893,0.0,8.99999999999999,0.0,0.0,12.00000000000001,0.0,8.00000000000001,0.0,88.99999999999999,0.0,72.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,7.000000000000001,0.0,81.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,6.0,0.0,10.0,0.0,54.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,8.999999999999998,0.0,64.0,6.000000000000002,0.0,9.000000000000002,0.0,15.000000000000002,0.0,0.0,0.0,0.0,7.999999999999998,0.0,79.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11.0,0.0,0.0,90.0,15.0,0.0,18.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,10.0,0.0,93.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.399999999999999,0.0,17.0,0.0,61.6,0.0,46.0,0.0,0.0,0.0,13.32,0.0,0.0
0,0.0,9.0,0.0,80.0,6.0,0.0,9.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,87.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,9.0,0.0,67.0,6.0,0.0,9.0,0.0,15.0,0.0,0.0,3.0000000000000018,0.0,0.0,0.0,97.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,5.999999999996364,0.0,73.0,0.0,0.0,2.9999999999999964,0.0,8.999999999999996,0.0,0.0,5.000000000000001,0.0,14.000000000000004,0.0,92.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0
