1,2,3
10675.074032732124,9387.622917187127,10749.146104751504
4025.657815497341,4692.283719303638,5354.846764386957
5355.702196313222,5358.291508730857,7352.621146002682
4026.1800059491075,5358.43231387824,5355.592926907932
4691.152701805221,4693.159891555259,4690.380926640656
4690.790826103169,4693.112970522322,4024.9319832428023
4024.835736843899,4692.682136260174,4024.5674514002226
4024.523818873537,4692.5173528653,4024.484184751343
4024.3273285998916,4692.413704816414,4024.3619797902993
4024.2995945631287,4692.3601487440155,4024.39712366965
4024.151624611005,4692.318176303982,4024.2644047973654
4024.27978289097,4692.301239787974,4024.249097844634
4024.1104449006098,4692.285103223434,4024.2202247515343
4024.126080507516,4692.2934295013165,4024.221247655682
4024.0759940479825,4692.278542018919,4024.20223698922
4024.0822334548448,4692.2710625733935,4024.24085195334
4024.064227955437,4692.262385688762,4024.2205714779843
4024.065876163037,4026.5812115511253,4024.1928993727633
4024.06131129224,4692.246287030423,4024.1939263001073
4024.0994895825793,4692.240882423407,4024.224630281089
4024.0410205609123,4692.255513865386,4024.2221386382284
4024.0344527541297,4026.566241391351,4024.2390560129934
4024.085462124657,4026.5911423960033,4024.3101365149864
4024.077749875099,3361.0330167826232,4024.242495695224
4024.0692039388277,3361.0398765926034,4024.226702345464
4024.056748900608,3361.0561497368926,4024.2050781197718
4024.0669506161717,3361.0521153669374,4024.1873225394975
4024.098083624369,3361.01637733419,4024.2295119690298
4024.0474636452614,3361.047959032223,4024.205985809955
4024.072223572568,3361.0125140172845,4024.1824415155997
4024.0306754344288,3361.050165823537,4024.353644075639
4024.122174536961,3361.0106060168473,4024.2277736812007
4024.055036267162,3361.0277663204824,4024.19600581405
4024.0721855150186,3361.00319034728,4024.171381133539
4024.026987979983,3361.043437060231,4024.1873471081244
4024.0492318366187,3361.0967096764193,4024.1793503051035
4024.0253087813185,3361.0020198176403,4024.189202741665
4024.1103223009864,3361.0262484744107,4024.1964334663708
4024.038505092261,3361.000326510362,4024.235460265973
3358.649992034232,3361.023459566845,4024.1815535454907
3358.6685227625726,3360.9828722788834,4024.1741457249923
3358.6324416122193,3360.9843214403004,3358.427925324556
3358.6311207857184,3360.9879010517934,3358.41596825303
3358.6315466950796,3361.0062936728523,3358.457331545741
3358.6554864727736,3360.9837578429306,3358.5108243248974
3358.6017111013484,3361.0090352147295,3358.4147413774563
3358.593081015266,3361.051512959771,3358.4487641397754
3358.631981515935,3361.052858331511,3358.4506846182503
3358.603383615037,3360.950280490188,3358.4039013437873
3358.583324156436,3360.9579606025777,3358.420840348776
3358.5690641101837,3360.9806061543472,3358.41587002875
3358.5649653154087,3360.948177332183,3358.4446033197128
3358.5755514697817,3360.966019028044,3358.413192580919
3358.5616521833563,3360.953280133916,3358.49336051349
3358.661216132948,3360.971756262445,3358.461303195828
3358.570289979642,3360.952018953633,3358.396450621827
3358.6466550968103,3360.981804461535,3358.3987582625864
3358.558735126334,3360.9366060190405,3358.4732670082394
3358.5608284319114,3360.956967375545,3358.407416824857
3358.547623681492,3360.9959451509517,3358.4190459659694
3358.5446841957582,3360.934958050095,3358.387006611896
3358.6144611128716,3360.9325558180212,3358.4009184990123
3358.6257889183976,3360.9331308067326,3358.424196400987
3358.6020447676638,3360.9581335414614,3358.424263818495
3358.5630437409836,3360.9668959343812,3358.404972300208
3358.5671493570258,3360.9472142968757,3358.426308908986
3358.5995052828025,3360.9293582414075,3358.4309008275336
3358.589238759814,3360.9916452327516,3358.4342500696366
3358.5584329830144,3360.966464540575,3358.3919884196976
3358.567647456242,3360.991629851679,3358.408697999189
3358.5407707335503,3361.0193894871427,3358.490007304032
3358.5495424361075,3360.9958507423366,3358.4406121235047
3358.5508949807618,3360.9933515459898,3358.4201653211276
3358.5271839045163,3360.940601204717,3358.4003145211004
3358.6380527488545,3360.969524782291,3358.3952361867277
3358.7207456861884,3361.0194291183307,3358.394538360456
3358.643831798729,3360.9753583938486,3358.4531979185617
3358.5753792387936,3360.9757552639053,3358.417660657064
3358.5528327054544,3361.0034140475723,3358.5812946691067
3358.527174330726,3361.026476739327,3358.4747859082363
3358.5730202327945,3360.9149892690484,3358.394491647918
3358.5353599362966,3360.9512439049545,3358.3918506404502
3358.563554896838,3360.9270373341037,3358.4909170268093
3358.5317150371943,3360.9728973850174,3358.4467643912612
3358.550345133115,3360.9231834356265,3358.3968394304675
3358.5207053132694,3360.9464639380776,3358.3895918181092
3358.556504551327,3360.9545555136656,3358.390479899982
3358.545316175447,3361.0041410946637,3358.4156837841465
3358.564765709345,3360.977348968402,3358.3854821704385
3358.538822621315,3360.932853765833,3358.4014899750746
3358.520780947508,3360.9971432177854,3358.414542852581
3358.5136925934603,3360.9739417943388,3358.3919470960946
3358.5362737421965,3360.9583167271026,3358.3937860657697
3358.5940640234467,3360.9450391238943,3358.410982095178
3358.5911207198214,3360.9475129845305,3358.3722702367245
3358.5295663783277,3360.977935596648,3358.4445583989154
3358.606306665371,3360.943342100052,3358.4533630716464
3358.515608044838,3360.9604052068885,3358.4637297014824
3358.5428801950197,3360.9772825147834,3358.408048356341
3358.5757853524037,3361.022153710966,3358.479893976625
3358.6283090584557,3360.9260848942818,3358.4524629030557
3358.517992988525,3360.9461827063374,3358.4158156890935
3358.611149399333,3361.0006072475458,3358.4181992531717
3358.523693339581,3360.9197259534426,3358.4266446460347
3358.5339312741385,3361.000722875591,3358.4492330796247
3358.5407557289145,3360.9480777089043,3358.460272942554
3358.595036098088,3360.9979888060457,3358.444928050709
3358.5475439424927,3360.975952439954,3358.43027433612
3358.579538318882,3360.9245166285214,3358.4662705775963
3358.589280701386,3360.9791401873945,3358.3928082995835
3358.5227155664684,3360.9766306962965,3358.3657217437353
3358.524357601027,3360.9446688941744,3358.3665812640056
3358.549369093665,3360.934275942452,3358.3950230119513
3358.576013954079,3360.945435456412,3358.424353718294
3358.509095209418,3360.904593293611,3358.3752494967744
3358.6167946636574,3360.923359931839,3358.4284622851255
3358.5092559420714,3360.9064783684594,3358.372654254391
3358.522552743214,3360.899569069241,3358.365795322283
3358.555083822171,3360.914414538769,3358.3898336490934
3358.574824334675,3360.924662618604,3358.3654009552592
3358.5108576951,3360.9272157182536,3358.444777002701
3358.508407583289,3360.8995579130983,3358.3897177521103
3358.5704369800796,3360.9390335799776,3358.433010210843
3358.505878250583,3360.8996970361386,3358.381525511888
3358.5898390774523,3360.9295979214444,3358.37739720458
3358.515011377216,3360.8983246918456,3358.4660317779626
