1,2,3
10745.00584787091,11493.766829067012,12861.82696111126
2732.710982916254,4075.447722718047,3400.872880863133
1403.5084273953412,2740.048266274517,3394.9391610707667
742.6470396383027,1410.6510832666704,1399.1643368096234
743.0421055577006,2073.853125620517,1398.2062764258083
740.8026526242296,2073.357108192034,733.3763495021412
739.747018082931,1409.073253817623,732.6191579171707
738.4843712353934,1407.9833827474172,731.6841439704358
737.8202311596273,1407.7503907571738,731.125658086434
737.3425567624763,1407.1115215904251,730.3140007074219
736.9858665589672,2071.7888412912284,729.6494345332866
736.7432442848352,2071.3864329593735,729.2538596264883
736.5906447360504,2071.042110065231,728.9335906738811
736.4574537295246,2070.8367258203702,728.6263218920676
736.4359151707359,2070.6577676973584,728.3636855639991
736.3305469141043,2070.552744879742,728.1418461427935
736.3183739753109,2070.457275822333,727.9858997659985
736.2570647730672,2070.4904792737716,727.8543508630594
736.2642609050885,2070.338500522904,727.7429241350743
736.3337561613699,2070.235217109189,727.6728405672769
736.4625043931325,2070.20046588669,727.6125601200129
736.4511414043643,2070.1743631210516,727.5612370751552
736.5040928397043,2070.155091721079,1393.4808597246754
736.5506115363424,2070.135551480127,1393.4507530364797
736.6360826109219,2736.021575699272,2058.659262468787
736.6191639613733,2071.5096333469055,2058.623789197592
1400.7835913937342,2071.420861599796,2058.591722289706
1400.798279052205,2071.433219698978,2058.559905960692
1400.8115448724584,2071.5639391935624,2058.533485519967
1400.8511789585502,2071.4611232526067,2058.5249044116167
1400.8224181996889,2071.406785339773,2058.5170898763304
1400.7828465030489,2071.440447464388,2058.510640394266
1400.734384240048,2071.4080298523213,2058.489518065777
1400.74333168968,2071.328348780999,2058.471971610402
1400.7488617895622,2071.345851125675,2058.456027327853
1400.7630586780526,2071.3612799313933,2058.441160588537
1400.7673999802525,2071.385932536713,2058.4270565519346
1400.7481173887772,2071.3814043001194,2058.413766584225
1400.7255596119296,2071.4546692732783,2058.399676588755
1400.6889037629899,2071.311218566908,2058.388757360416
1400.7235344401993,2071.345481292944,2058.3759601237693
1400.7084411016954,2071.359773452037,2058.3648235145574
1400.7119312706363,2071.3757763341346,2058.3549468910282
1400.7289039197228,2071.394541914603,2058.3449449714053
1400.7328003887565,2071.4168187239293,2058.3350002156762
1400.8065097814913,2071.38796205579,2058.33636491158
1400.7878042201098,2071.3625459417954,2058.324653930187
1400.6473308022832,2071.3420060597164,2058.3163626869296
1400.7236902637076,2071.3651190903975,2058.310577023991
1400.7198514157142,2071.38229189723,2058.300340501961
1400.6889586651105,2071.4020456574135,2058.3031231132823
1400.6754614759222,2071.3825299781565,2058.308282707105
1400.7405991335386,2071.398128079103,2058.306720671145
1400.7002715093436,2071.3778466556732,2058.3089945606853
1400.6301558003554,2071.361815215114,2058.305102245739
1400.632325068557,2071.34260674566,2058.2976906087606
1400.618054436005,2071.4944319536617,2058.296386755786
1400.630873444417,2071.3452147537128,2058.2900173680537
1400.5354306242855,2071.341407048015,2058.2836247180203
1400.565111166262,2071.3435221081127,2058.279294880079
1400.5304357967786,2071.343052635404,2058.2717297585223
1400.5329568177424,2071.3622364454504,2058.2683208215167
1400.5406720468052,2071.3789427877136,2058.2641596383805
1400.5149291680048,2071.39083070601,2058.2552041309873
1400.5584967820798,2071.4013483383233,2058.259907757594
1400.521744193168,2071.437504127928,2058.265277958138
1400.5382081786884,2071.4773780028618,2058.2743688948276
1400.6082723537424,2071.512718851938,2058.27894630941
1400.5352159474958,2071.5649202214418,2058.285443338982
1400.6374896485056,2071.6168130565648,2058.294632101649
1400.6468647054812,2071.6638641382337,2058.298408701131
1400.5905395125978,2071.723293990669,2058.3066791567276
1400.6456072088943,2071.759355865457,2058.310860887612
1400.6094998086592,2071.779598526876,2058.3192597161533
1400.5864014667395,2071.7972548054468,2058.3216812963715
1400.6826778718187,2071.8176140569003,2058.33037599619
1400.616598754899,2071.8614317737392,2058.3349991998452
1400.6018662378544,2071.90511931239,2058.3399831450356
1400.6187228700428,2071.9457711893683,2058.3429958459838
1400.6235003150039,2071.988248382048,2058.3479068198935
1400.6363780903778,2072.0303822151527,2058.354774632112
1400.654894429993,2733.790078951768,2058.3600092363463
1400.8373384764939,2733.8137110829575,2058.3200187502284
1400.943754420676,2733.83903845407,2058.3124678945346
1401.0365784272506,2733.878191541896,2058.297942082054
1401.2024608986449,2733.89754293436,2058.307972331107
1401.2762597782466,2733.936487357556,2058.3019731514196
1401.3105006178832,2733.9713657268894,2058.3094367692584
1401.429261013527,2734.0104858520817,2058.3739882311324
1401.5555959562687,2734.054074169496,2058.423937236426
1401.6560035597731,2734.0922304599544,2058.494540914659
1401.7345791977168,2734.107967089213,2058.5514269281553
1401.8236631167526,2734.146000099846,2058.6069764599597
1401.908724838743,2734.1796603292605,2058.667432622158
1402.0036599370198,2734.242109228442,2058.7251908421495
1402.0978592786932,2734.301522347593,2058.7826559452024
1402.1795640318296,2734.3502181952626,2058.83944095354
1402.2605119051266,2734.4009253395216,2058.894670608552
1402.3355811770468,2734.442780382564,2058.9504340494677
1402.383918897702,2734.477981627707,2059.004909105851
