"DAs_load
E_DAs_L","DAs_generation
E_DAs_G","DAs_demand_bid
b_t","DAs_supply_offer
o_t",EVs_Charge,EVs_Discharge,TCL_Power,SL_Power,Inflexible_loads,Gen1,Gen2,Gen3,CDA1_supply,CDA2_supply,CDA1_demand,CDA2_demand,Bus1_price,Bus2_price,Bus3_price,Theta_bus_1,Theta_bus_2,Theta_bus_3
0.0,0.020465518583924106,0.0,0.020465518583924106,0.0,0.0,0.0009891233526091233,0.0,-0.021454641936533236,12.0,10.0,20.0,0.0,0.0,0.36499999997613486,41.65546551860779,25.0,25.0,25.0,0.1182403541545593,0.04583614166191918,0.0
0.0,0.053939545187997366,0.0,0.053939545187997366,0.0,0.040228799999999995,0.0013566493052714,0.0,-0.01506739449326877,11.0,8.0,16.0,0.0,0.0,34.192939545212674,0.86099999997532,25.0,25.0,25.0,0.15420991080929264,0.0,0.12514632309522275
0.015833845864511687,0.0,0.015833845864511687,0.0,0.025700316885468522,0.0,0.006149086775898864,0.0,-0.016015557796855692,11.0,7.0,20.0,0.0,0.721,0.9369999999762513,37.76816615415923,25.0,25.0,25.0,0.0951857629953783,0.03432630519824632,0.0
1.1424548983736063,0.0,1.1424548983736063,0.0,0.22497872340425534,0.0,0.044296521225011654,0.8853759999999998,-0.0121963462556602,12.0,10.0,18.0,0.0,0.0,0.6089999999676365,38.248545101658756,25.0,25.0,25.0,0.11142673027913155,0.04213469211178208,0.0
0.5435330585358444,0.0,0.5435330585358444,0.0,0.07229787234042549,0.0,0.019282689685418856,0.447851,0.004101496509999999,12.0,9.0,15.0,0.0,0.0,0.7289999999775318,34.727466941486625,25.0,25.0,25.0,0.10899928076471971,0.040683712305977754,0.0
0.48175729550141305,0.0,0.48175729550141305,0.0,0.024212765957446793,0.0,0.03331585154396605,0.420183,0.004045678,11.0,9.0,15.0,0.0,0.0,0.3789999999717111,34.13924270452688,25.0,25.0,25.0,0.10468455515951298,0.04035782206391835,0.0
0.0,0.0,0.0,0.0,0.0,0.00785224744056633,0.0038433232105663214,0.0,0.0040089242300000005,11.0,9.0,19.0,0.0,0.0,0.6399999999703141,38.360000000029686,25.0,25.0,25.0,0.1067243243243885,0.04012972972987415,0.0
0.0,0.054261072473003505,0.0,0.054261072473003505,0.0,0.06936935255943368,0.011887195276430182,0.0,0.0032210848099999997,12.0,7.0,17.0,0.0,0.0,0.6849999999685679,35.369261072504436,25.0,25.0,25.0,0.10151492471613825,0.03786596988658103,0.0
0.0,0.3839892394086927,0.0,0.3839892394086927,0.0,0.39027680000000003,0.0045554867313076335,0.0,0.0017320738599999998,11.0,5.0,18.0,0.0,0.0,0.7759999999689171,33.607989239439775,25.0,25.0,25.0,0.08688426615903311,0.031649706463737576,0.0
0.48735362685217154,0.0,0.48735362685217154,0.0,0.484,0.0,0.002663646002171368,0.0,0.0006899808499999998,11.0,6.0,18.0,0.0,0.0,0.031999999977417204,34.480646373170416,25.0,25.0,25.0,0.08918835877382088,0.03554734350961868,0.0
0.003577008401276587,0.0,0.003577008401276587,0.0,0.0028936170212765875,0.0,0.0,0.0,0.00068339138,11.0,7.0,18.0,0.0,0.0,0.2679999999672873,35.72842299163143,25.0,25.0,25.0,0.09669850265736113,0.0376074010630753,0.0
0.011945245784680836,0.0,0.011945245784680836,0.0,0.011276595744680836,0.0,0.0,0.0,0.0006686500399999999,11.0,6.0,17.0,0.0,0.0,33.835054754238726,0.15299999997660052,25.0,25.0,25.0,0.14654248772783005,0.0,0.12787203987637147
0.44082041490744756,0.0,0.44082041490744756,0.0,0.4402127659574469,0.0,0.0,0.0,0.00060764895,10.0,7.0,16.0,0.0,0.0,32.02017958511735,0.5389999999752035,25.0,25.0,25.0,0.14024647320872544,0.0,0.11997021509496537
0.0,0.02352163395000018,0.0,0.02352163395000018,7.105427357601002e-17,0.024157600000000033,0.0,0.0,0.00063596605,10.0,6.0,15.0,0.0,0.0,30.493521633980272,0.529999999969732,25.0,25.0,25.0,0.1343831016073521,0.0,0.11370140982163375
0.0,0.01886941493046873,0.0,0.01886941493046873,4.618527782440651e-17,0.0,0.0,0.0,-0.0188694149304688,12.0,7.0,17.0,0.0,0.324,0.4589999999734573,35.88386941495701,25.0,25.0,25.0,0.10181226710778965,0.038888906843222035,0.0
0.23547962796648972,0.0,0.23547962796648972,0.0,0.009085106382978802,0.0,0.0,0.24742899999999998,-0.0210344784164889,10.0,5.0,18.0,0.0,0.929,33.69352037203351,0.0,25.0,25.0,25.0,0.13894849950938842,0.0,0.13199113614063113
0.0,0.005549919234392797,0.0,0.005549919234392797,0.012017655047532843,0.0,0.0,0.0,-0.01756757428192566,11.0,10.0,15.0,0.0,0.0,0.2629999999771844,35.742549919257215,25.0,25.0,25.0,0.11297486442834336,0.044137945771428606,0.0
0.12945490905480597,0.0,0.12945490905480597,0.0,0.044000000000000115,0.0,0.0,0.10770900007762796,-0.022254091022822112,10.0,9.0,15.0,0.0,0.0,0.8979999999719439,32.97254509097325,25.0,25.0,25.0,0.10006132481598061,0.036432529926504476,0.0
0.0,0.017430055262391393,0.0,0.017430055262391393,3.552713678800501e-18,0.0,0.0,0.0,-0.017430055262391383,12.0,6.0,18.0,0.0,0.0,35.07043005529138,0.9469999999710126,25.0,25.0,25.0,0.15321985438271962,0.0,0.13165629744679616
0.0,0.020490931608946994,0.0,0.020490931608946994,0.0,0.0,0.0,-1.8595656678532252e-11,-0.02049093158535134,12.0,7.0,18.0,0.0,0.486,37.50649093160895,0.0,25.0,25.0,25.0,0.16305697310686404,0.0,0.14133862413948367
0.0,0.018612214902532287,0.0,0.018612214902532287,0.0,0.0,0.0,-2.4967424375332293e-11,-0.018612214872564863,12.0,5.0,15.0,0.047,0.761,32.82661221490253,0.0,25.0,25.0,25.0,0.14378904560212316,0.0,0.12267138436460144
1.4939193933241768,1.4640436198434803e-09,1.4939193933241768,1.4640436198434803e-09,0.0,0.0,0.0,1.5131130000000004,-0.01919360813986663,10.0,5.0,19.0,0.0,0.0,0.6269999999640277,31.87908060817584,25.0,25.0,25.0,0.07165016544948245,0.026152066179936876,0.0
0.0,0.017698656985885464,0.0,0.017698656985885464,0.0,0.0,0.0,-1.9064885500996157e-11,-0.017698656961820575,10.0,9.0,20.0,0.0,0.0,0.4219999999768351,38.59569865700905,25.0,25.0,25.0,0.10188593868646029,0.03906637547467678,0.0
0.0,0.018058378944217822,0.0,0.018058378944217822,0.0,0.0,0.0,0.0,-0.018058378944217832,10.0,7.0,20.0,0.382,0.0,0.0,37.400058378944216,25.0,25.0,25.0,0.09281545069699577,0.03865418027879831,0.0
