1,2,3
11471.343125674302,12270.871546619697,12976.130386499284
2794.177721426872,4790.78905779874,6788.770401777341
2797.8462411165397,3474.4847624019644,4125.014901493896
2132.584648246884,2139.835014607873,3460.990508932631
2128.060732554222,2136.7457655931294,2794.84682164619
2126.092010545996,2133.643141586262,2792.0379221327353
1464.930039605498,2133.0202401292886,2126.1757108726088
1464.3727750963656,1469.2960225200918,2126.081846703638
1462.8443026392501,1468.2874886319464,1462.4681094137381
1461.4833277133125,1467.2106917793692,1461.549919622826
1460.6393178068085,1466.68681862212,1460.9227009428553
1459.9750729189789,1466.1426568025438,1460.186715892165
1459.650169064794,1465.844459368622,1460.0611914668743
1459.309824220976,1465.4753306132227,1459.678625126733
1458.9923563549223,1465.1418084276734,1459.3543135620441
1458.7797494441054,1464.917446216852,1459.2411229368138
1458.7489790290983,1464.7553075413452,1459.222051897685
1458.7637180374477,1464.7013829566226,1459.2212337565134
1458.7545110906935,1464.6013361815565,1459.2352737006424
1458.7298730426746,1464.5023685427002,1459.2987099148372
