"DAs_load
E_DAs_L","DAs_generation
E_DAs_G","DAs_demand_bid
b_t","DAs_supply_offer
o_t",EVs_Charge,EVs_Discharge,TCL_Power,SL_Power,Inflexible_loads,Gen1,Gen2,Gen3,CDA1_supply,CDA2_supply,CDA1_demand,CDA2_demand,Bus1_price,Bus2_price,Bus3_price,Theta_bus_1,Theta_bus_2,Theta_bus_3
0.00978003194,0.0,0.00978003194,0.0,0.009,0.0,0.0,0.0,0.00078003194,11.0,7.0,18.0,0.0,0.0,0.6979999999748547,35.29221996808514,25.0,25.0,25.0,0.09350317830945484,0.03736215119602193,0.0
0.0,0.37849453954900114,0.0,0.37849453954900114,0.0,0.37914991219900146,0.0,0.0,0.0006553726500000001,11.0,6.0,17.0,0.0,0.0,34.225494539572395,0.15299999997660052,25.0,25.0,25.0,0.0,0.05688942699198886,0.0922924147229881
0.48466780145000066,0.0,0.48466780145000066,0.0,0.48400000000000004,0.0,0.0,0.0,0.0006678014499999999,10.0,7.0,16.0,0.0,0.0,31.976332198574795,0.5389999999752035,25.0,25.0,25.0,0.0,0.04726197523470203,0.08200107740083673
0.000627823500000204,0.0,0.000627823500000204,0.0,5.329070518200751e-17,0.0,0.0,0.0,0.0006278235,10.0,6.0,15.0,0.097,0.0,0.0,31.0963721765,25.0,25.0,25.0,0.0870094533545946,0.03480127004783784,0.0
0.0,0.1279037541229926,0.0,0.1279037541229926,4.9737991503207014e-17,0.10779920000000011,0.0,0.0,-0.020104554122992398,12.0,7.0,17.0,0.0,0.324,0.6039999999775318,35.84790375414546,25.0,25.0,25.0,0.09971438649552251,0.04039736961470098,0.0
0.143957837083934,0.0,0.143957837083934,0.0,4.618527782440651e-17,0.0,0.0,0.159441,-0.015483162916065947,10.0,5.0,18.0,0.0,0.929,33.78504216291606,0.0,25.0,25.0,25.0,0.0,0.060535385833554986,0.10185202863648453
1.8367592074572108,0.0,1.8367592074572108,0.0,0.12200000000000016,0.0,0.0,1.7307900000000005,-0.016030792542788313,11.0,10.0,15.0,0.0,0.0,33.33124079257701,0.8319999999657739,25.0,25.0,25.0,0.0,0.03502899930712218,0.07062672689491838
0.0,0.018172611125184625,0.0,0.018172611125184625,2.8982022266721655e-11,0.0,0.0,0.0,-0.01817261115416671,10.0,9.0,15.0,0.0,0.0,33.96017261114975,0.05799999997543637,25.0,25.0,25.0,0.0,0.048568593904067245,0.08082650576594419
0.0,0.01520805835025385,0.0,0.01520805835025385,-2.632243011065781e-11,0.0,0.0,0.0,-0.015208058321271851,12.0,6.0,18.0,0.0,0.0,0.6189999999769498,35.396208058373304,25.0,25.0,25.0,0.09398423363980082,0.037654525689321344,0.0
0.0,0.01770565334300045,0.0,0.01770565334300045,0.0,0.0,0.0,-2.5179182070044775e-11,-0.017705653312821264,12.0,7.0,18.0,0.0,0.486,37.503705653343,0.0,25.0,25.0,25.0,0.0,0.060059871452309725,0.09998174806489622
0.0,0.017644598599872552,0.0,0.017644598599872552,0.0,0.0,0.0,-2.1436283717679033e-11,-0.017644598573436265,12.0,5.0,15.0,0.0,0.761,0.045999999972991645,32.732644598626884,25.0,25.0,25.0,0.09168139372684841,0.036743135885138854,0.0
0.0,0.018344553056522273,0.0,0.018344553056522273,0.0,0.0,0.0,-2.471191348510871e-11,-0.018344553026810352,10.0,5.0,19.0,0.0,0.0,33.89034455308865,0.12799999996786937,25.0,25.0,25.0,0.0,0.06131556220746731,0.10207030665873537
0.45909470739720215,0.0,0.45909470739720215,0.0,0.0,0.0,0.0,0.47156100008632745,-0.01246629268912525,10.0,9.0,20.0,0.233,0.0,0.0,38.773905292602805,25.0,25.0,25.0,0.10296952495697903,0.039351431153202804,0.0
0.0,0.01919574661706294,0.0,0.01919574661706294,0.0,0.0,0.0,0.0,-0.019195746617062942,10.0,7.0,20.0,0.0,0.0,36.14719574664314,0.871999999973923,24.99999999999997,24.999999999999968,24.99999999999997,0.0,0.06215089362861847,0.10345685107025035
