1,2,3
11471.343125674302,12270.871546619697,12976.130386499284
3459.5623686581735,4797.670976884524,8785.026945307705
2798.2190954992993,2814.1089674106856,4129.658835069817
2138.617154338936,2808.405112989168,3462.720957042835
2797.0360859136485,2807.5983091983167,3462.3372265196876
2796.7210405360343,2143.310239811462,2799.1635915843376
2133.3795117500936,2141.4944873448553,2797.5419232370264
2131.841028867003,2140.764341462455,2797.0522978228423
2130.869784755056,2140.3497404313234,2796.820399760559
2130.3936285055306,2140.2460017507856,2132.136147354725
2129.6208549325206,2139.669334442127,2131.6300160829533
2129.073349225871,2139.2513522346508,2131.0701664442204
2128.692622748133,2138.9715367495596,2130.8482759409035
2128.5171312767843,2138.723478511611,2130.6135408372247
2128.3777854949267,2138.4827637053213,2130.4758220965755
2128.3288455428165,2138.3380022323217,2130.404915655309
2128.2449403162664,2138.266200124046,2130.38893191877
2128.2464804724127,2138.1741041875557,2130.369968074809
2128.1793185711826,2138.1319680529405,2130.343081771882
2128.1588501431293,2138.1375872619133,2130.3796928077945
2128.1142458401446,2138.1005642017735,2130.4203840302775
2128.082753132672,2138.0885714598758,2130.5109368122544
2128.0440057600667,2138.133507682452,2130.5594696854364
2128.044875100713,2138.1276022580932,2130.7704983495696
2127.9687889057705,2803.3265621022106,2130.7054573925197
2127.964975942472,2803.3159761748343,2130.811709888636
2128.0369223790544,2138.0727823952225,2796.2813294650846
2127.8743051494685,2137.9927122149716,2130.7942568243634
2127.8060054025996,2137.941772005734,2130.780364578265
2127.7506784136167,2137.7529696360803,2130.6879104977384
2127.687592146281,2137.6281841755363,2130.5345147699677
2127.682454625821,2137.5274195799984,2130.490499843531
2127.6707557505138,2137.39705320328,2130.3641682318107
2127.5432052860847,2137.2840186471544,2130.2503385472023
2127.5271806765863,2137.188502156928,2130.2546713506636
2127.4578590984474,2137.098916178302,2130.10248193236
2127.4757050767353,2136.996171957079,2130.0445227785376
2127.4330725916184,2136.9378459513696,2129.9979253909637
2127.471503454704,2136.8696623659052,2129.96477637953
2127.4002454623956,2136.80568194001,2129.938836073972
2127.3961182329604,2136.7442856091957,2129.908260270399
2127.350762031012,2136.6526507417643,2129.8647154740793
2127.322995953998,2136.587005304112,2129.837291911554
2127.325815964986,2136.5064907412575,2129.8082404057895
2127.2402870663723,2136.472223273572,2129.7957473783376
2127.1891589685597,2136.3746648164865,2129.73544405194
2127.2764925743572,2136.309058592892,2129.7199643491144
2127.147700829043,2136.25894907773,2129.740167570794
2127.106838095244,2136.1834533038086,2129.654669839931
2127.074853762219,2136.1085466609356,2129.6075348747227
