1,2,3
10745.00584787091,11493.766829067012,12861.82696111126
2732.710982916254,4075.447722718047,3400.872880863133
1403.5084273953412,2740.048266274517,3394.9391610707667
742.6470396383027,1410.6510832666704,1399.1643368096234
743.0421055577006,2073.853125620517,1398.2062764258083
740.8026526242296,2073.357108192034,733.3763495021412
739.747018082931,1409.073253817623,732.6191579171707
738.4843712353934,1407.9833827474172,731.6841439704358
737.8202311596273,1407.7503907571738,731.125658086434
737.3425567624763,1407.1115215904251,730.3140007074219
736.9858665589672,2071.7888412912284,729.6494345332866
736.7432442848352,2071.3864329593735,729.2538596264883
736.5906447360504,2071.042110065231,728.9335906738811
736.4574537295246,2070.8367258203702,728.6263218920676
736.4359151707359,2070.6577676973584,728.3636855639991
736.3305469141043,2070.552744879742,728.1418461427935
736.3183739753109,2070.457275822333,727.9858997659985
736.2570647730672,2070.4904792737716,727.8543508630594
736.2642609050885,2070.338500522904,727.7429241350743
736.3337561613699,2070.235217109189,727.6728405672769
