Model,scenario,obj_value,Installation_cost,load_price,number_of_EVs,Demand,AvailabeType_4,InstalledType_4,AvailabeType_8,InstalledType_8,AvailabeType_19,InstalledType_19,Time
CC_NoDelay,2271,6600.6806031,6600.0,0.6806030999996437,60,976,2,0,5,0,4,3,581.60715508461
CC_NoDelay,2272,8800.8299303,8800.0,0.829930300000342,60,1208,2,0,6,0,5,4,829.4073388576508
CC_NoDelay,2273,8800.8522714,8800.0,0.8522713999991538,60,1232,2,0,6,0,5,4,192.18853998184204
CC_NoDelay,2274,8100.7542737,8100.0,0.7542737000003399,60,1084,2,0,6,1,5,3,1232.1846380233765
CC_NoDelay,2275,8100.7610055,8100.0,0.7610054999995555,60,1097,2,0,6,1,5,3,776.3011946678162
CC_NoDelay,2276,8800.840783,8800.0,0.8407829999996466,60,1212,2,0,6,0,5,4,257.9426643848419
CC_NoDelay,2277,8100.7353352,8100.0,0.7353352000000086,60,1061,2,0,6,1,5,3,884.8085153102875
CC_NoDelay,2278,8800.7556209,8800.0,0.7556208999994851,60,1102,2,0,6,0,5,4,1699.1365654468536
CC_NoDelay,2279,7600.7475229,7600.0,0.7475229000001491,60,1070,2,1,6,0,5,3,717.9689319133759
CC_NoDelay,2280,7600.7198848,7600.0,0.7198847999998179,60,1035,2,1,5,0,4,3,259.19546484947205
CC_NoDelay,2281,6600.7719762,6600.0,0.771976199999699,60,1106,2,0,6,0,5,3,539.4326555728912
CC_NoDelay,2282,8800.7742285,8800.0,0.7742285000003903,60,1129,2,0,6,0,5,4,455.4219801425934
CC_NoDelay,2283,7600.7487598,7600.0,0.7487597999997888,60,1079,2,1,6,0,5,3,350.1080389022827
CC_NoDelay,2284,7600.6975024,7600.0,0.6975024000003032,60,1006,2,1,5,0,4,3,425.68420696258545
CC_NoDelay,2285,8800.7681497,8800.0,0.7681496999994124,60,1121,2,0,6,0,5,4,1545.5404071807861
CC_NoDelay,2286,6600.6529211,6600.0,0.6529210999997304,60,947,2,0,5,0,4,3,816.7964730262756
CC_NoDelay,2287,6600.6894819,6600.0,0.6894818999999188,60,992,2,0,5,0,4,3,297.5692539215088
CC_NoDelay,2288,7600.7889925,7600.0,0.7889924999999494,60,1131,2,1,6,0,5,3,521.7808101177216
CC_NoDelay,2289,7600.7285799,7600.0,0.7285799000001134,60,1052,2,1,5,0,4,3,818.2916080951691
CC_NoDelay,2290,8100.7996311,8100.0,0.7996310999997149,60,1142,2,0,6,1,5,3,1566.344670534134
CC_NoDelay,2291,7600.7805758,7600.0,0.7805758000004062,60,1118,2,1,6,0,5,3,417.0126938819885
CC_NoDelay,2292,8800.849525195343,8800.0,0.8495251953427214,60,1240,2,0,6,0,5,4,762.7025465965271
CC_NoDelay,2293,6600.7027894,6600.0,0.7027894000002561,60,1019,2,0,5,0,4,3,656.4128820896149
CC_NoDelay,2294,6600.6708849,6600.0,0.6708848999996917,60,974,2,0,5,0,4,3,485.14990282058716
CC_NoDelay,2295,8100.8065779,8100.0,0.8065778999998656,60,1158,2,0,6,1,5,3,344.7330160140991
CC_NoDelay,2296,8800.7936689,8800.0,0.7936688999998296,60,1156,2,0,6,0,5,4,1169.3409674167633
CC_NoDelay,2297,8100.7486357,8100.0,0.7486356999997952,60,1080,2,0,6,1,5,3,3110.7319860458374
CC_NoDelay,2298,8800.8978883,8800.0,0.8978882999999769,60,1297,2,0,6,0,5,4,859.1394772529602
CC_NoDelay,2299,8100.7973576,8100.0,0.7973576000003959,60,1141,2,0,6,1,5,3,870.2241971492767
CC_NoDelay,2300,6600.6717609,6600.0,0.6717608999997537,60,971,2,0,5,0,4,3,545.3066997528076
CC_NoDelay,2301,6600.7135166,6600.0,0.7135165999998208,60,1032,2,0,5,0,4,3,805.2974474430084
CC_NoDelay,2302,8800.7720756,8800.0,0.7720755999998801,60,1124,2,0,6,0,5,4,1131.912600517273
CC_NoDelay,2303,8800.8259029,8800.0,0.8259029000000737,60,1206,2,0,6,0,5,4,1607.1038272380829
CC_NoDelay,2304,6600.6897674,6600.0,0.6897674000001643,60,992,2,0,5,0,4,3,317.1670937538147
CC_NoDelay,2305,7600.706236,7600.0,0.7062359999999899,60,1016,2,1,5,0,4,3,280.5741183757782
CC_NoDelay,2306,7600.7453756,7600.0,0.7453756000004432,60,1066,2,1,6,0,5,3,343.2415506839752
CC_NoDelay,2307,8100.753418623685,8099.998885615076,0.7545330086095419,60,1088,2,0,6,1,5,3,926.3880023956299
CC_NoDelay,2308,7600.7282552,7600.0,0.728255199999694,60,1047,2,1,5,0,4,3,219.4862241744995
CC_NoDelay,2309,6600.7109831,6600.0,0.7109830999997939,60,1018,2,0,5,0,4,3,231.37899374961853
CC_NoDelay,2310,8800.798572,8800.0,0.7985719999996945,60,1163,2,0,6,0,5,4,928.001706123352
CC_NoDelay,2311,8100.7816287,8100.0,0.7816286999996009,60,1122,2,0,6,1,5,3,565.8057868480682
CC_NoDelay,2312,7600.8008398,7600.0,0.8008398000001762,60,1149,2,1,6,0,5,3,1180.5495812892914
CC_NoDelay,2313,8100.7629828,8100.0,0.7629827999999179,60,1090,2,0,6,1,5,3,921.372989654541
CC_NoDelay,2314,6600.650985299413,6600.0,0.6509852994131506,60,942,2,0,5,0,4,3,568.1600861549377
CC_NoDelay,2315,8800.8219125,8800.0,0.8219124999995984,60,1189,2,0,6,0,5,4,508.75404930114746
CC_NoDelay,2316,8800.8838634,8800.0,0.8838634000003367,60,1279,2,0,6,0,5,4,799.8393943309784
CC_NoDelay,2317,7600.7586562,7600.0,0.7586561999996775,60,1089,2,1,6,0,5,3,499.0770342350006
CC_NoDelay,2318,7600.7939783,7600.0,0.7939783000001626,60,1140,2,1,6,0,5,3,815.5357127189636
CC_NoDelay,2319,7600.7600245,7600.0,0.760024500000327,60,1094,2,1,6,0,5,3,1472.362601518631
CC_NoDelay,2320,8100.7950051,8100.0,0.7950050999997984,60,1144,2,0,6,1,5,3,996.9525425434113
CC_NoDelay,2321,7600.7493451,7600.0,0.7493451000000277,60,1073,2,1,6,0,5,3,1420.1168868541718
CC_NoDelay,2322,6600.713455399681,6600.0,0.7134553996811519,60,1029,2,0,5,0,4,3,770.8210182189941
CC_NoDelay,2323,8100.7647405,8100.0,0.7647404999997889,60,1104,2,0,6,1,5,3,1457.156118631363
CC_NoDelay,2324,8100.8097338,8100.0,0.8097337999997762,60,1167,2,0,6,1,5,3,1838.701900959015
CC_NoDelay,2325,8800.7967176,8800.0,0.7967176000001928,60,1160,2,0,6,0,5,4,661.034571647644
CC_NoDelay,2326,8100.8477593,8100.0,0.8477592999997796,60,1220,2,0,6,1,5,3,1908.645595550537
CC_NoDelay,2327,7600.7866468,7600.0,0.7866468000001987,60,1126,2,1,6,0,5,3,200.41225600242615
CC_NoDelay,2328,7600.6820805,7600.0,0.6820804999997563,60,984,2,1,5,0,4,3,748.4556157588959
CC_NoDelay,2329,7600.6878576,7600.0,0.6878575999999157,60,996,2,1,5,0,4,3,542.4542574882507
CC_NoDelay,2330,6600.6870475,6600.0,0.6870474999996077,60,992,2,0,5,0,4,3,611.3010942935944
CC_NoDelay,2331,8800.8659685,8800.0,0.8659685000002355,60,1252,2,0,6,0,5,4,1228.9566423892975
CC_NoDelay,2332,8800.7382543,8800.0,0.7382543000003352,60,1077,2,0,6,0,5,4,268.04273414611816
CC_NoDelay,2333,7600.7579553,7600.0,0.757955299999594,60,1087,2,1,6,0,5,3,1045.6498792171478
CC_NoDelay,2334,8100.7832885,8100.0,0.7832884999997987,60,1123,2,0,6,1,5,3,308.43341517448425
CC_NoDelay,2335,8800.868518563104,8799.999549057697,0.8689695054072217,60,1252,2,0,6,0,5,4,1035.2113180160522
CC_NoDelay,2336,7600.7322067,7600.0,0.7322066999995513,60,1053,2,1,5,0,4,3,458.56871366500854
CC_NoDelay,2337,7600.778272499992,7600.0,0.778272499992454,60,1117,2,1,6,0,5,3,196.18852543830872
CC_NoDelay,2338,6600.6388131,6600.0,0.6388131000003341,60,932,2,0,5,0,4,3,964.59650349617
CC_NoDelay,2339,8800.843087,8800.0,0.8430869999992865,60,1225,2,0,6,0,5,4,946.3054757118225
CC_NoDelay,2340,6600.6945918,6600.0,0.6945918000001257,60,1010,2,0,5,0,4,3,698.8196666240692
CC_NoDelay,2341,7600.7855227,7600.0,0.7855227000000014,60,1127,2,1,6,0,5,3,1254.357379436493
CC_NoDelay,2342,8800.7885617,8800.0,0.7885616999992635,60,1151,2,0,6,0,5,4,778.9365200996399
CC_NoDelay,2343,7600.774453,7600.0,0.7744529999999941,60,1110,2,1,6,0,5,3,1124.2890319824219
CC_NoDelay,2344,8100.7957204,8100.0,0.7957204000003912,60,1139,2,0,6,1,5,3,391.50700664520264
CC_NoDelay,2345,8800.8415745,8800.0,0.8415745000002062,60,1213,2,0,6,0,5,4,850.7101292610168
CC_NoDelay,2346,6600.709478,6600.0,0.7094779999997627,60,1020,2,0,5,0,4,3,203.59342765808105
CC_NoDelay,2347,8800.8598763,8800.0,0.8598763000009058,60,1245,2,0,6,0,5,4,2150.8427605628967
CC_NoDelay,2348,7600.7491381,7600.0,0.7491380999999819,60,1077,2,1,6,0,5,3,717.6242878437042
CC_NoDelay,2349,8100.7751509,8100.0,0.7751508999999714,60,1108,2,0,6,1,5,3,359.5878629684448
CC_NoDelay,2350,8800.8415745,8800.0,0.8415745000002062,60,1213,2,0,6,0,5,4,920.5082449913025
CC_NoDelay,2351,6600.709478,6600.0,0.7094779999997627,60,1020,2,0,5,0,4,3,204.55244946479797
CC_NoDelay,2352,8800.8598763,8800.0,0.8598763000009058,60,1245,2,0,6,0,5,4,2315.4724130630493
CC_NoDelay,2353,7600.7491381,7600.0,0.7491380999999819,60,1077,2,1,6,0,5,3,668.2243099212646
CC_NoDelay,2354,8100.7751509,8100.0,0.7751508999999714,60,1108,2,0,6,1,5,3,359.6830084323883
CC_NoDelay,2355,8800.8415745,8800.0,0.8415745000002062,60,1213,2,0,6,0,5,4,915.3076214790344
CC_NoDelay,2356,6600.709478,6600.0,0.7094779999997627,60,1020,2,0,5,0,4,3,204.29914259910583
CC_NoDelay,2357,8800.8598763,8800.0,0.8598763000009058,60,1245,2,0,6,0,5,4,2320.3413541316986
CC_NoDelay,2358,7600.7491381,7600.0,0.7491380999999819,60,1077,2,1,6,0,5,3,717.7066495418549
CC_NoDelay,2359,8100.7751509,8100.0,0.7751508999999714,60,1108,2,0,6,1,5,3,360.18336057662964
CC_NoDelay,2360,8800.8415745,8800.0,0.8415745000002062,60,1213,2,0,6,0,5,4,851.3649678230286
CC_NoDelay,2361,6600.709478,6600.0,0.7094779999997627,60,1020,2,0,5,0,4,3,190.51616168022156
CC_NoDelay,2362,8800.8598763,8800.0,0.8598763000009058,60,1245,2,0,6,0,5,4,2154.944162130356
CC_NoDelay,2363,7600.7491381,7600.0,0.7491380999999819,60,1077,2,1,6,0,5,3,723.0924184322357
CC_NoDelay,2364,8100.7751509,8100.0,0.7751508999999714,60,1108,2,0,6,1,5,3,335.3044242858887
CC_NoDelay,2365,8800.8415745,8800.0,0.8415745000002062,60,1213,2,0,6,0,5,4,919.246954202652
CC_NoDelay,2366,6600.709478,6600.0,0.7094779999997627,60,1020,2,0,5,0,4,3,204.25769209861755
CC_NoDelay,2367,8800.8598763,8800.0,0.8598763000009058,60,1245,2,0,6,0,5,4,2317.9607338905334
CC_NoDelay,2368,7600.7491381,7600.0,0.7491380999999819,60,1077,2,1,6,0,5,3,719.1127395629883
CC_NoDelay,2369,8100.7751509,8100.0,0.7751508999999714,60,1108,2,0,6,1,5,3,360.4938714504242
CC_NoDelay,2370,8800.8415745,8800.0,0.8415745000002062,60,1213,2,0,6,0,5,4,851.3974213600159
CC_NoDelay,2371,6600.709478,6600.0,0.7094779999997627,60,1020,2,0,5,0,4,3,190.91916227340698
CC_NoDelay,2372,8800.8598763,8800.0,0.8598763000009058,60,1245,2,0,6,0,5,4,2318.076863050461
CC_NoDelay,2373,7600.7491381,7600.0,0.7491380999999819,60,1077,2,1,6,0,5,3,720.7902226448059
CC_NoDelay,2374,8100.7751509,8100.0,0.7751508999999714,60,1108,2,0,6,1,5,3,359.20205569267273
CC_NoDelay,2375,8800.8415745,8800.0,0.8415745000002062,60,1213,2,0,6,0,5,4,910.2161521911621
CC_NoDelay,2376,6600.709478,6600.0,0.7094779999997627,60,1020,2,0,5,0,4,3,204.45424699783325
CC_NoDelay,2377,8800.8598763,8800.0,0.8598763000009058,60,1245,2,0,6,0,5,4,2149.0145392417908
CC_NoDelay,2378,7600.7491381,7600.0,0.7491380999999819,60,1077,2,1,6,0,5,3,719.2128570079803
CC_NoDelay,2379,8100.7751509,8100.0,0.7751508999999714,60,1108,2,0,6,1,5,3,359.4617133140564
CC_NoDelay,2380,8800.8415745,8800.0,0.8415745000002062,60,1213,2,0,6,0,5,4,924.674224615097
CC_NoDelay,2381,6600.709478,6600.0,0.7094779999997627,60,1020,2,0,5,0,4,3,190.89815187454224
CC_NoDelay,2382,8800.8598763,8800.0,0.8598763000009058,60,1245,2,0,6,0,5,4,2321.5166437625885
CC_NoDelay,2383,7600.7491381,7600.0,0.7491380999999819,60,1077,2,1,6,0,5,3,718.9740519523621
CC_NoDelay,2384,8100.7751509,8100.0,0.7751508999999714,60,1108,2,0,6,1,5,3,337.27153611183167
CC_NoDelay,2385,8800.8415745,8800.0,0.8415745000002062,60,1213,2,0,6,0,5,4,917.804251909256
CC_NoDelay,2386,6600.709478,6600.0,0.7094779999997627,60,1020,2,0,5,0,4,3,203.83781933784485
CC_NoDelay,2387,8800.8598763,8800.0,0.8598763000009058,60,1245,2,0,6,0,5,4,2316.1553695201874
CC_NoDelay,2388,7600.7491381,7600.0,0.7491380999999819,60,1077,2,1,6,0,5,3,670.2522239685059
CC_NoDelay,2389,8100.7751509,8100.0,0.7751508999999714,60,1108,2,0,6,1,5,3,358.1914587020874
CC_NoDelay,2390,8800.8415745,8800.0,0.8415745000002062,60,1213,2,0,6,0,5,4,916.684672832489
CC_NoDelay,2391,6600.709478,6600.0,0.7094779999997627,60,1020,2,0,5,0,4,3,190.53834581375122
CC_NoDelay,2392,8800.8598763,8800.0,0.8598763000009058,60,1245,2,0,6,0,5,4,2160.9922108650208
CC_NoDelay,2393,7600.7491381,7600.0,0.7491380999999819,60,1077,2,1,6,0,5,3,714.9069838523865
CC_NoDelay,2394,8100.7751509,8100.0,0.7751508999999714,60,1108,2,0,6,1,5,3,359.52013182640076
CC_NoDelay,2395,8800.8415745,8800.0,0.8415745000002062,60,1213,2,0,6,0,5,4,849.813985824585
CC_NoDelay,2396,6600.709478,6600.0,0.7094779999997627,60,1020,2,0,5,0,4,3,190.6882345676422
CC_NoDelay,2397,8800.8598763,8800.0,0.8598763000009058,60,1245,2,0,6,0,5,4,2309.975562095642
CC_NoDelay,2398,7600.7491381,7600.0,0.7491380999999819,60,1077,2,1,6,0,5,3,720.5752518177032
CC_NoDelay,2399,8100.7751509,8100.0,0.7751508999999714,60,1108,2,0,6,1,5,3,359.7202801704407
CC_NoDelay,2400,8800.8415745,8800.0,0.8415745000002062,60,1213,2,0,6,0,5,4,850.8901107311249
CC_NoDelay,2401,7600.7635321,7600.0,0.763532099999793,65,1096,2,1,6,0,5,3,1143.609248638153
CC_NoDelay,2402,7600.7474154,7600.0,0.7474154000001363,65,1078,2,1,6,0,5,3,559.493768453598
CC_NoDelay,2403,8800.8056234,8800.0,0.8056233999996039,65,1170,2,0,6,0,5,4,954.4316487312317
CC_NoDelay,2404,8800.919596,8800.0,0.9195959999997285,65,1318,2,0,6,0,5,4,197.8824760913849
CC_NoDelay,2405,8800.8286574,8800.0,0.8286573999994289,65,1204,2,0,6,0,5,4,996.9094915390015
CC_NoDelay,2406,8800.83228,8800.0,0.8322800000005373,65,1211,2,0,6,0,5,4,1228.5807502269745
CC_NoDelay,2407,7600.7153072,7600.0,0.7153072000000975,65,1037,2,1,5,0,4,3,536.841639995575
CC_NoDelay,2408,8100.8022407,8100.0,0.8022406999998566,65,1157,2,0,6,1,5,3,1180.4616060256958
CC_NoDelay,2409,8800.8389491,8800.0,0.8389490999998088,65,1225,2,0,6,0,5,4,3422.047176837921
CC_NoDelay,2410,8800.914627,8800.0,0.9146270000001095,65,1305,2,0,6,0,5,4,187.77831602096558
CC_NoDelay,2411,8100.7572407,8100.0,0.7572406999997838,65,1089,2,0,6,1,5,3,1805.6197776794434
CC_NoDelay,2412,8800.7727615,8800.0,0.7727615000003425,65,1127,2,0,6,0,5,4,1633.088234424591
CC_NoDelay,2413,8800.8268121,8800.0,0.8268121000000974,65,1202,2,0,6,0,5,4,960.5142667293549
CC_NoDelay,2414,7600.7912081,7600.0,0.7912081000004036,65,1133,2,1,6,0,5,3,622.7265565395355
