1,2,3,4,5,6,7,8,9
233.80760344405255,242.96357414767232,245.4608319124825,247.65343307230813,248.36891207575673,236.42696501424334,239.73542537003812,236.16118193622407,248.04731500736452
698.7349276831823,732.193831935588,664.4547417447197,1058.8799440357316,1054.8628228416026,998.2875573693185,927.7697835958442,924.9162184902232,974.6768390913935
