1,2,3,4,5,6,7,8,9
74.77285891683395,77.29039718000121,77.32029863845904,78.49075721173878,78.3480059484663,75.17045777514419,77.73069244608364,75.99955967985917,77.30903284186559
75.45400191995304,71.78850939418578,74.8772529879743,76.39128277460638,80.46483183613425,76.03042144199922,80.44220184204048,78.9733598180923,78.4768335691268
62.31584005322266,68.41887236623502,65.08592211653416,65.92953280238657,65.55299548506933,62.519051441653815,65.81415835485686,64.10302409412856,64.43177757565603
51.825309331370796,55.440820959540574,53.91926348589471,43.43491188212095,44.10010555378633,39.62918703362896,44.10235234587694,45.13981904115936,43.596662962407834
36.4954980113551,39.93376934725917,33.013420562593275,12.398504363700484,14.801620320036468,8.112724540228589,5.816643625187339,10.711363445913141,6.718491340832291
25.99146957534108,28.619133175980572,26.760498214506633,7.574747441616562,9.390181344207374,3.9763573727486574,11.552193855205099,14.246843045056584,11.251999191524872
29.219282063746938,33.73375398730823,27.94963755687815,25.627878854982093,26.093720975518977,20.36959109341543,21.37191909078877,26.053172229200968,21.806915609490826
23.00707680587925,27.40189514651353,23.15087698578113,5.97653031455663,7.395534145431572,2.362207581095055,7.058180625692479,6.961617275934184,7.438054254330691
28.983700087739237,33.43929033290614,27.520363258548315,13.821354948799447,14.436252443102214,8.239701828674962,28.10677281612774,19.64011927371595,30.13686904404086
18.872447763078142,22.908915074991874,21.957715944337345,-15.632043538855735,-14.245717452803548,-19.139732842177025,-11.631966838174838,-6.412560719478767,-10.863169281373052
28.967399087737988,33.422989332902965,27.51049225860318,13.811483948800772,14.426381443128518,8.229830828678848,12.801119749167933,17.095869927001992,14.950384016563556
17.945418434318462,21.55231142244856,20.030624073941325,-14.416607271459208,-13.215873210842135,-17.45687115536236,-13.033317020861054,-8.119832179824298,-13.062778466944911
24.153495889753586,28.48468027829027,22.492707151767164,8.25860026848217,9.319128629694685,2.793638514498598,8.756814558505734,13.539573892200432,8.301509901971091
16.4352147794199,19.73603217640906,19.393163153558717,-16.98976862250087,-15.249714437658797,-20.279250981695068,-15.234629956353322,-10.29280135430947,-16.44336814057215
23.733868296101832,27.588369771461295,22.33661377363984,-15.370432562646522,-13.790160394035356,-20.732886681869118,-10.361291902395406,-4.501009733072028,-11.175335139283524
15.466830226585271,19.623895156220236,14.241012453375143,-16.94202663345242,-15.187262104708923,-20.149540187539756,-15.091230914506687,-10.145558017925561,-16.4354816608159
28.65426337743039,31.159073233770215,29.343614819931524,-15.269999225616042,-13.697870302602555,-20.630750326115546,-10.283568596293874,-4.4260257330694195,-11.080448804525863
16.13335744669796,19.80086500554366,15.166995115374506,-15.579373945843537,-14.689495490758903,-19.23720564113486,-14.536473167964294,-9.335836570610857,-15.238872151542841
24.29962002493997,28.538788444152246,25.1069540964767,-14.903047618241525,-13.285370297487662,-20.267666229716863,-9.920485567629646,-4.079078733066861,-10.758048804521641
15.377178271436788,19.264740028315302,14.39494249212227,-16.807178922639686,-15.119322001471533,-20.03205556711472,-14.968976105552676,-10.052242622874497,-16.333883950070547
25.32474380193782,27.181362288696917,26.68252154285895,-15.242725033682442,-13.622972248062114,-20.57665061784077,-10.230000427617005,-4.371025311108756,-11.012779979804767
15.559152372920666,19.252910644725656,14.017391814458618,-16.646752194166602,-15.302977710873138,-19.891110278815074,-15.162108401336175,-10.077802908716913,-15.85684503130084
26.178757523368418,32.006746259589036,28.887849020079095,-15.329906738069775,-13.712225394034066,-20.694527363285843,-10.347721567637192,-4.4888250951224755,-11.192518804522953
13.975711606560823,18.050547464953596,12.479547171396854,-16.727659585158385,-15.431236060565313,-19.98428046145328,-15.238413983693482,-10.176897883281955,-15.976622270602467
29.439524029450716,30.456782434618205,28.316488324929608,-15.423872615279402,-13.806193041835572,-20.78849233160956,-10.441686694224904,-4.5827905709142165,-11.286483804517465
13.967864606581307,17.40364231738289,12.471700171370978,-16.735508208791664,-15.413365060540572,-19.95708646118616,NAN,-12.61846392709169,-18.95487136363285
38.44092654386958,41.710784253299124,38.79009321139037,13.665211572017336,14.74376658733828,9.918054331420468,-10.173131567634561,15.03580562025362,11.300377279240598
29.48862182142132,33.30295096209885,28.69317547524865,-12.457276317216534,-11.12464160984854,-16.63760200122715,-8.210568430796345,-5.5417648009191876,-11.594568064909742
23.630669568998954,34.11595708356923,22.81192965900278,-11.616119730777976,-10.08523806332258,-16.23740780202779,-5.92225048285748,-1.0673748279800273,-10.093123810939693
19.996708088875224,23.55099187018019,22.216179987043468,-12.726808557441823,-11.470105751055032,-16.264762069244554,-12.527448223534412,-7.243633521920229,-12.9716120968256
31.00738890718337,28.671771977001967,23.77797048030746,-11.07393391662921,-9.893107058331319,-16.16556415738745,-6.344440213757922,-0.49348501364264274,-7.070819116249099
18.467169191532115,20.418036398602137,15.595871181185432,-15.298448585155592,-13.984187060563743,-18.67470246153938,-13.928834931742179,-8.867319089045685,-14.700861659674265
28.414973441977068,33.29660903748244,28.45074544586671,-12.458651425298251,-11.277824333090566,-17.550281157380994,-7.756793213753662,-1.8771566130371888,-8.43178868399725
15.144909883630879,18.600002012379136,13.63956850634422,-15.298449614018574,-13.984187060566201,-18.67470246119846,-13.928834931741084,-8.867319324753565,-14.700860097290862
23.777017321080223,28.04634743828386,26.969579274452798,-12.491912999968571,-11.311086058332863,-17.58354385982493,-7.790055213755304,-1.9104180136407813,-8.465050122965424
15.144909883632918,18.60000201235895,16.03108482401229,-15.298450099622011,-13.984187060568873,-18.674702461702196,-13.928837656029037,-9.090766778648826,-15.458584055750839
25.750498958939133,34.43208649874309,29.687385114866302,-12.095055475562399,-10.914226304949098,-17.186683404000657,-7.393195213751726,-1.7119880136406018,-8.266620116250488
16.77457915238783,20.41803687349335,15.426076549479626,-15.298448585156317,-13.98418706056785,-21.157674033636866,-13.928836245216706,-8.867318932168713,-14.7008606851085
27.552914175478328,33.313554016844904,28.450772673090995,-12.450738916630636,-9.615445912894943,-15.840954492100392,-10.458494757393686,-4.358736614402016,-9.723741148137899
15.412410544509571,18.826438317440136,18.691875470578736,-15.312710585150933,-13.998449060561528,-18.688964461196004,-13.943096931713475,-8.881580621736722,-14.700859565237016
29.53906080596333,30.551918521893796,28.417483445862082,-12.49191291661709,-11.311086328676213,-17.58354342772986,-7.825251639265312,-3.497746432404601,-8.465050116247868
15.144909883652401,18.600002012373302,13.639568506355596,-15.298448585156146,-13.984187060567992,-18.674702461195068,-13.928835796327695,-9.31853172682394,-15.699073105813317
28.99284900568783,28.778777963412672,26.6947514688111,-12.110213175285788,-10.929388397346758,-17.201843416052224,-7.408355213748239,-1.7195680136274043,-8.690888276131284
16.76031715238325,20.403774873502798,15.411814549483145,-15.312710585153221,-13.998449060565607,-18.688965984829068,-13.943096931733555,-8.881580624566501,-14.70085936921736
28.73362456512556,31.036745775772353,28.45865744582801,-12.450740507862983,-11.26991233655943,-17.542369435615086,-7.748881213750332,-1.8692440136433839,-8.423876116248147
15.144909883629184,18.600002012365195,13.6395685063441,-15.298448585250776,-13.984187060559565,-18.674703834669202,-13.928836460263232,-8.867318423425344,-14.700859369182274
29.37752284699745,34.058296454204914,29.291232128800957,-12.49191291661891,-11.31108689156554,-17.583544451303936,-7.790055213747033,-1.9104180136414706,-8.465050116236315
15.251842411694005,18.600002012402356,18.655262606770115,-15.29844968770393,-13.984187060565647,-18.67470356375236,-13.928834975574878,-9.087275257418652,-15.455090010554818
23.335552881452436,27.621610977013155,21.89841246489165,-12.102050916626306,-10.921224058331108,-17.193681157385694,-7.400193213756284,-1.7191020136411859,-8.273734116238701
16.95162327927575,20.43428861459011,20.611534874847358,-15.298450789598997,-13.984187060564269,-18.674702461196915,-13.92883493187532,-8.867318622532059,-14.700860233710904
30.307965588827088,30.48355294117912,29.323246397975304,-12.452013916624233,-11.271187058326506,-17.54364576003843,-7.750156213746964,-1.8705190136413017,-8.42515111624998
15.144909769967084,18.60000201235556,17.12230976860188,-15.298448585152608,-13.984187060565974,-21.537580201665918,-13.928835410819849,-8.867318423426026,-14.69621499763395
23.764552219847065,28.023277438280928,22.359980124414705,-12.491912916620487,-11.311086058329012,-17.58354315738853,-7.790059421775512,-1.9104183794164933,-8.465052127536632
15.14490988361601,18.600002012336,18.82938564911464,-15.298449732340496,-13.984187060569342,-18.67470246119424,-13.928837128971258,-9.30654852721372,-15.674365561752031
30.726438346849314,34.41772244682346,28.834466633171388,-12.109416916622616,-10.928591620030149,-17.201047432816992,-7.407559213754533,-1.7191700136407229,-8.273802116242921
16.774579152382948,20.418036873506328,15.426076549494256,-14.150574807634635,-12.868762074877226,-17.49674723839567,-13.92883629715144,-8.867318625310807,-14.700859369216905
